Time(ms),Mode,TargetInput,ActualCommand,BlueX,BlueY,RelX,RelY,LocalX,LocalY,Angle(deg)
719,1,AUTO,STRAIGHT(NO_CTRL),319,337,3,-2,2.9,2.1,-92.1
745,1,AUTO,STRAIGHT(NO_CTRL),319,337,3,-2,2.9,2.1,-92.1
771,1,AUTO,STRAIGHT(NO_CTRL),319,337,3,-2,2.9,2.1,-90
797,1,AUTO,STRAIGHT(NO_CTRL),319,337,3,-2,2.9,2.1,-90
821,1,AUTO,STRAIGHT(NO_CTRL),319,337,3,-2,2.9,2.1,-90
844,1,AUTO,STRAIGHT(NO_CTRL),320,337,4,-2,3.9,2.1,-92.1
868,1,AUTO,STRAIGHT(NO_CTRL),320,337,4,-2,3.9,2.1,-92.1
893,1,AUTO,STRAIGHT(NO_CTRL),320,337,4,-2,3.9,2.1,-92.1
919,1,AUTO,STRAIGHT(NO_CTRL),320,337,4,-2,3.9,2.1,-92.1
957,1,AUTO,STRAIGHT(NO_CTRL),320,337,4,-2,3.9,2.1,-92.1
981,1,AUTO,STRAIGHT(NO_CTRL),320,337,4,-2,3.9,2.1,-92.1
1004,1,AUTO,STRAIGHT(NO_CTRL),319,337,3,-2,2.9,2.1,-90
1031,1,AUTO,STRAIGHT(NO_CTRL),319,337,3,-2,2.9,2.1,-90
1055,1,AUTO,STRAIGHT(NO_CTRL),320,337,4,-2,3.9,2.1,-92
1080,1,AUTO,STRAIGHT(NO_CTRL),320,337,4,-2,3.9,2.1,-92
1105,1,AUTO,STRAIGHT(NO_CTRL),320,337,4,-2,3.9,2.1,-92
1128,1,AUTO,STRAIGHT(NO_CTRL),320,337,4,-2,3.9,2.1,-92
1152,1,AUTO,STRAIGHT(NO_CTRL),320,337,4,-2,3.9,2.1,-92
1178,1,AUTO,STRAIGHT(NO_CTRL),321,336,5,-3,4.9,3.2,-94.2
1202,1,AUTO,STRAIGHT(NO_CTRL),321,336,5,-3,4.9,3.2,-94.2
1225,1,AUTO,STRAIGHT(NO_CTRL),321,336,5,-3,4.9,3.2,-94.2
1249,1,AUTO,STRAIGHT(NO_CTRL),321,336,5,-3,4.9,3.2,-94.2
1273,1,AUTO,STRAIGHT(NO_CTRL),321,336,5,-3,4.9,3.2,-94.2
1297,1,AUTO,STRAIGHT(NO_CTRL),321,336,5,-3,4.9,3.2,-94.1
1325,1,AUTO,STRAIGHT(NO_CTRL),321,336,5,-3,4.9,3.2,-94.1
1349,1,AUTO,STRAIGHT(NO_CTRL),321,336,5,-3,4.9,3.2,-94.1
1373,1,AUTO,STRAIGHT(NO_CTRL),321,336,5,-3,4.9,3.2,-94.1
1399,1,AUTO,STRAIGHT(NO_CTRL),320,336,4,-3,3.9,3.1,-92
1426,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-94.2
1449,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-94.2
1473,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-94.2
1498,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-94.2
1525,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-94.2
1550,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-96.6
1576,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-96.6
1601,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-96.3
1627,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-96.1
1662,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-96.1
1685,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-96.1
1707,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-96.1
1731,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-96.1
1753,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-96.1
1777,1,AUTO,STRAIGHT(NO_CTRL),321,335,5,-4,4.9,4.2,-96.1
1801,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-96.3
1825,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-96.3
1848,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-96.3
1872,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-98.4
1895,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-98.4
1919,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-98.4
1943,1,AUTO,STRAIGHT(NO_CTRL),320,334,4,-5,3.8,5.1,-96.3
1966,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-98.7
1989,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-98.7
2017,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-98.4
2047,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-98.4
2073,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-98.7
2096,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-98.1
2121,1,AUTO,STRAIGHT(NO_CTRL),321,334,5,-5,4.8,5.2,-98.1
2146,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.4
2171,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.4
2195,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.4
2218,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.4
2243,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.4
2268,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.4
2293,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.7
2320,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.7
2359,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.4
2382,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.7
2406,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.7
2429,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.7
2452,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.7
2475,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-98.4
2498,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-100.5
2522,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-100.5
2545,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-100.1
2568,1,AUTO,STRAIGHT(NO_CTRL),321,333,5,-6,4.8,6.2,-100.1
2591,1,AUTO,STRAIGHT(NO_CTRL),322,332,6,-7,5.7,7.2,-100.5
2615,1,AUTO,STRAIGHT(NO_CTRL),322,332,6,-7,5.7,7.2,-100.5
2637,1,AUTO,STRAIGHT(NO_CTRL),322,332,6,-7,5.7,7.2,-107.1
2660,1,AUTO,STRAIGHT(NO_CTRL),322,332,6,-7,5.7,7.2,-107.1
2685,1,AUTO,STRAIGHT(NO_CTRL),321,332,5,-7,4.7,7.2,-98.4
2719,1,AUTO,STRAIGHT(NO_CTRL),322,332,6,-7,5.7,7.2,-103
2744,1,AUTO,STRAIGHT(NO_CTRL),322,332,6,-7,5.7,7.2,-103
2770,1,AUTO,STRAIGHT(NO_CTRL),321,332,5,-7,4.7,7.2,-100.5
2794,1,AUTO,STRAIGHT(NO_CTRL),321,332,5,-7,4.7,7.2,-100.9
2819,1,AUTO,STRAIGHT(NO_CTRL),321,332,5,-7,4.7,7.2,-100.9
2843,1,AUTO,STRAIGHT(NO_CTRL),321,332,5,-7,4.7,7.2,-100.5
2867,1,AUTO,STRAIGHT(NO_CTRL),321,332,5,-7,4.7,7.2,-100.5
2892,1,AUTO,STRAIGHT(NO_CTRL),321,332,5,-7,4.7,7.2,-100.9
2917,1,AUTO,STRAIGHT(NO_CTRL),321,332,5,-7,4.7,7.2,-100.5
2941,1,AUTO,STRAIGHT(NO_CTRL),321,332,5,-7,4.7,7.2,-100.5
2966,1,AUTO,STRAIGHT(NO_CTRL),321,332,5,-7,4.7,7.2,-100.9
2989,1,AUTO,STRAIGHT(NO_CTRL),321,332,5,-7,4.7,7.2,-100.9
3017,1,AUTO,STRAIGHT(NO_CTRL),321,332,5,-7,4.7,7.2,-100.9
3043,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.9
3078,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.9
3101,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.5
3124,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.9
3147,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.9
3169,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.9
3191,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.9
3213,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.5
3235,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.5
3258,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.5
3282,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.5
3305,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.9
3330,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.5
3353,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.5
3377,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.5
3404,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.5
3428,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.5
3456,1,AUTO,STOP,321,332,5,-7,4.7,7.2,-100.5
