Time(ms),Mode,TargetInput,ActualCommand,BlueX,BlueY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-88
18,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-88
35,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-88
51,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-88
66,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-88
83,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-86.1
100,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-86.1
118,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-86.1
135,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-85.8
160,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-85.8
175,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-85.8
192,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-85.8
208,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-86.1
223,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-86.1
239,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-86.1
255,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-86.1
270,1,AUTO,STRAIGHT(NO_CTRL),302,242,0,0,0,0,-86.1
285,1,AUTO,STRAIGHT(NO_CTRL),302,241,0,-1,0,1,-88
301,1,AUTO,STRAIGHT(NO_CTRL),302,241,0,-1,0,1,-88
316,1,AUTO,STRAIGHT(NO_CTRL),302,241,0,-1,0,1,-88
333,1,AUTO,STRAIGHT(NO_CTRL),302,241,0,-1,0,1,-88
350,1,AUTO,STRAIGHT(NO_CTRL),301,241,-1,-1,-1,1,-85.9
365,1,AUTO,STRAIGHT(NO_CTRL),301,241,-1,-1,-1,1,-85.9
384,1,AUTO,STRAIGHT(NO_CTRL),301,241,-1,-1,-1,1,-85.9
399,1,AUTO,STRAIGHT(NO_CTRL),301,241,-1,-1,-1,1,-85.9
418,1,AUTO,STRAIGHT(NO_CTRL),300,239,-2,-3,-2.1,2.9,-92.1
433,1,AUTO,STRAIGHT(NO_CTRL),300,239,-2,-3,-2.1,2.9,-92.1
449,1,AUTO,STRAIGHT(NO_CTRL),300,239,-2,-3,-2.1,2.9,-92.1
467,1,AUTO,STRAIGHT(NO_CTRL),300,239,-2,-3,-2.1,2.9,-92.1
484,1,AUTO,STRAIGHT(NO_CTRL),300,239,-2,-3,-2.1,2.9,-88
499,1,AUTO,STRAIGHT(NO_CTRL),300,239,-2,-3,-2.1,2.9,-88
517,1,AUTO,STRAIGHT(NO_CTRL),300,239,-2,-3,-2.1,2.9,-88
535,1,AUTO,STRAIGHT(NO_CTRL),299,238,-3,-4,-3.1,3.9,-88
550,1,AUTO,STRAIGHT(NO_CTRL),299,238,-3,-4,-3.1,3.9,-88
566,1,AUTO,STRAIGHT(NO_CTRL),299,238,-3,-4,-3.1,3.9,-88
584,1,AUTO,STRAIGHT(NO_CTRL),299,238,-3,-4,-3.1,3.9,-88
601,1,AUTO,STRAIGHT(NO_CTRL),299,237,-3,-5,-3.2,4.9,-85.8
617,1,AUTO,STRAIGHT(NO_CTRL),299,237,-3,-5,-3.2,4.9,-85.8
643,1,AUTO,STRAIGHT(NO_CTRL),299,237,-3,-5,-3.2,4.9,-85.8
661,1,AUTO,STRAIGHT(NO_CTRL),299,237,-3,-5,-3.2,4.9,-85.8
676,1,AUTO,STRAIGHT(NO_CTRL),299,237,-3,-5,-3.2,4.9,-85.8
692,1,AUTO,STRAIGHT(NO_CTRL),298,236,-4,-6,-4.2,5.9,-83.7
707,1,AUTO,STRAIGHT(NO_CTRL),298,236,-4,-6,-4.2,5.9,-83.7
723,1,AUTO,STRAIGHT(NO_CTRL),298,236,-4,-6,-4.2,5.9,-83.7
738,1,AUTO,STRAIGHT(NO_CTRL),298,236,-4,-6,-4.2,5.9,-83.7
754,1,AUTO,STRAIGHT(NO_CTRL),297,236,-5,-6,-5.2,5.8,-84.1
769,1,AUTO,STRAIGHT(NO_CTRL),297,236,-5,-6,-5.2,5.8,-84.1
784,1,AUTO,STRAIGHT(NO_CTRL),297,236,-5,-6,-5.2,5.8,-84.1
800,1,AUTO,STRAIGHT(NO_CTRL),297,236,-5,-6,-5.2,5.8,-84.1
817,1,AUTO,STRAIGHT(NO_CTRL),296,235,-6,-7,-6.2,6.8,-83.9
832,1,AUTO,STRAIGHT(NO_CTRL),296,235,-6,-7,-6.2,6.8,-83.9
849,1,AUTO,STRAIGHT(NO_CTRL),296,235,-6,-7,-6.2,6.8,-83.9
866,1,AUTO,STRAIGHT(NO_CTRL),296,235,-6,-7,-6.2,6.8,-83.9
883,1,AUTO,STRAIGHT(NO_CTRL),295,234,-7,-8,-7.3,7.7,-81.6
899,1,AUTO,STRAIGHT(NO_CTRL),295,234,-7,-8,-7.3,7.7,-81.6
916,1,AUTO,STRAIGHT(NO_CTRL),295,234,-7,-8,-7.3,7.7,-81.6
933,1,AUTO,STRAIGHT(NO_CTRL),295,233,-7,-9,-7.3,8.7,-83.7
949,1,AUTO,STRAIGHT(NO_CTRL),295,233,-7,-9,-7.3,8.7,-83.7
968,1,AUTO,STRAIGHT(NO_CTRL),295,233,-7,-9,-7.3,8.7,-83.7
983,1,AUTO,STRAIGHT(NO_CTRL),295,233,-7,-9,-7.3,8.7,-83.7
1001,1,AUTO,STRAIGHT(NO_CTRL),293,232,-9,-10,-9.4,9.7,-79.5
1016,1,AUTO,STRAIGHT(NO_CTRL),293,232,-9,-10,-9.4,9.7,-79.5
1033,1,AUTO,STRAIGHT(NO_CTRL),293,232,-9,-10,-9.4,9.7,-79.5
1050,1,AUTO,STRAIGHT(NO_CTRL),293,232,-9,-10,-9.4,9.7,-79.5
