Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
20,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
38,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
57,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
75,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
93,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
111,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
128,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
146,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
165,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
183,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
200,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
218,1,AUTO,STRAIGHT(NO_CTRL),303,216,0,0,0,0,-84.8
236,1,AUTO,STRAIGHT(NO_CTRL),302,217,-1,1,-0.9,-1.1,-83.3
253,1,AUTO,STRAIGHT(NO_CTRL),302,217,-1,1,-0.9,-1.1,-83.3
270,1,AUTO,STRAIGHT(NO_CTRL),302,217,-1,1,-0.9,-1.1,-83.1
285,1,AUTO,STRAIGHT(NO_CTRL),302,217,-1,1,-0.9,-1.1,-83.1
304,1,AUTO,STRAIGHT(NO_CTRL),302,217,-1,1,-0.9,-1.1,-83.1
321,1,AUTO,STRAIGHT(NO_CTRL),302,218,-1,2,-0.8,-2.1,-83.1
339,1,AUTO,STRAIGHT(NO_CTRL),302,218,-1,2,-0.8,-2.1,-83.1
358,1,AUTO,STRAIGHT(NO_CTRL),302,219,-1,3,-0.7,-3.1,-83.1
374,1,AUTO,STRAIGHT(NO_CTRL),302,219,-1,3,-0.7,-3.1,-83.1
392,1,AUTO,STRAIGHT(NO_CTRL),302,219,-1,3,-0.7,-3.1,-83.1
