Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),382,199,0,0,0,0,-88.3
19,1,AUTO,STRAIGHT(NO_CTRL),382,199,0,0,0,0,-88.3
39,1,AUTO,STRAIGHT(NO_CTRL),382,199,0,0,0,0,-88.3
58,1,AUTO,STRAIGHT(NO_CTRL),382,199,0,0,0,0,-88.3
75,1,AUTO,STRAIGHT(NO_CTRL),382,199,0,0,0,0,-88.3
91,1,AUTO,STRAIGHT(NO_CTRL),382,199,0,0,0,0,-88.3
107,1,AUTO,STRAIGHT(NO_CTRL),382,199,0,0,0,0,-88.3
124,1,AUTO,STRAIGHT(NO_CTRL),382,199,0,0,0,0,-88.3
142,1,AUTO,STRAIGHT(NO_CTRL),382,199,0,0,0,0,-88.3
160,1,AUTO,STRAIGHT(NO_CTRL),382,199,0,0,0,0,-88.3
177,1,AUTO,STRAIGHT(NO_CTRL),382,199,0,0,0,0,-88.3
198,1,AUTO,STRAIGHT(NO_CTRL),382,199,0,0,0,0,-88.3
224,1,AUTO,STRAIGHT(NO_CTRL),382,200,0,1,0,-1,-88.3
242,1,AUTO,STRAIGHT(NO_CTRL),382,200,0,1,0,-1,-88.3
261,1,AUTO,STRAIGHT(NO_CTRL),382,200,0,1,0,-1,-88.3
277,1,AUTO,STRAIGHT(NO_CTRL),382,201,0,2,0.1,-2,-88.3
295,1,AUTO,STRAIGHT(NO_CTRL),382,201,0,2,0.1,-2,-88.3
313,1,AUTO,STRAIGHT(NO_CTRL),382,201,0,2,0.1,-2,-88.3
331,1,AUTO,STRAIGHT(NO_CTRL),382,201,0,2,0.1,-2,-88.3
349,1,AUTO,STRAIGHT(NO_CTRL),382,202,0,3,0.1,-3,-88.3
368,1,AUTO,STRAIGHT(NO_CTRL),382,202,0,3,0.1,-3,-88.3
386,1,AUTO,STRAIGHT(NO_CTRL),383,202,1,3,1.1,-3,-88.3
404,1,AUTO,STRAIGHT(NO_CTRL),383,202,1,3,1.1,-3,-88.3
422,1,AUTO,STRAIGHT(NO_CTRL),383,203,1,4,1.1,-4,-88.3
439,1,AUTO,STRAIGHT(NO_CTRL),383,203,1,4,1.1,-4,-88.3
458,1,AUTO,STRAIGHT(NO_CTRL),383,203,1,4,1.1,-4,-88.3
475,1,AUTO,STRAIGHT(NO_CTRL),383,204,1,5,1.2,-5,-88.3
493,1,AUTO,STRAIGHT(NO_CTRL),383,204,1,5,1.2,-5,-88.3
510,1,AUTO,STRAIGHT(NO_CTRL),383,204,1,5,1.2,-5,-88.3
528,1,AUTO,STRAIGHT(NO_CTRL),383,204,1,5,1.2,-5,-88.3
545,1,AUTO,STRAIGHT(NO_CTRL),383,204,1,5,1.2,-5,-88.3
562,1,AUTO,STRAIGHT(NO_CTRL),383,204,1,5,1.2,-5,-88.3
579,1,AUTO,STRAIGHT(NO_CTRL),383,205,1,6,1.2,-6,-88.3
595,1,AUTO,STRAIGHT(NO_CTRL),383,205,1,6,1.2,-6,-88.3
612,1,AUTO,STRAIGHT(NO_CTRL),383,205,1,6,1.2,-6,-88.3
629,1,AUTO,STRAIGHT(NO_CTRL),383,205,1,6,1.2,-6,-88.3
648,1,AUTO,STRAIGHT(NO_CTRL),384,206,2,7,2.2,-6.9,-90
665,1,AUTO,STRAIGHT(NO_CTRL),383,206,1,7,1.2,-7,-88.3
682,1,AUTO,STRAIGHT(NO_CTRL),383,206,1,7,1.2,-7,-88.3
702,1,AUTO,STRAIGHT(NO_CTRL),383,207,1,8,1.2,-8,-88.3
733,1,AUTO,STRAIGHT(NO_CTRL),383,207,1,8,1.2,-8,-88.3
751,1,AUTO,STRAIGHT(NO_CTRL),383,207,1,8,1.2,-8,-88.3
767,1,AUTO,STRAIGHT(NO_CTRL),383,207,1,8,1.2,-8,-88.3
784,1,AUTO,STRAIGHT(NO_CTRL),383,208,1,9,1.3,-9,-88.3
802,1,AUTO,STRAIGHT(NO_CTRL),383,208,1,9,1.3,-9,-88.3
820,1,AUTO,STRAIGHT(NO_CTRL),383,208,1,9,1.3,-9,-88.3
840,1,AUTO,STRAIGHT(NO_CTRL),383,208,1,9,1.3,-9,-88.3
858,1,AUTO,STRAIGHT(NO_CTRL),383,209,1,10,1.3,-10,-88.3
875,1,AUTO,STRAIGHT(NO_CTRL),383,210,1,11,1.3,-11,-88.3
892,1,AUTO,STRAIGHT(NO_CTRL),383,210,1,11,1.3,-11,-88.3
917,1,AUTO,STRAIGHT(NO_CTRL),383,211,1,12,1.4,-12,-88.3
933,1,AUTO,STRAIGHT(NO_CTRL),383,211,1,12,1.4,-12,-88.3
950,1,AUTO,STRAIGHT(NO_CTRL),383,211,1,12,1.4,-12,-88.3
967,1,AUTO,STRAIGHT(NO_CTRL),383,211,1,12,1.4,-12,-88.3
985,1,AUTO,STRAIGHT(NO_CTRL),383,212,1,13,1.4,-13,-88.3
1001,1,AUTO,STRAIGHT(NO_CTRL),383,212,1,13,1.4,-13,-88.3
1019,1,AUTO,STRAIGHT(NO_CTRL),383,212,1,13,1.4,-13,-88.3
1037,1,AUTO,STRAIGHT(NO_CTRL),383,213,1,14,1.4,-14,-88.3
1055,1,AUTO,STRAIGHT(NO_CTRL),383,213,1,14,1.4,-14,-88.3
1072,1,AUTO,STRAIGHT(NO_CTRL),383,214,1,15,1.5,-15,-88.3
1089,1,AUTO,STRAIGHT(NO_CTRL),383,214,1,15,1.5,-15,-88.3
1107,1,AUTO,STRAIGHT(NO_CTRL),383,214,1,15,1.5,-15,-88.3
1123,1,AUTO,STRAIGHT(NO_CTRL),383,214,1,15,1.5,-15,-88.3
1142,1,AUTO,STRAIGHT(NO_CTRL),383,214,1,15,1.5,-15,-88.3
1160,1,AUTO,STRAIGHT(NO_CTRL),383,215,1,16,1.5,-16,-88.3
1179,1,AUTO,STRAIGHT(NO_CTRL),383,216,1,17,1.5,-17,-88.3
1196,1,AUTO,STRAIGHT(NO_CTRL),383,216,1,17,1.5,-17,-88.3
1216,1,AUTO,STRAIGHT(NO_CTRL),383,216,1,17,1.5,-17,-88.3
1236,1,AUTO,STRAIGHT(NO_CTRL),383,216,1,17,1.5,-17,-88.3
1265,1,AUTO,STRAIGHT(NO_CTRL),383,217,1,18,1.5,-18,-86.5
1281,1,AUTO,STRAIGHT(NO_CTRL),383,217,1,18,1.5,-18,-86.5
1299,1,AUTO,STRAIGHT(NO_CTRL),383,217,1,18,1.5,-18,-86.5
1317,1,AUTO,STRAIGHT(NO_CTRL),383,218,1,19,1.6,-19,-86.5
1333,1,AUTO,STRAIGHT(NO_CTRL),383,218,1,19,1.6,-19,-86.5
1350,1,AUTO,STRAIGHT(NO_CTRL),383,219,1,20,1.6,-20,-86.5
1367,1,AUTO,STRAIGHT(NO_CTRL),383,219,1,20,1.6,-20,-86.5
1385,1,AUTO,STRAIGHT(NO_CTRL),383,220,1,21,1.6,-21,-84.8
1402,1,AUTO,STRAIGHT(NO_CTRL),384,220,2,21,2.6,-20.9,-86.5
1420,1,AUTO,STRAIGHT(NO_CTRL),384,220,2,21,2.6,-20.9,-86.5
1438,1,AUTO,STRAIGHT(NO_CTRL),383,221,1,22,1.7,-22,-84.8
1455,1,AUTO,STRAIGHT(NO_CTRL),383,221,1,22,1.7,-22,-84.8
1472,1,AUTO,STRAIGHT(NO_CTRL),383,221,1,22,1.7,-22,-84.6
1489,1,AUTO,STRAIGHT(NO_CTRL),383,221,1,22,1.7,-22,-84.6
1506,1,AUTO,STRAIGHT(NO_CTRL),383,221,1,22,1.7,-22,-84.6
1523,1,AUTO,STRAIGHT(NO_CTRL),383,222,1,23,1.7,-23,-84.8
1540,1,AUTO,STRAIGHT(NO_CTRL),383,222,1,23,1.7,-23,-84.8
1559,1,AUTO,STRAIGHT(NO_CTRL),384,223,2,24,2.7,-23.9,-86.5
1576,1,AUTO,STRAIGHT(NO_CTRL),384,223,2,24,2.7,-23.9,-86.5
1595,1,AUTO,STRAIGHT(NO_CTRL),384,223,2,24,2.7,-23.9,-86.4
1612,1,AUTO,STRAIGHT(NO_CTRL),383,224,1,25,1.8,-25,-83.1
1629,1,AUTO,STRAIGHT(NO_CTRL),383,224,1,25,1.8,-25,-83.1
1646,1,AUTO,STRAIGHT(NO_CTRL),384,224,2,25,2.8,-24.9,-86.4
1664,1,AUTO,STRAIGHT(NO_CTRL),384,224,2,25,2.8,-24.9,-86.4
1683,1,AUTO,STRAIGHT(NO_CTRL),383,225,1,26,1.8,-26,-84.8
1699,1,AUTO,STRAIGHT(NO_CTRL),383,225,1,26,1.8,-26,-84.8
1717,1,AUTO,STRAIGHT(NO_CTRL),384,226,2,27,2.8,-26.9,-86.5
1737,1,AUTO,STRAIGHT(NO_CTRL),384,226,2,27,2.8,-26.9,-86.5
1768,1,AUTO,STRAIGHT(NO_CTRL),383,226,1,27,1.8,-27,-84.6
1789,1,AUTO,STRAIGHT(NO_CTRL),383,227,1,28,1.8,-28,-84.8
1808,1,AUTO,STRAIGHT(NO_CTRL),383,227,1,28,1.8,-28,-84.6
1825,1,AUTO,STRAIGHT(NO_CTRL),383,227,1,28,1.8,-28,-84.6
1842,1,AUTO,STRAIGHT(NO_CTRL),383,228,1,29,1.9,-29,-84.8
1858,1,AUTO,STRAIGHT(NO_CTRL),383,228,1,29,1.9,-29,-84.8
1884,1,AUTO,STRAIGHT(NO_CTRL),383,228,1,29,1.9,-29,-84.6
1904,1,AUTO,STRAIGHT(NO_CTRL),383,228,1,29,1.9,-29,-84.6
1921,1,AUTO,STRAIGHT(NO_CTRL),382,229,0,30,0.9,-30,-83.1
1939,1,AUTO,STRAIGHT(NO_CTRL),382,229,0,30,0.9,-30,-83.1
1956,1,AUTO,STRAIGHT(NO_CTRL),382,230,0,31,0.9,-31,-83.1
1972,1,AUTO,STRAIGHT(NO_CTRL),382,230,0,31,0.9,-31,-83.1
1989,1,AUTO,STRAIGHT(NO_CTRL),382,230,0,31,0.9,-31,-83.1
2006,1,AUTO,STRAIGHT(NO_CTRL),382,230,0,31,0.9,-31,-83.1
2025,1,AUTO,STRAIGHT(NO_CTRL),382,231,0,32,1,-32,-83.1
2043,1,AUTO,STRAIGHT(NO_CTRL),382,231,0,32,1,-32,-82.9
2061,1,AUTO,STRAIGHT(NO_CTRL),382,231,0,32,1,-32,-82.9
2083,1,AUTO,STRAIGHT(NO_CTRL),382,232,0,33,1,-33,-83.1
2101,1,AUTO,STRAIGHT(NO_CTRL),382,232,0,33,1,-33,-83.1
2117,1,AUTO,STRAIGHT(NO_CTRL),382,232,0,33,1,-33,-84.6
2133,1,AUTO,STRAIGHT(NO_CTRL),382,232,0,33,1,-33,-84.6
2150,1,AUTO,STRAIGHT(NO_CTRL),381,233,-1,34,0,-34,-81.1
2167,1,AUTO,STRAIGHT(NO_CTRL),381,233,-1,34,0,-34,-81.1
2184,1,AUTO,STRAIGHT(NO_CTRL),381,234,-1,35,0.1,-35,-83.1
2201,1,AUTO,STRAIGHT(NO_CTRL),382,234,0,35,1.1,-35,-82.9
2217,1,AUTO,STRAIGHT(NO_CTRL),382,234,0,35,1.1,-35,-82.9
2234,1,AUTO,STRAIGHT(NO_CTRL),381,234,-1,35,0.1,-35,-82.9
2254,1,AUTO,STRAIGHT(NO_CTRL),381,234,-1,35,0.1,-35,-82.9
2273,1,AUTO,STRAIGHT(NO_CTRL),381,235,-1,36,0.1,-36,-82.9
2308,1,AUTO,STRAIGHT(NO_CTRL),381,235,-1,36,0.1,-36,-82.9
2325,1,AUTO,STRAIGHT(NO_CTRL),381,236,-1,37,0.1,-37,-83.1
2340,1,AUTO,STRAIGHT(NO_CTRL),381,236,-1,37,0.1,-37,-83.1
2357,1,AUTO,STRAIGHT(NO_CTRL),381,236,-1,37,0.1,-37,-82.9
2372,1,AUTO,STRAIGHT(NO_CTRL),381,236,-1,37,0.1,-37,-82.9
2389,1,AUTO,STRAIGHT(NO_CTRL),381,237,-1,38,0.2,-38,-82.9
2407,1,AUTO,STRAIGHT(NO_CTRL),381,237,-1,38,0.2,-38,-82.9
2424,1,AUTO,STRAIGHT(NO_CTRL),381,238,-1,39,0.2,-39,-83.1
2442,1,AUTO,STRAIGHT(NO_CTRL),380,238,-2,39,-0.8,-39,-81.1
2460,1,AUTO,STRAIGHT(NO_CTRL),380,238,-2,39,-0.8,-39,-81.1
2476,1,AUTO,STRAIGHT(NO_CTRL),380,239,-2,40,-0.8,-40,-81.1
2493,1,AUTO,STRAIGHT(NO_CTRL),380,239,-2,40,-0.8,-40,-81.1
2509,1,AUTO,STRAIGHT(NO_CTRL),380,239,-2,40,-0.8,-40,-81.1
2527,1,AUTO,STRAIGHT(NO_CTRL),380,239,-2,40,-0.8,-40,-81.1
2544,1,AUTO,STRAIGHT(NO_CTRL),380,240,-2,41,-0.8,-41,-81.1
2562,1,AUTO,STRAIGHT(NO_CTRL),380,240,-2,41,-0.8,-41,-81.1
2579,1,AUTO,STRAIGHT(NO_CTRL),380,241,-2,42,-0.7,-42,-81.4
2596,1,AUTO,STRAIGHT(NO_CTRL),380,241,-2,42,-0.7,-42,-81.4
2612,1,AUTO,STRAIGHT(NO_CTRL),379,242,-3,43,-1.7,-43.1,-81.4
2628,1,AUTO,STRAIGHT(NO_CTRL),379,242,-3,43,-1.7,-43.1,-81.4
2646,1,AUTO,STRAIGHT(NO_CTRL),379,242,-3,43,-1.7,-43.1,-81.1
2662,1,AUTO,STRAIGHT(NO_CTRL),379,242,-3,43,-1.7,-43.1,-81.1
