Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
12,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
22,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
33,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
43,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
54,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
63,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
78,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
88,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
97,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
108,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
118,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
128,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
139,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
150,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
159,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
170,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
181,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
190,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
202,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
212,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
222,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
235,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
250,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
259,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
273,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
283,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
293,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
303,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
314,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
324,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
335,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
346,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
355,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
366,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
376,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
386,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
397,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
408,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
418,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
434,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
444,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
459,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
474,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
488,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
499,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
510,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
522,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
531,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
542,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
555,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
566,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
581,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
591,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
602,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
615,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
625,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
634,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
647,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
657,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
667,1,AUTO,STRAIGHT(NO_CTRL),299,229,0,0
679,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
689,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
699,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
710,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
720,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
731,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
743,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
753,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
763,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
773,1,AUTO,STRAIGHT(NO_CTRL),299,230,0,1
