Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
12,1,AUTO,STRAIGHT(NO_CTRL),322,218,0,0
22,1,AUTO,STRAIGHT(NO_CTRL),322,218,0,0
32,1,AUTO,STRAIGHT(NO_CTRL),322,218,0,0
45,1,AUTO,STRAIGHT(NO_CTRL),322,218,0,0
55,1,AUTO,STRAIGHT(NO_CTRL),322,218,0,0
64,1,AUTO,STRAIGHT(NO_CTRL),322,218,0,0
75,1,AUTO,STRAIGHT(NO_CTRL),322,218,0,0
85,1,AUTO,STRAIGHT(NO_CTRL),322,218,0,0
97,1,AUTO,STRAIGHT(NO_CTRL),322,218,0,0
109,1,AUTO,STRAIGHT(NO_CTRL),322,219,0,1
119,1,AUTO,STRAIGHT(NO_CTRL),322,219,0,1
128,1,AUTO,STRAIGHT(NO_CTRL),322,219,0,1
139,1,AUTO,STRAIGHT(NO_CTRL),322,219,0,1
148,1,AUTO,STRAIGHT(NO_CTRL),322,219,0,1
160,1,AUTO,STRAIGHT(NO_CTRL),322,219,0,1
173,1,AUTO,STRAIGHT(NO_CTRL),322,219,0,1
188,1,AUTO,STRAIGHT(NO_CTRL),321,219,-1,1
197,1,AUTO,STRAIGHT(NO_CTRL),321,219,-1,1
207,1,AUTO,STRAIGHT(NO_CTRL),321,219,-1,1
216,1,AUTO,STRAIGHT(NO_CTRL),321,219,-1,1
226,1,AUTO,STRAIGHT(NO_CTRL),321,219,-1,1
239,1,AUTO,STRAIGHT(NO_CTRL),321,220,-1,2
248,1,AUTO,STRAIGHT(NO_CTRL),321,220,-1,2
258,1,AUTO,STRAIGHT(NO_CTRL),321,220,-1,2
269,1,AUTO,STRAIGHT(NO_CTRL),321,220,-1,2
279,1,AUTO,STRAIGHT(NO_CTRL),321,220,-1,2
288,1,AUTO,STRAIGHT(NO_CTRL),321,220,-1,2
299,1,AUTO,STRAIGHT(NO_CTRL),321,220,-1,2
310,1,AUTO,STRAIGHT(NO_CTRL),320,220,-2,2
319,1,AUTO,STRAIGHT(NO_CTRL),320,220,-2,2
330,1,AUTO,STRAIGHT(NO_CTRL),320,220,-2,2
341,1,AUTO,STRAIGHT(NO_CTRL),320,220,-2,2
353,1,AUTO,STRAIGHT(NO_CTRL),320,220,-2,2
364,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
374,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
384,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
395,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
405,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
416,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
427,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
437,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
446,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
457,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
467,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
478,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
493,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
504,1,AUTO,STRAIGHT(NO_CTRL),319,221,-3,3
515,1,AUTO,STRAIGHT(NO_CTRL),318,222,-4,4
526,1,AUTO,STRAIGHT(NO_CTRL),318,222,-4,4
536,1,AUTO,STRAIGHT(NO_CTRL),318,222,-4,4
553,1,AUTO,STRAIGHT(NO_CTRL),318,222,-4,4
567,1,AUTO,STRAIGHT(NO_CTRL),318,222,-4,4
578,1,AUTO,STRAIGHT(NO_CTRL),317,223,-5,5
587,1,AUTO,STRAIGHT(NO_CTRL),317,223,-5,5
597,1,AUTO,STRAIGHT(NO_CTRL),317,223,-5,5
607,1,AUTO,STRAIGHT(NO_CTRL),317,223,-5,5
616,1,AUTO,STRAIGHT(NO_CTRL),317,223,-5,5
627,1,AUTO,STRAIGHT(NO_CTRL),317,223,-5,5
637,1,AUTO,STRAIGHT(NO_CTRL),317,224,-5,6
646,1,AUTO,STRAIGHT(NO_CTRL),317,224,-5,6
656,1,AUTO,STRAIGHT(NO_CTRL),317,224,-5,6
666,1,AUTO,STRAIGHT(NO_CTRL),317,224,-5,6
674,1,AUTO,STRAIGHT(NO_CTRL),317,224,-5,6
686,1,AUTO,STRAIGHT(NO_CTRL),317,224,-5,6
696,1,AUTO,STRAIGHT(NO_CTRL),317,224,-5,6
706,1,AUTO,STRAIGHT(NO_CTRL),316,225,-6,7
717,1,AUTO,STRAIGHT(NO_CTRL),316,225,-6,7
727,1,AUTO,STRAIGHT(NO_CTRL),316,225,-6,7
737,1,AUTO,STRAIGHT(NO_CTRL),316,225,-6,7
748,1,AUTO,STRAIGHT(NO_CTRL),316,225,-6,7
758,1,AUTO,STRAIGHT(NO_CTRL),316,225,-6,7
768,1,AUTO,STRAIGHT(NO_CTRL),316,225,-6,7
782,1,AUTO,STRAIGHT(NO_CTRL),316,225,-6,7
799,1,AUTO,STRAIGHT(NO_CTRL),316,225,-6,7
809,1,AUTO,STRAIGHT(NO_CTRL),316,225,-6,7
820,1,AUTO,STRAIGHT(NO_CTRL),316,225,-6,7
830,1,AUTO,STRAIGHT(NO_CTRL),315,226,-7,8
840,1,AUTO,STRAIGHT(NO_CTRL),315,226,-7,8
851,1,AUTO,STRAIGHT(NO_CTRL),315,226,-7,8
861,1,AUTO,STRAIGHT(NO_CTRL),315,226,-7,8
870,1,AUTO,STRAIGHT(NO_CTRL),315,226,-7,8
882,1,AUTO,STRAIGHT(NO_CTRL),315,226,-7,8
892,1,AUTO,STRAIGHT(NO_CTRL),315,226,-7,8
902,1,AUTO,STRAIGHT(NO_CTRL),315,226,-7,8
913,1,AUTO,STRAIGHT(NO_CTRL),315,227,-7,9
923,1,AUTO,STRAIGHT(NO_CTRL),315,227,-7,9
932,1,AUTO,STRAIGHT(NO_CTRL),315,227,-7,9
943,1,AUTO,STRAIGHT(NO_CTRL),315,227,-7,9
952,1,AUTO,STRAIGHT(NO_CTRL),315,227,-7,9
962,1,AUTO,STRAIGHT(NO_CTRL),315,227,-7,9
973,1,AUTO,STRAIGHT(NO_CTRL),314,227,-8,9
984,1,AUTO,STRAIGHT(NO_CTRL),314,227,-8,9
993,1,AUTO,STRAIGHT(NO_CTRL),314,227,-8,9
1005,1,AUTO,STRAIGHT(NO_CTRL),314,227,-8,9
1014,1,AUTO,STRAIGHT(NO_CTRL),314,227,-8,9
1024,1,AUTO,STRAIGHT(NO_CTRL),314,227,-8,9
1036,1,AUTO,STRAIGHT(NO_CTRL),314,228,-8,10
1046,1,AUTO,STRAIGHT(NO_CTRL),314,228,-8,10
1055,1,AUTO,STRAIGHT(NO_CTRL),314,228,-8,10
1066,1,AUTO,STRAIGHT(NO_CTRL),314,228,-8,10
1079,1,AUTO,STRAIGHT(NO_CTRL),314,228,-8,10
1090,1,AUTO,STRAIGHT(NO_CTRL),314,228,-8,10
1108,1,AUTO,STRAIGHT(NO_CTRL),313,228,-9,10
1118,1,AUTO,STRAIGHT(NO_CTRL),313,228,-9,10
1127,1,AUTO,STRAIGHT(NO_CTRL),313,228,-9,10
1139,1,AUTO,STRAIGHT(NO_CTRL),313,228,-9,10
1148,1,AUTO,STRAIGHT(NO_CTRL),313,228,-9,10
1160,1,AUTO,STRAIGHT(NO_CTRL),313,228,-9,10
1172,1,AUTO,STRAIGHT(NO_CTRL),313,228,-9,10
1182,1,AUTO,STRAIGHT(NO_CTRL),313,228,-9,10
1191,1,AUTO,STRAIGHT(NO_CTRL),313,228,-9,10
