Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),371,259,0,0,0,0,-86.4
20,1,AUTO,STRAIGHT(NO_CTRL),371,259,0,0,0,0,-86.4
39,1,AUTO,STRAIGHT(NO_CTRL),371,259,0,0,0,0,-86.4
56,1,AUTO,STRAIGHT(NO_CTRL),371,259,0,0,0,0,-86.4
73,1,AUTO,STRAIGHT(NO_CTRL),371,259,0,0,0,0,-86.4
90,1,AUTO,STRAIGHT(NO_CTRL),371,259,0,0,0,0,-86.4
108,1,AUTO,STRAIGHT(NO_CTRL),371,259,0,0,0,0,-86.4
124,1,AUTO,STRAIGHT(NO_CTRL),371,259,0,0,0,0,-86.4
144,1,AUTO,STRAIGHT(NO_CTRL),371,259,0,0,0,0,-86.4
162,1,AUTO,STRAIGHT(NO_CTRL),371,259,0,0,0,0,-86.4
180,1,AUTO,STRAIGHT(NO_CTRL),371,259,0,0,0,0,-86.4
197,1,AUTO,STRAIGHT(NO_CTRL),371,259,0,0,0,0,-86.4
215,1,AUTO,STRAIGHT(NO_CTRL),370,258,-1,-1,-1.1,0.9,-84.6
231,1,AUTO,STRAIGHT(NO_CTRL),370,258,-1,-1,-1.1,0.9,-84.6
251,1,AUTO,STRAIGHT(NO_CTRL),371,258,0,-1,-0.1,1,-86.4
269,1,AUTO,STRAIGHT(NO_CTRL),371,258,0,-1,-0.1,1,-86.4
289,1,AUTO,STRAIGHT(NO_CTRL),370,258,-1,-1,-1.1,0.9,-86.5
324,1,AUTO,STRAIGHT(NO_CTRL),370,257,-1,-2,-1.1,1.9,-86.4
341,1,AUTO,STRAIGHT(NO_CTRL),368,257,-3,-2,-3.1,1.8,-84.8
359,1,AUTO,STRAIGHT(NO_CTRL),368,257,-3,-2,-3.1,1.8,-84.8
377,1,AUTO,STRAIGHT(NO_CTRL),368,256,-3,-3,-3.2,2.8,-84.6
392,1,AUTO,STRAIGHT(NO_CTRL),368,256,-3,-3,-3.2,2.8,-84.6
410,1,AUTO,STRAIGHT(NO_CTRL),367,256,-4,-3,-4.2,2.7,-83.1
428,1,AUTO,STRAIGHT(NO_CTRL),367,256,-4,-3,-4.2,2.7,-83.1
447,1,AUTO,STRAIGHT(NO_CTRL),367,255,-4,-4,-4.2,3.7,-84.6
465,1,AUTO,STRAIGHT(NO_CTRL),366,255,-5,-4,-5.2,3.7,-83.1
482,1,AUTO,STRAIGHT(NO_CTRL),366,255,-5,-4,-5.2,3.7,-83.1
499,1,AUTO,STRAIGHT(NO_CTRL),366,254,-5,-5,-5.3,4.7,-82.9
516,1,AUTO,STRAIGHT(NO_CTRL),366,254,-5,-5,-5.3,4.7,-82.9
