Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
19,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
36,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
56,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
73,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
90,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
107,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
123,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
141,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
158,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
177,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
194,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
212,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
229,1,AUTO,STRAIGHT(NO_CTRL),366,319,0,0,0,0,-86.3
250,1,AUTO,STRAIGHT(NO_CTRL),365,319,-1,0,-1,-0.1,-86.4
269,1,AUTO,STRAIGHT(NO_CTRL),365,319,-1,0,-1,-0.1,-86.3
285,1,AUTO,STRAIGHT(NO_CTRL),365,319,-1,0,-1,-0.1,-86.3
303,1,AUTO,STRAIGHT(NO_CTRL),364,319,-2,0,-2,-0.1,-84.5
319,1,AUTO,STRAIGHT(NO_CTRL),364,319,-2,0,-2,-0.1,-84.5
335,1,AUTO,STRAIGHT(NO_CTRL),364,319,-2,0,-2,-0.1,-84.5
353,1,AUTO,STRAIGHT(NO_CTRL),364,319,-2,0,-2,-0.1,-84.5
371,1,AUTO,STRAIGHT(NO_CTRL),364,319,-2,0,-2,-0.1,-84.5
391,1,AUTO,STRAIGHT(NO_CTRL),364,319,-2,0,-2,-0.1,-86.3
408,1,AUTO,STRAIGHT(NO_CTRL),363,319,-3,0,-3,-0.2,-84.5
424,1,AUTO,STRAIGHT(NO_CTRL),363,319,-3,0,-3,-0.2,-84.5
440,1,AUTO,STRAIGHT(NO_CTRL),363,319,-3,0,-3,-0.2,-84.5
457,1,AUTO,STRAIGHT(NO_CTRL),363,319,-3,0,-3,-0.2,-84.5
476,1,AUTO,STRAIGHT(NO_CTRL),363,319,-3,0,-3,-0.2,-84.5
