Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-122.7
16,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-121.3
35,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-121.3
52,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-121.3
68,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-121.3
85,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-121.3
101,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-121.3
119,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-121.3
136,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-122.7
151,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-122.7
167,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-122.7
184,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-122.7
200,1,AUTO,STRAIGHT(NO_CTRL),413,215,0,0,0,0,-122.7
217,1,AUTO,STRAIGHT(NO_CTRL),412,215,-1,0,-0.8,0.5,-121.3
234,1,AUTO,STRAIGHT(NO_CTRL),412,215,-1,0,-0.8,0.5,-121.3
255,1,AUTO,STRAIGHT(NO_CTRL),411,215,-2,0,-1.7,1.1,-121.3
272,1,AUTO,STRAIGHT(NO_CTRL),411,215,-2,0,-1.7,1.1,-121.3
289,1,AUTO,STRAIGHT(NO_CTRL),410,215,-3,0,-2.5,1.6,-121.3
307,1,AUTO,STRAIGHT(NO_CTRL),410,215,-3,0,-2.5,1.6,-121.3
324,1,AUTO,STRAIGHT(NO_CTRL),409,215,-4,0,-3.4,2.2,-121.3
342,1,AUTO,STRAIGHT(NO_CTRL),408,215,-5,0,-4.2,2.7,-119.7
359,1,AUTO,STRAIGHT(NO_CTRL),408,215,-5,0,-4.2,2.7,-119.7
376,1,AUTO,STRAIGHT(NO_CTRL),408,215,-5,0,-4.2,2.7,-121.3
393,1,AUTO,STRAIGHT(NO_CTRL),408,215,-5,0,-4.2,2.7,-121.3
410,1,AUTO,STRAIGHT(NO_CTRL),407,215,-6,0,-5,3.2,-121.3
427,1,AUTO,STRAIGHT(NO_CTRL),407,215,-6,0,-5,3.2,-121.3
444,1,AUTO,STRAIGHT(NO_CTRL),406,216,-7,1,-6.4,2.9,-120.4
464,1,AUTO,STRAIGHT(NO_CTRL),406,216,-7,1,-6.4,2.9,-120.4
484,1,AUTO,STRAIGHT(NO_CTRL),405,215,-8,0,-6.7,4.3,-122.2
511,1,AUTO,STRAIGHT(NO_CTRL),404,216,-9,1,-8.1,4,-121.3
530,1,AUTO,STRAIGHT(NO_CTRL),404,216,-9,1,-8.1,4,-121.3
547,1,AUTO,STRAIGHT(NO_CTRL),403,216,-10,1,-9,4.6,-119.7
562,1,AUTO,STRAIGHT(NO_CTRL),403,216,-10,1,-9,4.6,-119.7
581,1,AUTO,STRAIGHT(NO_CTRL),402,216,-11,1,-9.8,5.1,-119.7
597,1,AUTO,STRAIGHT(NO_CTRL),402,216,-11,1,-9.8,5.1,-119.7
615,1,AUTO,STRAIGHT(NO_CTRL),402,216,-11,1,-9.8,5.1,-121.3
630,1,AUTO,STRAIGHT(NO_CTRL),402,216,-11,1,-9.8,5.1,-121.3
646,1,AUTO,STRAIGHT(NO_CTRL),401,216,-12,1,-10.6,5.6,-121.3
663,1,AUTO,STRAIGHT(NO_CTRL),401,216,-12,1,-10.6,5.6,-121.3
680,1,AUTO,STRAIGHT(NO_CTRL),400,216,-13,1,-11.5,6.2,-121.3
697,1,AUTO,STRAIGHT(NO_CTRL),400,216,-13,1,-11.5,6.2,-121.3
714,1,AUTO,STRAIGHT(NO_CTRL),399,216,-14,1,-12.3,6.7,-118.9
732,1,AUTO,STRAIGHT(NO_CTRL),399,216,-14,1,-12.3,6.7,-118.9
749,1,AUTO,STRAIGHT(NO_CTRL),399,215,-14,0,-11.8,7.6,-121.3
765,1,AUTO,STRAIGHT(NO_CTRL),399,215,-14,0,-11.8,7.6,-121.3
782,1,AUTO,STRAIGHT(NO_CTRL),398,215,-15,0,-12.6,8.1,-121.3
800,1,AUTO,STRAIGHT(NO_CTRL),398,215,-15,0,-12.6,8.1,-121.3
819,1,AUTO,STRAIGHT(NO_CTRL),397,215,-16,0,-13.5,8.7,-121.3
837,1,AUTO,STRAIGHT(NO_CTRL),396,215,-17,0,-14.3,9.2,-121.3
854,1,AUTO,STRAIGHT(NO_CTRL),396,215,-17,0,-14.3,9.2,-121.3
871,1,AUTO,STRAIGHT(NO_CTRL),395,215,-18,0,-15.1,9.7,-119.7
889,1,AUTO,STRAIGHT(NO_CTRL),395,215,-18,0,-15.1,9.7,-119.7
906,1,AUTO,STRAIGHT(NO_CTRL),395,215,-18,0,-15.1,9.7,-121.3
925,1,AUTO,STRAIGHT(NO_CTRL),395,215,-18,0,-15.1,9.7,-121.3
942,1,AUTO,STRAIGHT(NO_CTRL),394,214,-19,-1,-15.4,11.1,-121.3
958,1,AUTO,STRAIGHT(NO_CTRL),394,214,-19,-1,-15.4,11.1,-121.3
977,1,AUTO,STRAIGHT(NO_CTRL),394,214,-19,-1,-15.4,11.1,-121.3
1006,1,AUTO,STRAIGHT(NO_CTRL),393,214,-20,-1,-16.3,11.7,-121.3
1024,1,AUTO,STRAIGHT(NO_CTRL),392,214,-21,-1,-17.1,12.2,-121.3
1040,1,AUTO,STRAIGHT(NO_CTRL),392,214,-21,-1,-17.1,12.2,-121.3
1057,1,AUTO,STRAIGHT(NO_CTRL),391,214,-22,-1,-18,12.7,-119.7
1073,1,AUTO,STRAIGHT(NO_CTRL),391,214,-22,-1,-18,12.7,-119.7
1090,1,AUTO,STRAIGHT(NO_CTRL),390,214,-23,-1,-18.8,13.3,-119.7
1107,1,AUTO,STRAIGHT(NO_CTRL),390,214,-23,-1,-18.8,13.3,-120.4
1125,1,AUTO,STRAIGHT(NO_CTRL),390,214,-23,-1,-18.8,13.3,-120.4
1142,1,AUTO,STRAIGHT(NO_CTRL),389,213,-24,-2,-19.1,14.7,-121.3
1159,1,AUTO,STRAIGHT(NO_CTRL),389,213,-24,-2,-19.1,14.7,-121.3
1175,1,AUTO,STRAIGHT(NO_CTRL),388,213,-25,-2,-19.9,15.2,-121.3
1192,1,AUTO,STRAIGHT(NO_CTRL),388,213,-25,-2,-19.9,15.2,-121.3
1209,1,AUTO,STRAIGHT(NO_CTRL),387,213,-26,-2,-20.8,15.7,-119.7
1226,1,AUTO,STRAIGHT(NO_CTRL),387,213,-26,-2,-20.8,15.7,-119.7
1244,1,AUTO,STRAIGHT(NO_CTRL),387,213,-26,-2,-20.8,15.7,-121.3
1261,1,AUTO,STRAIGHT(NO_CTRL),387,213,-26,-2,-20.8,15.7,-121.3
1279,1,AUTO,STRAIGHT(NO_CTRL),386,213,-27,-2,-21.6,16.3,-121.3
