Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-83.1
19,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-84.8
37,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-84.8
55,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-83.1
73,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-83.1
93,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-82.9
120,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-82.9
137,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-82.9
155,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-82.9
172,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-82.9
196,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-82.9
217,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-84.8
243,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-83.1
260,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-83.1
276,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-83.1
293,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-83.1
310,1,AUTO,STRAIGHT(NO_CTRL),301,181,0,0,0,0,-83.1
328,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-84.8
353,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-84.8
371,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-82.9
388,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-84.6
405,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-84.6
421,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-84.8
438,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-84.8
456,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-83.1
473,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-83.1
492,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-82.9
508,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-82.9
525,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-83.1
540,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-83.1
561,1,AUTO,STRAIGHT(NO_CTRL),302,181,1,0,1,0.1,-83.1
