Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),267,233,0,0,0,0,-86.4
22,1,AUTO,STRAIGHT(NO_CTRL),267,234,0,1,0.1,-1,-86.5
40,1,AUTO,STRAIGHT(NO_CTRL),267,234,0,1,0.1,-1,-86.5
57,1,AUTO,STRAIGHT(NO_CTRL),267,234,0,1,0.1,-1,-86.5
74,1,AUTO,STRAIGHT(NO_CTRL),267,234,0,1,0.1,-1,-86.5
93,1,AUTO,STRAIGHT(NO_CTRL),267,233,0,0,0,0,-86.4
110,1,AUTO,STRAIGHT(NO_CTRL),267,233,0,0,0,0,-86.4
128,1,AUTO,STRAIGHT(NO_CTRL),267,233,0,0,0,0,-86.4
147,1,AUTO,STRAIGHT(NO_CTRL),267,233,0,0,0,0,-86.4
165,1,AUTO,STRAIGHT(NO_CTRL),267,234,0,1,0.1,-1,-86.5
183,1,AUTO,STRAIGHT(NO_CTRL),267,234,0,1,0.1,-1,-86.5
202,1,AUTO,STRAIGHT(NO_CTRL),267,234,0,1,0.1,-1,-86.5
221,1,AUTO,STRAIGHT(NO_CTRL),267,234,0,1,0.1,-1,-84.8
239,1,AUTO,STRAIGHT(NO_CTRL),267,234,0,1,0.1,-1,-84.8
261,1,AUTO,STRAIGHT(NO_CTRL),267,234,0,1,0.1,-1,-86.5
284,1,AUTO,STRAIGHT(NO_CTRL),267,234,0,1,0.1,-1,-86.5
301,1,AUTO,STRAIGHT(NO_CTRL),267,234,0,1,0.1,-1,-86.5
318,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
334,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
353,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
370,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
398,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
418,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
434,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
451,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
467,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
486,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
505,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
523,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
541,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
558,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
576,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
594,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
611,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
631,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
648,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
666,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
683,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
700,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
718,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
735,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
756,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.2
775,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.2
800,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
819,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
836,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-88.3
853,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-86.5
870,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-86.5
894,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-86.4
911,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-86.4
928,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-86.5
944,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-86.5
962,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-86.5
979,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-86.5
997,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1015,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-86.5
1032,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-86.5
1049,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-86.4
1066,1,AUTO,STRAIGHT(NO_CTRL),268,234,1,1,1.1,-0.9,-86.4
1084,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.3
1101,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.3
1121,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1138,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1157,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1174,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.3
1192,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.3
1212,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.3
1229,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.3
1249,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.3
1269,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1290,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1323,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1339,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1357,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1374,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1391,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1409,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1430,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.4
1448,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.3
1466,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.3
1483,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1500,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1518,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.5
1534,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.5
1552,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.4
1568,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.4
1586,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.4
1604,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.4
1621,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.4
1637,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.4
1653,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1670,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-88.2
1688,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.4
1706,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.4
1723,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.5
1740,1,AUTO,STRAIGHT(NO_CTRL),269,234,2,1,2.1,-0.9,-86.5
1759,1,AUTO,STRAIGHT(NO_CTRL),270,234,3,1,3.1,-0.8,-86.5
1776,1,AUTO,STRAIGHT(NO_CTRL),270,234,3,1,3.1,-0.8,-86.5
1799,1,AUTO,STRAIGHT(NO_CTRL),270,234,3,1,3.1,-0.8,-86.4
1824,1,AUTO,STRAIGHT(NO_CTRL),270,234,3,1,3.1,-0.8,-88.2
1840,1,AUTO,STRAIGHT(NO_CTRL),270,234,3,1,3.1,-0.8,-88.2
1864,1,AUTO,STRAIGHT(NO_CTRL),270,234,3,1,3.1,-0.8,-88.2
1881,1,AUTO,STRAIGHT(NO_CTRL),270,234,3,1,3.1,-0.8,-86.4
1899,1,AUTO,STRAIGHT(NO_CTRL),270,234,3,1,3.1,-0.8,-86.4
1916,1,AUTO,STRAIGHT(NO_CTRL),271,234,4,1,4.1,-0.7,-88.2
1933,1,AUTO,STRAIGHT(NO_CTRL),271,234,4,1,4.1,-0.7,-88.2
1953,1,AUTO,STRAIGHT(NO_CTRL),271,234,4,1,4.1,-0.7,-88.2
1970,1,AUTO,STRAIGHT(NO_CTRL),271,234,4,1,4.1,-0.7,-88.2
