Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),361,187,0,0,0,0,-88.3
18,1,AUTO,STRAIGHT(NO_CTRL),361,187,0,0,0,0,-88.3
36,1,AUTO,STRAIGHT(NO_CTRL),361,187,0,0,0,0,-88.3
52,1,AUTO,STRAIGHT(NO_CTRL),361,187,0,0,0,0,-88.3
69,1,AUTO,STRAIGHT(NO_CTRL),362,187,1,0,1,0,-90
87,1,AUTO,STRAIGHT(NO_CTRL),362,187,1,0,1,0,-90
104,1,AUTO,STRAIGHT(NO_CTRL),361,187,0,0,0,0,-88.3
126,1,AUTO,STRAIGHT(NO_CTRL),361,187,0,0,0,0,-88.3
153,1,AUTO,STRAIGHT(NO_CTRL),362,187,1,0,1,0,-90
170,1,AUTO,STRAIGHT(NO_CTRL),362,187,1,0,1,0,-90
187,1,AUTO,STRAIGHT(NO_CTRL),362,187,1,0,1,0,-90
211,1,AUTO,STRAIGHT(NO_CTRL),361,187,0,0,0,0,-88.3
229,1,AUTO,STRAIGHT(NO_CTRL),361,187,0,0,0,0,-88.3
246,1,AUTO,STRAIGHT(NO_CTRL),361,187,0,0,0,0,-88.3
264,1,AUTO,STRAIGHT(NO_CTRL),362,187,1,0,1,0,-90
281,1,AUTO,STRAIGHT(NO_CTRL),362,187,1,0,1,0,-90
297,1,AUTO,STRAIGHT(NO_CTRL),362,187,1,0,1,0,-90
316,1,AUTO,STRAIGHT(NO_CTRL),362,187,1,0,1,0,-90
333,1,AUTO,STRAIGHT(NO_CTRL),362,187,1,0,1,0,-90
352,1,AUTO,STRAIGHT(NO_CTRL),362,187,1,0,1,0,-90
369,1,AUTO,STRAIGHT(NO_CTRL),363,187,2,0,2,0.1,-90
386,1,AUTO,STRAIGHT(NO_CTRL),363,187,2,0,2,0.1,-90
403,1,AUTO,STRAIGHT(NO_CTRL),363,187,2,0,2,0.1,-90
420,1,AUTO,STRAIGHT(NO_CTRL),363,187,2,0,2,0.1,-90
439,1,AUTO,STRAIGHT(NO_CTRL),363,187,2,0,2,0.1,-90
456,1,AUTO,STRAIGHT(NO_CTRL),363,187,2,0,2,0.1,-90
475,1,AUTO,STRAIGHT(NO_CTRL),363,187,2,0,2,0.1,-90
492,1,AUTO,STRAIGHT(NO_CTRL),363,187,2,0,2,0.1,-90
510,1,AUTO,STRAIGHT(NO_CTRL),363,187,2,0,2,0.1,-90
528,1,AUTO,STRAIGHT(NO_CTRL),363,187,2,0,2,0.1,-90
