Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),301,223,0,0,0,0,-78
17,1,AUTO,STRAIGHT(NO_CTRL),301,223,0,0,0,0,-78
34,1,AUTO,STRAIGHT(NO_CTRL),301,223,0,0,0,0,-78
51,1,AUTO,STRAIGHT(NO_CTRL),301,223,0,0,0,0,-78
68,1,AUTO,STRAIGHT(NO_CTRL),301,223,0,0,0,0,-78
85,1,AUTO,STRAIGHT(NO_CTRL),301,223,0,0,0,0,-78
104,1,AUTO,STRAIGHT(NO_CTRL),301,223,0,0,0,0,-78
124,1,AUTO,STRAIGHT(NO_CTRL),301,223,0,0,0,0,-78
153,1,AUTO,STRAIGHT(NO_CTRL),301,223,0,0,0,0,-78
170,1,AUTO,STRAIGHT(NO_CTRL),301,222,0,-1,-0.2,1,-77.7
187,1,AUTO,STRAIGHT(NO_CTRL),301,222,0,-1,-0.2,1,-77.7
204,1,AUTO,STRAIGHT(NO_CTRL),301,223,0,0,0,0,-78
221,1,AUTO,STRAIGHT(NO_CTRL),301,223,0,0,0,0,-78
239,1,AUTO,STRAIGHT(NO_CTRL),301,223,0,0,0,0,-79.4
258,1,AUTO,STRAIGHT(NO_CTRL),301,224,0,1,0.2,-1,-79.7
278,1,AUTO,STRAIGHT(NO_CTRL),301,224,0,1,0.2,-1,-79.7
295,1,AUTO,STRAIGHT(NO_CTRL),300,225,-1,2,-0.6,-2.2,-78
314,1,AUTO,STRAIGHT(NO_CTRL),300,225,-1,2,-0.6,-2.2,-78
332,1,AUTO,STRAIGHT(NO_CTRL),300,225,-1,2,-0.6,-2.2,-78
349,1,AUTO,STRAIGHT(NO_CTRL),300,225,-1,2,-0.6,-2.2,-78
367,1,AUTO,STRAIGHT(NO_CTRL),300,225,-1,2,-0.6,-2.2,-79.4
383,1,AUTO,STRAIGHT(NO_CTRL),300,226,-1,3,-0.4,-3.1,-79.7
400,1,AUTO,STRAIGHT(NO_CTRL),300,226,-1,3,-0.4,-3.1,-79.7
417,1,AUTO,STRAIGHT(NO_CTRL),299,227,-2,4,-1.1,-4.3,-78
432,1,AUTO,STRAIGHT(NO_CTRL),299,227,-2,4,-1.1,-4.3,-78
449,1,AUTO,STRAIGHT(NO_CTRL),299,227,-2,4,-1.1,-4.3,-78
466,1,AUTO,STRAIGHT(NO_CTRL),299,227,-2,4,-1.1,-4.3,-79.4
482,1,AUTO,STRAIGHT(NO_CTRL),299,227,-2,4,-1.1,-4.3,-79.4
499,1,AUTO,STRAIGHT(NO_CTRL),299,227,-2,4,-1.1,-4.3,-79.4
516,1,AUTO,STRAIGHT(NO_CTRL),299,227,-2,4,-1.1,-4.3,-79.4
533,1,AUTO,STRAIGHT(NO_CTRL),299,228,-2,5,-0.9,-5.3,-79.7
550,1,AUTO,STRAIGHT(NO_CTRL),299,228,-2,5,-0.9,-5.3,-79.7
567,1,AUTO,STRAIGHT(NO_CTRL),299,228,-2,5,-0.9,-5.3,-79.4
585,1,AUTO,STRAIGHT(NO_CTRL),299,228,-2,5,-0.9,-5.3,-79.4
604,1,AUTO,STRAIGHT(NO_CTRL),298,229,-3,6,-1.7,-6.5,-78
639,1,AUTO,STRAIGHT(NO_CTRL),298,229,-3,6,-1.7,-6.5,-77.7
656,1,AUTO,STRAIGHT(NO_CTRL),298,230,-3,7,-1.5,-7.5,-78
675,1,AUTO,STRAIGHT(NO_CTRL),298,230,-3,7,-1.5,-7.5,-78
692,1,AUTO,STRAIGHT(NO_CTRL),298,231,-3,8,-1.3,-8.4,-78
709,1,AUTO,STRAIGHT(NO_CTRL),298,231,-3,8,-1.3,-8.4,-78
726,1,AUTO,STRAIGHT(NO_CTRL),298,231,-3,8,-1.3,-8.4,-77.7
745,1,AUTO,STRAIGHT(NO_CTRL),298,231,-3,8,-1.3,-8.4,-77.7
763,1,AUTO,STRAIGHT(NO_CTRL),298,231,-3,8,-1.3,-8.4,-77.7
779,1,AUTO,STRAIGHT(NO_CTRL),298,231,-3,8,-1.3,-8.4,-77.7
