Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),275,259,0,0,0,0,-82.9
17,1,AUTO,STRAIGHT(NO_CTRL),275,259,0,0,0,0,-82.9
35,1,AUTO,STRAIGHT(NO_CTRL),275,260,0,1,0.1,-1,-83.1
53,1,AUTO,STRAIGHT(NO_CTRL),275,260,0,1,0.1,-1,-83.1
69,1,AUTO,STRAIGHT(NO_CTRL),275,260,0,1,0.1,-1,-83.1
86,1,AUTO,STRAIGHT(NO_CTRL),275,259,0,0,0,0,-82.9
103,1,AUTO,STRAIGHT(NO_CTRL),275,259,0,0,0,0,-82.9
122,1,AUTO,STRAIGHT(NO_CTRL),275,260,0,1,0.1,-1,-83.1
140,1,AUTO,STRAIGHT(NO_CTRL),275,260,0,1,0.1,-1,-83.1
156,1,AUTO,STRAIGHT(NO_CTRL),275,260,0,1,0.1,-1,-83.1
173,1,AUTO,STRAIGHT(NO_CTRL),275,260,0,1,0.1,-1,-83.1
191,1,AUTO,STRAIGHT(NO_CTRL),275,261,0,2,0.2,-2,-83.1
207,1,AUTO,STRAIGHT(NO_CTRL),275,261,0,2,0.2,-2,-83.1
225,1,AUTO,STRAIGHT(NO_CTRL),275,261,0,2,0.2,-2,-84.6
242,1,AUTO,STRAIGHT(NO_CTRL),275,261,0,2,0.2,-2,-84.6
260,1,AUTO,STRAIGHT(NO_CTRL),275,261,0,2,0.2,-2,-84.6
278,1,AUTO,STRAIGHT(NO_CTRL),274,262,-1,3,-0.6,-3.1,-83.1
295,1,AUTO,STRAIGHT(NO_CTRL),274,263,-1,4,-0.5,-4.1,-83.1
313,1,AUTO,STRAIGHT(NO_CTRL),274,263,-1,4,-0.5,-4.1,-83.1
333,1,AUTO,STRAIGHT(NO_CTRL),273,263,-2,4,-1.5,-4.2,-82.9
362,1,AUTO,STRAIGHT(NO_CTRL),272,264,-3,5,-2.4,-5.3,-83.1
380,1,AUTO,STRAIGHT(NO_CTRL),272,264,-3,5,-2.4,-5.3,-83.1
397,1,AUTO,STRAIGHT(NO_CTRL),272,265,-3,6,-2.2,-6.3,-83.1
414,1,AUTO,STRAIGHT(NO_CTRL),272,265,-3,6,-2.2,-6.3,-83.1
431,1,AUTO,STRAIGHT(NO_CTRL),271,265,-4,6,-3.2,-6.4,-82.9
448,1,AUTO,STRAIGHT(NO_CTRL),271,265,-4,6,-3.2,-6.4,-82.9
467,1,AUTO,STRAIGHT(NO_CTRL),271,266,-4,7,-3.1,-7.4,-84.6
483,1,AUTO,STRAIGHT(NO_CTRL),271,266,-4,7,-3.1,-7.4,-84.6
503,1,AUTO,STRAIGHT(NO_CTRL),270,267,-5,8,-4,-8.6,-83.1
519,1,AUTO,STRAIGHT(NO_CTRL),270,268,-5,9,-3.8,-9.6,-84.8
539,1,AUTO,STRAIGHT(NO_CTRL),270,268,-5,9,-3.8,-9.6,-84.8
557,1,AUTO,STRAIGHT(NO_CTRL),270,269,-5,10,-3.7,-10.5,-84.8
573,1,AUTO,STRAIGHT(NO_CTRL),270,269,-5,10,-3.7,-10.5,-84.8
591,1,AUTO,STRAIGHT(NO_CTRL),270,269,-5,10,-3.7,-10.5,-84.8
609,1,AUTO,STRAIGHT(NO_CTRL),270,269,-5,10,-3.7,-10.5,-84.8
626,1,AUTO,STRAIGHT(NO_CTRL),270,269,-5,10,-3.7,-10.5,-86.4
642,1,AUTO,STRAIGHT(NO_CTRL),270,269,-5,10,-3.7,-10.5,-86.4
659,1,AUTO,STRAIGHT(NO_CTRL),269,270,-6,11,-4.6,-11.7,-84.8
677,1,AUTO,STRAIGHT(NO_CTRL),269,270,-6,11,-4.6,-11.7,-84.8
694,1,AUTO,STRAIGHT(NO_CTRL),269,271,-6,12,-4.5,-12.7,-84.8
712,1,AUTO,STRAIGHT(NO_CTRL),269,271,-6,12,-4.5,-12.7,-84.8
730,1,AUTO,STRAIGHT(NO_CTRL),269,271,-6,12,-4.5,-12.7,-84.6
746,1,AUTO,STRAIGHT(NO_CTRL),269,271,-6,12,-4.5,-12.7,-84.6
764,1,AUTO,STRAIGHT(NO_CTRL),269,272,-6,13,-4.3,-13.6,-84.6
780,1,AUTO,STRAIGHT(NO_CTRL),269,272,-6,13,-4.3,-13.6,-84.6
797,1,AUTO,STRAIGHT(NO_CTRL),269,273,-6,14,-4.2,-14.6,-84.6
813,1,AUTO,STRAIGHT(NO_CTRL),269,273,-6,14,-4.2,-14.6,-84.6
834,1,AUTO,STRAIGHT(NO_CTRL),269,274,-6,15,-4.1,-15.6,-84.8
866,1,AUTO,STRAIGHT(NO_CTRL),269,275,-6,16,-4,-16.6,-86.5
882,1,AUTO,STRAIGHT(NO_CTRL),269,275,-6,16,-4,-16.6,-86.5
899,1,AUTO,STRAIGHT(NO_CTRL),269,275,-6,16,-4,-16.6,-86.4
916,1,AUTO,STRAIGHT(NO_CTRL),269,276,-6,17,-3.8,-17.6,-86.4
934,1,AUTO,STRAIGHT(NO_CTRL),269,276,-6,17,-3.8,-17.6,-86.4
952,1,AUTO,STRAIGHT(NO_CTRL),269,277,-6,18,-3.7,-18.6,-86.5
969,1,AUTO,STRAIGHT(NO_CTRL),269,277,-6,18,-3.7,-18.6,-86.5
987,1,AUTO,STRAIGHT(NO_CTRL),269,278,-6,19,-3.6,-19.6,-88.3
1005,1,AUTO,STRAIGHT(NO_CTRL),269,278,-6,19,-3.6,-19.6,-88.3
1025,1,AUTO,STRAIGHT(NO_CTRL),268,278,-7,19,-4.6,-19.7,-86.4
1042,1,AUTO,STRAIGHT(NO_CTRL),268,278,-7,19,-4.6,-19.7,-86.4
1062,1,AUTO,STRAIGHT(NO_CTRL),268,279,-7,20,-4.5,-20.7,-86.4
1079,1,AUTO,STRAIGHT(NO_CTRL),268,279,-7,20,-4.5,-20.7,-86.4
1104,1,AUTO,STRAIGHT(NO_CTRL),268,280,-7,21,-4.3,-21.7,-88.3
1122,1,AUTO,STRAIGHT(NO_CTRL),268,280,-7,21,-4.3,-21.7,-88.3
1141,1,AUTO,STRAIGHT(NO_CTRL),267,280,-8,21,-5.3,-21.8,-88.2
1158,1,AUTO,STRAIGHT(NO_CTRL),267,281,-8,22,-5.2,-22.8,-88.2
1175,1,AUTO,STRAIGHT(NO_CTRL),267,281,-8,22,-5.2,-22.8,-88.2
1193,1,AUTO,STRAIGHT(NO_CTRL),267,282,-8,23,-5.1,-23.8,-90
1210,1,AUTO,STRAIGHT(NO_CTRL),267,282,-8,23,-5.1,-23.8,-90
1226,1,AUTO,STRAIGHT(NO_CTRL),266,283,-9,24,-6,-24.9,-88.2
1243,1,AUTO,STRAIGHT(NO_CTRL),266,283,-9,24,-6,-24.9,-88.2
