Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
17,1,AUTO,STRAIGHT(NO_CTRL),271,269,0,0
34,1,AUTO,STRAIGHT(NO_CTRL),271,269,0,0
52,1,AUTO,STRAIGHT(NO_CTRL),271,269,0,0
69,1,AUTO,STRAIGHT(NO_CTRL),271,269,0,0
86,1,AUTO,STRAIGHT(NO_CTRL),271,269,0,0
101,1,AUTO,STRAIGHT(NO_CTRL),271,269,0,0
126,1,AUTO,STRAIGHT(NO_CTRL),271,269,0,0
142,1,AUTO,STRAIGHT(NO_CTRL),271,270,0,1
158,1,AUTO,STRAIGHT(NO_CTRL),271,270,0,1
173,1,AUTO,STRAIGHT(NO_CTRL),271,270,0,1
194,1,AUTO,STRAIGHT(NO_CTRL),271,270,0,1
212,1,AUTO,STRAIGHT(NO_CTRL),271,270,0,1
229,1,AUTO,STRAIGHT(NO_CTRL),271,270,0,1
247,1,AUTO,STRAIGHT(NO_CTRL),271,270,0,1
265,1,AUTO,STRAIGHT(NO_CTRL),271,270,0,1
283,1,AUTO,STRAIGHT(NO_CTRL),272,270,1,1
302,1,AUTO,STRAIGHT(NO_CTRL),272,270,1,1
319,1,AUTO,STRAIGHT(NO_CTRL),272,270,1,1
337,1,AUTO,STRAIGHT(NO_CTRL),272,270,1,1
356,1,AUTO,STRAIGHT(NO_CTRL),273,272,2,3
374,1,AUTO,STRAIGHT(NO_CTRL),273,272,2,3
390,1,AUTO,STRAIGHT(NO_CTRL),273,272,2,3
411,1,AUTO,STRAIGHT(NO_CTRL),273,272,2,3
430,1,AUTO,STRAIGHT(NO_CTRL),274,273,3,4
450,1,AUTO,STRAIGHT(NO_CTRL),274,273,3,4
485,1,AUTO,STRAIGHT(NO_CTRL),276,275,5,6
502,1,AUTO,STRAIGHT(NO_CTRL),276,275,5,6
519,1,AUTO,STRAIGHT(NO_CTRL),276,275,5,6
536,1,AUTO,STRAIGHT(NO_CTRL),276,275,5,6
553,1,AUTO,STRAIGHT(NO_CTRL),277,276,6,7
569,1,AUTO,STRAIGHT(NO_CTRL),277,276,6,7
585,1,AUTO,STRAIGHT(NO_CTRL),277,276,6,7
603,1,AUTO,STRAIGHT(NO_CTRL),277,276,6,7
621,1,AUTO,STRAIGHT(NO_CTRL),278,278,7,9
638,1,AUTO,STRAIGHT(NO_CTRL),278,278,7,9
656,1,AUTO,STRAIGHT(NO_CTRL),278,278,7,9
675,1,AUTO,STRAIGHT(NO_CTRL),280,279,9,10
692,1,AUTO,STRAIGHT(NO_CTRL),280,279,9,10
711,1,AUTO,STRAIGHT(NO_CTRL),280,279,9,10
