Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
20,1,AUTO,STRAIGHT(NO_CTRL),326,252,0,0
36,1,AUTO,STRAIGHT(NO_CTRL),326,252,0,0
53,1,AUTO,STRAIGHT(NO_CTRL),326,252,0,0
70,1,AUTO,STRAIGHT(NO_CTRL),326,252,0,0
95,1,AUTO,STRAIGHT(NO_CTRL),326,252,0,0
114,1,AUTO,STRAIGHT(NO_CTRL),326,252,0,0
131,1,AUTO,STRAIGHT(NO_CTRL),326,252,0,0
149,1,AUTO,STRAIGHT(NO_CTRL),326,252,0,0
167,1,AUTO,STRAIGHT(NO_CTRL),325,252,-1,0
185,1,AUTO,STRAIGHT(NO_CTRL),325,252,-1,0
205,1,AUTO,STRAIGHT(NO_CTRL),325,252,-1,0
223,1,AUTO,STRAIGHT(NO_CTRL),325,252,-1,0
242,1,AUTO,STRAIGHT(NO_CTRL),326,253,0,1
259,1,AUTO,STRAIGHT(NO_CTRL),326,253,0,1
276,1,AUTO,STRAIGHT(NO_CTRL),326,253,0,1
294,1,AUTO,STRAIGHT(NO_CTRL),326,253,0,1
311,1,AUTO,STRAIGHT(NO_CTRL),327,256,1,4
329,1,AUTO,STRAIGHT(NO_CTRL),327,256,1,4
346,1,AUTO,STRAIGHT(NO_CTRL),327,256,1,4
365,1,AUTO,STRAIGHT(NO_CTRL),327,256,1,4
383,1,AUTO,STRAIGHT(NO_CTRL),328,258,2,6
399,1,AUTO,STRAIGHT(NO_CTRL),328,258,2,6
416,1,AUTO,STRAIGHT(NO_CTRL),328,258,2,6
434,1,AUTO,STRAIGHT(NO_CTRL),328,258,2,6
454,1,AUTO,STRAIGHT(NO_CTRL),330,260,4,8
470,1,AUTO,STRAIGHT(NO_CTRL),330,260,4,8
486,1,AUTO,STRAIGHT(NO_CTRL),330,260,4,8
506,1,AUTO,STRAIGHT(NO_CTRL),332,263,6,11
536,1,AUTO,STRAIGHT(NO_CTRL),332,263,6,11
553,1,AUTO,STRAIGHT(NO_CTRL),332,263,6,11
570,1,AUTO,STRAIGHT(NO_CTRL),334,265,8,13
590,1,AUTO,STRAIGHT(NO_CTRL),334,265,8,13
608,1,AUTO,STRAIGHT(NO_CTRL),334,265,8,13
624,1,AUTO,STRAIGHT(NO_CTRL),334,265,8,13
642,1,AUTO,STRAIGHT(NO_CTRL),336,267,10,15
661,1,AUTO,STRAIGHT(NO_CTRL),336,267,10,15
677,1,AUTO,STRAIGHT(NO_CTRL),336,267,10,15
696,1,AUTO,STRAIGHT(NO_CTRL),336,267,10,15
714,1,AUTO,STRAIGHT(NO_CTRL),339,268,13,16
730,1,AUTO,STRAIGHT(NO_CTRL),339,268,13,16
747,1,AUTO,STRAIGHT(NO_CTRL),339,268,13,16
765,1,AUTO,STRAIGHT(NO_CTRL),339,268,13,16
784,1,AUTO,STRAIGHT(NO_CTRL),341,270,15,18
799,1,AUTO,STRAIGHT(NO_CTRL),341,270,15,18
816,1,AUTO,STRAIGHT(NO_CTRL),341,270,15,18
834,1,AUTO,STRAIGHT(NO_CTRL),341,270,15,18
852,1,AUTO,STRAIGHT(NO_CTRL),344,272,18,20
871,1,AUTO,STRAIGHT(NO_CTRL),344,272,18,20
890,1,AUTO,STRAIGHT(NO_CTRL),344,272,18,20
908,1,AUTO,STRAIGHT(NO_CTRL),346,275,20,23
945,1,AUTO,STRAIGHT(NO_CTRL),346,275,20,23
962,1,AUTO,STRAIGHT(NO_CTRL),346,275,20,23
981,1,AUTO,STRAIGHT(NO_CTRL),348,278,22,26
1004,1,AUTO,STRAIGHT(NO_CTRL),348,278,22,26
1025,1,AUTO,STRAIGHT(NO_CTRL),348,278,22,26
1049,1,AUTO,STRAIGHT(NO_CTRL),350,280,24,28
1071,1,AUTO,STRAIGHT(NO_CTRL),350,280,24,28
1099,1,AUTO,STRAIGHT(NO_CTRL),350,280,24,28
1116,1,AUTO,STRAIGHT(NO_CTRL),353,282,27,30
1133,1,AUTO,STRAIGHT(NO_CTRL),353,282,27,30
1151,1,AUTO,STRAIGHT(NO_CTRL),353,282,27,30
1169,1,AUTO,STRAIGHT(NO_CTRL),353,282,27,30
1186,1,AUTO,STRAIGHT(NO_CTRL),356,284,30,32
1203,1,AUTO,STRAIGHT(NO_CTRL),356,284,30,32
1220,1,AUTO,STRAIGHT(NO_CTRL),356,284,30,32
1238,1,AUTO,STRAIGHT(NO_CTRL),360,285,34,33
1255,1,AUTO,STRAIGHT(NO_CTRL),360,285,34,33
1275,1,AUTO,STRAIGHT(NO_CTRL),360,285,34,33
1293,1,AUTO,STRAIGHT(NO_CTRL),360,285,34,33
1310,1,AUTO,STRAIGHT(NO_CTRL),363,286,37,34
1327,1,AUTO,STRAIGHT(NO_CTRL),363,286,37,34
1344,1,AUTO,STRAIGHT(NO_CTRL),363,286,37,34
1361,1,AUTO,STRAIGHT(NO_CTRL),363,286,37,34
1379,1,AUTO,STRAIGHT(NO_CTRL),366,287,40,35
1397,1,AUTO,STRAIGHT(NO_CTRL),366,287,40,35
1417,1,AUTO,STRAIGHT(NO_CTRL),366,287,40,35
1435,1,AUTO,STRAIGHT(NO_CTRL),370,288,44,36
1452,1,AUTO,STRAIGHT(NO_CTRL),370,288,44,36
1469,1,AUTO,STRAIGHT(NO_CTRL),370,288,44,36
1487,1,AUTO,STRAIGHT(NO_CTRL),370,288,44,36
1503,1,AUTO,STRAIGHT(NO_CTRL),370,288,44,36
1520,1,AUTO,STRAIGHT(NO_CTRL),373,289,47,37
1536,1,AUTO,STRAIGHT(NO_CTRL),373,289,47,37
1560,1,AUTO,STRAIGHT(NO_CTRL),373,289,47,37
1584,1,AUTO,STRAIGHT(NO_CTRL),377,289,51,37
1609,1,AUTO,STRAIGHT(NO_CTRL),377,289,51,37
1627,1,AUTO,STRAIGHT(NO_CTRL),377,289,51,37
1645,1,AUTO,STRAIGHT(NO_CTRL),380,289,54,37
1664,1,AUTO,STRAIGHT(NO_CTRL),380,289,54,37
1684,1,AUTO,STRAIGHT(NO_CTRL),380,289,54,37
1702,1,AUTO,STRAIGHT(NO_CTRL),383,288,57,36
1719,1,AUTO,STRAIGHT(NO_CTRL),383,288,57,36
1737,1,AUTO,STRAIGHT(NO_CTRL),383,288,57,36
1756,1,AUTO,STRAIGHT(NO_CTRL),383,288,57,36
1775,1,AUTO,STRAIGHT(NO_CTRL),385,288,59,36
1792,1,AUTO,STRAIGHT(NO_CTRL),385,288,59,36
1809,1,AUTO,STRAIGHT(NO_CTRL),385,288,59,36
1826,1,AUTO,STRAIGHT(NO_CTRL),385,288,59,36
1846,1,AUTO,STRAIGHT(NO_CTRL),388,287,62,35
1864,1,AUTO,STRAIGHT(NO_CTRL),388,287,62,35
1882,1,AUTO,STRAIGHT(NO_CTRL),388,287,62,35
1901,1,AUTO,STRAIGHT(NO_CTRL),388,287,62,35
1920,1,AUTO,STRAIGHT(NO_CTRL),391,286,65,34
1936,1,AUTO,STRAIGHT(NO_CTRL),391,286,65,34
1953,1,AUTO,STRAIGHT(NO_CTRL),391,286,65,34
1970,1,AUTO,STRAIGHT(NO_CTRL),391,286,65,34
1989,1,AUTO,STRAIGHT(NO_CTRL),394,285,68,33
2006,1,AUTO,STRAIGHT(NO_CTRL),394,285,68,33
2025,1,AUTO,STRAIGHT(NO_CTRL),394,285,68,33
2044,1,AUTO,STRAIGHT(NO_CTRL),396,284,70,32
2061,1,AUTO,STRAIGHT(NO_CTRL),396,284,70,32
2081,1,AUTO,STRAIGHT(NO_CTRL),396,284,70,32
2100,1,AUTO,STRAIGHT(NO_CTRL),396,284,70,32
2121,1,AUTO,STRAIGHT(NO_CTRL),399,284,73,32
2137,1,AUTO,STRAIGHT(NO_CTRL),399,284,73,32
2161,1,AUTO,STRAIGHT(NO_CTRL),399,284,73,32
2178,1,AUTO,STRAIGHT(NO_CTRL),401,282,75,30
2196,1,AUTO,STRAIGHT(NO_CTRL),401,282,75,30
2216,1,AUTO,STRAIGHT(NO_CTRL),401,282,75,30
2235,1,AUTO,STRAIGHT(NO_CTRL),404,281,78,29
2252,1,AUTO,STRAIGHT(NO_CTRL),404,281,78,29
2273,1,AUTO,STRAIGHT(NO_CTRL),404,281,78,29
2295,1,AUTO,STRAIGHT(NO_CTRL),404,281,78,29
2314,1,AUTO,STRAIGHT(NO_CTRL),406,279,80,27
