Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
19,1,AUTO,STRAIGHT(NO_CTRL),237,346,0,0
63,1,AUTO,STRAIGHT(NO_CTRL),237,347,0,1
83,1,AUTO,STRAIGHT(NO_CTRL),237,347,0,1
101,1,AUTO,STRAIGHT(NO_CTRL),237,347,0,1
121,1,AUTO,STRAIGHT(NO_CTRL),237,347,0,1
138,1,AUTO,STRAIGHT(NO_CTRL),237,347,0,1
156,1,AUTO,STRAIGHT(NO_CTRL),237,347,0,1
173,1,AUTO,STRAIGHT(NO_CTRL),237,347,0,1
192,1,AUTO,STRAIGHT(NO_CTRL),237,347,0,1
210,1,AUTO,STRAIGHT(NO_CTRL),237,347,0,1
228,1,AUTO,STRAIGHT(NO_CTRL),237,347,0,1
246,1,AUTO,STRAIGHT(NO_CTRL),237,348,0,2
266,1,AUTO,STRAIGHT(NO_CTRL),237,348,0,2
283,1,AUTO,STRAIGHT(NO_CTRL),237,348,0,2
300,1,AUTO,STRAIGHT(NO_CTRL),237,348,0,2
317,1,AUTO,STRAIGHT(NO_CTRL),238,350,1,4
333,1,AUTO,STRAIGHT(NO_CTRL),238,350,1,4
351,1,AUTO,STRAIGHT(NO_CTRL),238,350,1,4
368,1,AUTO,STRAIGHT(NO_CTRL),238,350,1,4
384,1,AUTO,STRAIGHT(NO_CTRL),238,352,1,6
404,1,AUTO,STRAIGHT(NO_CTRL),238,352,1,6
423,1,AUTO,STRAIGHT(NO_CTRL),238,352,1,6
450,1,AUTO,STRAIGHT(NO_CTRL),239,354,2,8
466,1,AUTO,STRAIGHT(NO_CTRL),239,354,2,8
483,1,AUTO,STRAIGHT(NO_CTRL),239,354,2,8
500,1,AUTO,STRAIGHT(NO_CTRL),239,354,2,8
519,1,AUTO,STRAIGHT(NO_CTRL),239,356,2,10
536,1,AUTO,STRAIGHT(NO_CTRL),239,356,2,10
553,1,AUTO,STRAIGHT(NO_CTRL),239,356,2,10
571,1,AUTO,STRAIGHT(NO_CTRL),239,356,2,10
589,1,AUTO,STRAIGHT(NO_CTRL),240,358,3,12
608,1,AUTO,STRAIGHT(NO_CTRL),240,358,3,12
627,1,AUTO,STRAIGHT(NO_CTRL),240,358,3,12
645,1,AUTO,STRAIGHT(NO_CTRL),241,360,4,14
661,1,AUTO,STRAIGHT(NO_CTRL),241,360,4,14
679,1,AUTO,STRAIGHT(NO_CTRL),241,360,4,14
695,1,AUTO,STRAIGHT(NO_CTRL),241,360,4,14
713,1,AUTO,STRAIGHT(NO_CTRL),241,360,4,14
733,1,AUTO,STRAIGHT(NO_CTRL),242,362,5,16
752,1,AUTO,STRAIGHT(NO_CTRL),242,362,5,16
770,1,AUTO,STRAIGHT(NO_CTRL),242,362,5,16
788,1,AUTO,STRAIGHT(NO_CTRL),243,364,6,18
805,1,AUTO,STRAIGHT(NO_CTRL),243,364,6,18
825,1,AUTO,STRAIGHT(NO_CTRL),243,364,6,18
843,1,AUTO,STRAIGHT(NO_CTRL),243,364,6,18
861,1,AUTO,STRAIGHT(NO_CTRL),244,366,7,20
879,1,AUTO,STRAIGHT(NO_CTRL),244,366,7,20
897,1,AUTO,STRAIGHT(NO_CTRL),244,366,7,20
915,1,AUTO,STRAIGHT(NO_CTRL),245,368,8,22
934,1,AUTO,STRAIGHT(NO_CTRL),245,368,8,22
964,1,AUTO,STRAIGHT(NO_CTRL),245,368,8,22
980,1,AUTO,STRAIGHT(NO_CTRL),246,369,9,23
997,1,AUTO,STRAIGHT(NO_CTRL),246,369,9,23
1014,1,AUTO,STRAIGHT(NO_CTRL),246,369,9,23
1032,1,AUTO,STRAIGHT(NO_CTRL),246,369,9,23
1050,1,AUTO,STRAIGHT(NO_CTRL),246,371,9,25
1067,1,AUTO,STRAIGHT(NO_CTRL),246,371,9,25
1084,1,AUTO,STRAIGHT(NO_CTRL),246,371,9,25
1102,1,AUTO,STRAIGHT(NO_CTRL),246,371,9,25
1120,1,AUTO,STRAIGHT(NO_CTRL),247,373,10,27
1137,1,AUTO,STRAIGHT(NO_CTRL),247,373,10,27
1154,1,AUTO,STRAIGHT(NO_CTRL),247,373,10,27
1172,1,AUTO,STRAIGHT(NO_CTRL),247,373,10,27
1191,1,AUTO,STRAIGHT(NO_CTRL),248,374,11,28
1208,1,AUTO,STRAIGHT(NO_CTRL),248,374,11,28
1225,1,AUTO,STRAIGHT(NO_CTRL),248,374,11,28
1242,1,AUTO,STRAIGHT(NO_CTRL),248,374,11,28
1259,1,AUTO,STRAIGHT(NO_CTRL),249,376,12,30
1276,1,AUTO,STRAIGHT(NO_CTRL),249,376,12,30
1295,1,AUTO,STRAIGHT(NO_CTRL),249,376,12,30
1313,1,AUTO,STRAIGHT(NO_CTRL),250,378,13,32
1331,1,AUTO,STRAIGHT(NO_CTRL),250,378,13,32
1348,1,AUTO,STRAIGHT(NO_CTRL),250,378,13,32
1366,1,AUTO,STRAIGHT(NO_CTRL),250,378,13,32
1384,1,AUTO,STRAIGHT(NO_CTRL),250,379,13,33
1403,1,AUTO,STRAIGHT(NO_CTRL),250,379,13,33
1422,1,AUTO,STRAIGHT(NO_CTRL),250,379,13,33
1444,1,AUTO,STRAIGHT(NO_CTRL),251,381,14,35
1468,1,AUTO,STRAIGHT(NO_CTRL),251,381,14,35
1491,1,AUTO,STRAIGHT(NO_CTRL),251,381,14,35
1507,1,AUTO,STRAIGHT(NO_CTRL),251,381,14,35
1525,1,AUTO,STRAIGHT(NO_CTRL),252,383,15,37
1542,1,AUTO,STRAIGHT(NO_CTRL),252,383,15,37
1562,1,AUTO,STRAIGHT(NO_CTRL),252,383,15,37
1579,1,AUTO,STRAIGHT(NO_CTRL),252,383,15,37
1597,1,AUTO,STRAIGHT(NO_CTRL),253,385,16,39
1614,1,AUTO,STRAIGHT(NO_CTRL),253,385,16,39
1631,1,AUTO,STRAIGHT(NO_CTRL),253,385,16,39
1650,1,AUTO,STRAIGHT(NO_CTRL),253,386,16,40
1666,1,AUTO,STRAIGHT(NO_CTRL),253,386,16,40
1685,1,AUTO,STRAIGHT(NO_CTRL),253,386,16,40
1702,1,AUTO,STRAIGHT(NO_CTRL),253,386,16,40
1721,1,AUTO,STRAIGHT(NO_CTRL),254,388,17,42
1737,1,AUTO,STRAIGHT(NO_CTRL),254,388,17,42
1754,1,AUTO,STRAIGHT(NO_CTRL),254,388,17,42
1770,1,AUTO,STRAIGHT(NO_CTRL),254,388,17,42
1788,1,AUTO,STRAIGHT(NO_CTRL),255,390,18,44
1805,1,AUTO,STRAIGHT(NO_CTRL),255,390,18,44
1822,1,AUTO,STRAIGHT(NO_CTRL),255,390,18,44
1840,1,AUTO,STRAIGHT(NO_CTRL),255,391,18,45
1859,1,AUTO,STRAIGHT(NO_CTRL),255,391,18,45
1876,1,AUTO,STRAIGHT(NO_CTRL),255,391,18,45
1895,1,AUTO,STRAIGHT(NO_CTRL),255,391,18,45
1913,1,AUTO,STRAIGHT(NO_CTRL),255,391,18,45
1933,1,AUTO,STRAIGHT(NO_CTRL),255,393,18,47
1954,1,AUTO,STRAIGHT(NO_CTRL),255,393,18,47
1971,1,AUTO,STRAIGHT(NO_CTRL),255,393,18,47
1993,1,AUTO,STRAIGHT(NO_CTRL),255,395,18,49
2010,1,AUTO,STRAIGHT(NO_CTRL),255,395,18,49
2026,1,AUTO,STRAIGHT(NO_CTRL),255,395,18,49
2053,1,AUTO,STRAIGHT(NO_CTRL),255,397,18,51
2070,1,AUTO,STRAIGHT(NO_CTRL),255,397,18,51
2090,1,AUTO,STRAIGHT(NO_CTRL),255,397,18,51
