Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
17,1,AUTO,STRAIGHT(NO_CTRL),338,275,0,0
34,1,AUTO,STRAIGHT(NO_CTRL),338,275,0,0
52,1,AUTO,STRAIGHT(NO_CTRL),338,275,0,0
72,1,AUTO,STRAIGHT(NO_CTRL),338,275,0,0
89,1,AUTO,STRAIGHT(NO_CTRL),338,275,0,0
106,1,AUTO,STRAIGHT(NO_CTRL),338,275,0,0
123,1,AUTO,STRAIGHT(NO_CTRL),338,275,0,0
141,1,AUTO,STRAIGHT(NO_CTRL),338,275,0,0
158,1,AUTO,STRAIGHT(NO_CTRL),338,275,0,0
179,1,AUTO,STRAIGHT(NO_CTRL),338,275,0,0
207,1,AUTO,STRAIGHT(NO_CTRL),337,275,-1,0
228,1,AUTO,STRAIGHT(NO_CTRL),337,275,-1,0
244,1,AUTO,STRAIGHT(NO_CTRL),337,275,-1,0
262,1,AUTO,STRAIGHT(NO_CTRL),336,275,-2,0
279,1,AUTO,STRAIGHT(NO_CTRL),336,275,-2,0
295,1,AUTO,STRAIGHT(NO_CTRL),336,275,-2,0
313,1,AUTO,STRAIGHT(NO_CTRL),336,275,-2,0
333,1,AUTO,STRAIGHT(NO_CTRL),333,274,-5,-1
350,1,AUTO,STRAIGHT(NO_CTRL),333,274,-5,-1
366,1,AUTO,STRAIGHT(NO_CTRL),333,274,-5,-1
383,1,AUTO,STRAIGHT(NO_CTRL),333,274,-5,-1
399,1,AUTO,STRAIGHT(NO_CTRL),333,274,-5,-1
417,1,AUTO,STRAIGHT(NO_CTRL),330,273,-8,-2
434,1,AUTO,STRAIGHT(NO_CTRL),330,273,-8,-2
452,1,AUTO,STRAIGHT(NO_CTRL),330,273,-8,-2
470,1,AUTO,STRAIGHT(NO_CTRL),328,273,-10,-2
485,1,AUTO,STRAIGHT(NO_CTRL),328,273,-10,-2
501,1,AUTO,STRAIGHT(NO_CTRL),328,273,-10,-2
519,1,AUTO,STRAIGHT(NO_CTRL),328,273,-10,-2
536,1,AUTO,STRAIGHT(NO_CTRL),327,272,-11,-3
554,1,AUTO,STRAIGHT(NO_CTRL),327,272,-11,-3
572,1,AUTO,STRAIGHT(NO_CTRL),327,272,-11,-3
590,1,AUTO,STRAIGHT(NO_CTRL),327,272,-11,-3
609,1,AUTO,STRAIGHT(NO_CTRL),325,271,-13,-4
626,1,AUTO,STRAIGHT(NO_CTRL),325,271,-13,-4
643,1,AUTO,STRAIGHT(NO_CTRL),325,271,-13,-4
660,1,AUTO,STRAIGHT(NO_CTRL),324,270,-14,-5
680,1,AUTO,STRAIGHT(NO_CTRL),324,270,-14,-5
705,1,AUTO,STRAIGHT(NO_CTRL),324,270,-14,-5
728,1,AUTO,STRAIGHT(NO_CTRL),322,270,-16,-5
743,1,AUTO,STRAIGHT(NO_CTRL),322,270,-16,-5
764,1,AUTO,STRAIGHT(NO_CTRL),322,270,-16,-5
781,1,AUTO,STRAIGHT(NO_CTRL),322,270,-16,-5
801,1,AUTO,STRAIGHT(NO_CTRL),322,270,-16,-5
819,1,AUTO,STRAIGHT(NO_CTRL),321,269,-17,-6
836,1,AUTO,STRAIGHT(NO_CTRL),321,269,-17,-6
854,1,AUTO,STRAIGHT(NO_CTRL),321,269,-17,-6
872,1,AUTO,STRAIGHT(NO_CTRL),320,268,-18,-7
890,1,AUTO,STRAIGHT(NO_CTRL),320,268,-18,-7
906,1,AUTO,STRAIGHT(NO_CTRL),320,268,-18,-7
925,1,AUTO,STRAIGHT(NO_CTRL),320,268,-18,-7
944,1,AUTO,STRAIGHT(NO_CTRL),319,267,-19,-8
961,1,AUTO,STRAIGHT(NO_CTRL),319,267,-19,-8
978,1,AUTO,STRAIGHT(NO_CTRL),319,267,-19,-8
997,1,AUTO,STRAIGHT(NO_CTRL),319,267,-19,-8
1017,1,AUTO,STRAIGHT(NO_CTRL),318,266,-20,-9
1033,1,AUTO,STRAIGHT(NO_CTRL),318,266,-20,-9
1052,1,AUTO,STRAIGHT(NO_CTRL),318,266,-20,-9
1071,1,AUTO,STRAIGHT(NO_CTRL),317,265,-21,-10
1087,1,AUTO,STRAIGHT(NO_CTRL),317,265,-21,-10
1105,1,AUTO,STRAIGHT(NO_CTRL),317,265,-21,-10
1121,1,AUTO,STRAIGHT(NO_CTRL),317,265,-21,-10
1139,1,AUTO,STRAIGHT(NO_CTRL),316,264,-22,-11
