Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
19,1,AUTO,STRAIGHT(NO_CTRL),355,148,0,-1
39,1,AUTO,STRAIGHT(NO_CTRL),355,148,0,-1
60,1,AUTO,STRAIGHT(NO_CTRL),355,148,0,-1
79,1,AUTO,STRAIGHT(NO_CTRL),355,148,0,-1
96,1,AUTO,STRAIGHT(NO_CTRL),355,148,0,-1
112,1,AUTO,STRAIGHT(NO_CTRL),355,148,0,-1
129,1,AUTO,STRAIGHT(NO_CTRL),355,148,0,-1
146,1,AUTO,STRAIGHT(NO_CTRL),355,148,0,-1
165,1,AUTO,STRAIGHT(NO_CTRL),355,149,0,0
183,1,AUTO,STRAIGHT(NO_CTRL),355,149,0,0
202,1,AUTO,STRAIGHT(NO_CTRL),355,149,0,0
220,1,AUTO,STRAIGHT(NO_CTRL),355,148,0,-1
239,1,AUTO,STRAIGHT(NO_CTRL),355,148,0,-1
269,1,AUTO,STRAIGHT(NO_CTRL),355,148,0,-1
287,1,AUTO,STRAIGHT(NO_CTRL),354,148,-1,-1
304,1,AUTO,STRAIGHT(NO_CTRL),354,148,-1,-1
320,1,AUTO,STRAIGHT(NO_CTRL),354,148,-1,-1
338,1,AUTO,STRAIGHT(NO_CTRL),354,148,-1,-1
357,1,AUTO,STRAIGHT(NO_CTRL),352,147,-3,-2
375,1,AUTO,STRAIGHT(NO_CTRL),352,147,-3,-2
393,1,AUTO,STRAIGHT(NO_CTRL),352,147,-3,-2
411,1,AUTO,STRAIGHT(NO_CTRL),349,146,-6,-3
428,1,AUTO,STRAIGHT(NO_CTRL),349,146,-6,-3
446,1,AUTO,STRAIGHT(NO_CTRL),349,146,-6,-3
464,1,AUTO,STRAIGHT(NO_CTRL),349,146,-6,-3
481,1,AUTO,STRAIGHT(NO_CTRL),348,145,-7,-4
499,1,AUTO,STRAIGHT(NO_CTRL),348,145,-7,-4
516,1,AUTO,STRAIGHT(NO_CTRL),348,145,-7,-4
532,1,AUTO,STRAIGHT(NO_CTRL),348,145,-7,-4
549,1,AUTO,STRAIGHT(NO_CTRL),346,144,-9,-5
565,1,AUTO,STRAIGHT(NO_CTRL),346,144,-9,-5
582,1,AUTO,STRAIGHT(NO_CTRL),346,144,-9,-5
599,1,AUTO,STRAIGHT(NO_CTRL),346,144,-9,-5
618,1,AUTO,STRAIGHT(NO_CTRL),345,143,-10,-6
634,1,AUTO,STRAIGHT(NO_CTRL),345,143,-10,-6
650,1,AUTO,STRAIGHT(NO_CTRL),345,143,-10,-6
667,1,AUTO,STRAIGHT(NO_CTRL),345,143,-10,-6
685,1,AUTO,STRAIGHT(NO_CTRL),343,142,-12,-7
708,1,AUTO,STRAIGHT(NO_CTRL),343,142,-12,-7
724,1,AUTO,STRAIGHT(NO_CTRL),343,142,-12,-7
744,1,AUTO,STRAIGHT(NO_CTRL),343,142,-12,-7
775,1,AUTO,STRAIGHT(NO_CTRL),341,142,-14,-7
791,1,AUTO,STRAIGHT(NO_CTRL),341,142,-14,-7
809,1,AUTO,STRAIGHT(NO_CTRL),339,141,-16,-8
825,1,AUTO,STRAIGHT(NO_CTRL),339,141,-16,-8
841,1,AUTO,STRAIGHT(NO_CTRL),339,141,-16,-8
858,1,AUTO,STRAIGHT(NO_CTRL),339,141,-16,-8
877,1,AUTO,STRAIGHT(NO_CTRL),337,140,-18,-9
893,1,AUTO,STRAIGHT(NO_CTRL),337,140,-18,-9
908,1,AUTO,STRAIGHT(NO_CTRL),337,140,-18,-9
925,1,AUTO,STRAIGHT(NO_CTRL),337,140,-18,-9
942,1,AUTO,STRAIGHT(NO_CTRL),337,140,-18,-9
961,1,AUTO,STRAIGHT(NO_CTRL),336,138,-19,-11
979,1,AUTO,STRAIGHT(NO_CTRL),336,138,-19,-11
997,1,AUTO,STRAIGHT(NO_CTRL),336,138,-19,-11
1014,1,AUTO,STRAIGHT(NO_CTRL),334,137,-21,-12
1030,1,AUTO,STRAIGHT(NO_CTRL),334,137,-21,-12
1048,1,AUTO,STRAIGHT(NO_CTRL),334,137,-21,-12
1065,1,AUTO,STRAIGHT(NO_CTRL),334,137,-21,-12
1081,1,AUTO,STRAIGHT(NO_CTRL),332,136,-23,-13
1097,1,AUTO,STRAIGHT(NO_CTRL),332,136,-23,-13
1114,1,AUTO,STRAIGHT(NO_CTRL),332,136,-23,-13
1131,1,AUTO,STRAIGHT(NO_CTRL),332,136,-23,-13
1149,1,AUTO,STRAIGHT(NO_CTRL),330,135,-25,-14
1165,1,AUTO,STRAIGHT(NO_CTRL),330,135,-25,-14
1181,1,AUTO,STRAIGHT(NO_CTRL),330,135,-25,-14
1199,1,AUTO,STRAIGHT(NO_CTRL),330,135,-25,-14
1215,1,AUTO,STRAIGHT(NO_CTRL),327,134,-28,-15
1237,1,AUTO,STRAIGHT(NO_CTRL),327,134,-28,-15
1259,1,AUTO,STRAIGHT(NO_CTRL),327,134,-28,-15
1275,1,AUTO,STRAIGHT(NO_CTRL),324,133,-31,-16
1302,1,AUTO,STRAIGHT(NO_CTRL),324,133,-31,-16
1318,1,AUTO,STRAIGHT(NO_CTRL),324,133,-31,-16
1338,1,AUTO,STRAIGHT(NO_CTRL),324,133,-31,-16
1355,1,AUTO,STRAIGHT(NO_CTRL),322,132,-33,-17
1371,1,AUTO,STRAIGHT(NO_CTRL),322,132,-33,-17
1389,1,AUTO,STRAIGHT(NO_CTRL),322,132,-33,-17
1408,1,AUTO,STRAIGHT(NO_CTRL),322,132,-33,-17
1427,1,AUTO,STRAIGHT(NO_CTRL),319,131,-36,-18
1444,1,AUTO,STRAIGHT(NO_CTRL),319,131,-36,-18
1463,1,AUTO,STRAIGHT(NO_CTRL),319,131,-36,-18
1482,1,AUTO,STRAIGHT(NO_CTRL),317,129,-38,-20
1501,1,AUTO,STRAIGHT(NO_CTRL),317,129,-38,-20
1521,1,AUTO,STRAIGHT(NO_CTRL),317,129,-38,-20
1541,1,AUTO,STRAIGHT(NO_CTRL),317,129,-38,-20
1559,1,AUTO,STRAIGHT(NO_CTRL),315,128,-40,-21
1578,1,AUTO,STRAIGHT(NO_CTRL),315,128,-40,-21
1598,1,AUTO,STRAIGHT(NO_CTRL),315,128,-40,-21
1616,1,AUTO,STRAIGHT(NO_CTRL),313,126,-42,-23
1640,1,AUTO,STRAIGHT(NO_CTRL),313,126,-42,-23
1658,1,AUTO,STRAIGHT(NO_CTRL),313,126,-42,-23
1676,1,AUTO,STRAIGHT(NO_CTRL),311,125,-44,-24
1692,1,AUTO,STRAIGHT(NO_CTRL),311,125,-44,-24
1711,1,AUTO,STRAIGHT(NO_CTRL),311,125,-44,-24
1727,1,AUTO,STRAIGHT(NO_CTRL),311,125,-44,-24
1743,1,AUTO,STRAIGHT(NO_CTRL),311,125,-44,-24
1766,1,AUTO,STRAIGHT(NO_CTRL),309,124,-46,-25
1791,1,AUTO,STRAIGHT(NO_CTRL),309,124,-46,-25
1814,1,AUTO,STRAIGHT(NO_CTRL),309,124,-46,-25
1831,1,AUTO,STRAIGHT(NO_CTRL),307,123,-48,-26
1870,1,AUTO,STRAIGHT(NO_CTRL),307,123,-48,-26
1898,1,AUTO,STRAIGHT(NO_CTRL),305,122,-50,-27
1934,1,AUTO,STRAIGHT(NO_CTRL),305,122,-50,-27
1966,1,AUTO,STRAIGHT(NO_CTRL),304,121,-51,-28
2003,1,AUTO,STRAIGHT(NO_CTRL),304,121,-51,-28
2028,1,AUTO,STRAIGHT(NO_CTRL),302,119,-53,-30
2068,1,AUTO,STRAIGHT(NO_CTRL),302,119,-53,-30
2093,1,AUTO,STRAIGHT(NO_CTRL),301,118,-54,-31
2116,1,AUTO,STRAIGHT(NO_CTRL),301,118,-54,-31
2137,1,AUTO,STRAIGHT(NO_CTRL),301,118,-54,-31
2156,1,AUTO,STRAIGHT(NO_CTRL),299,117,-56,-32
2182,1,AUTO,STRAIGHT(NO_CTRL),299,117,-56,-32
2203,1,AUTO,STRAIGHT(NO_CTRL),299,117,-56,-32
2223,1,AUTO,STRAIGHT(NO_CTRL),297,116,-58,-33
2247,1,AUTO,STRAIGHT(NO_CTRL),297,116,-58,-33
2267,1,AUTO,STRAIGHT(NO_CTRL),297,116,-58,-33
2285,1,AUTO,STRAIGHT(NO_CTRL),295,115,-60,-34
2304,1,AUTO,STRAIGHT(NO_CTRL),295,115,-60,-34
2323,1,AUTO,STRAIGHT(NO_CTRL),295,115,-60,-34
2342,1,AUTO,STRAIGHT(NO_CTRL),295,115,-60,-34
2361,1,AUTO,STRAIGHT(NO_CTRL),293,114,-62,-35
2381,1,AUTO,STRAIGHT(NO_CTRL),293,114,-62,-35
2398,1,AUTO,STRAIGHT(NO_CTRL),293,114,-62,-35
2417,1,AUTO,STRAIGHT(NO_CTRL),291,113,-64,-36
2440,1,AUTO,STRAIGHT(NO_CTRL),291,113,-64,-36
2473,1,AUTO,STRAIGHT(NO_CTRL),288,112,-67,-37
2489,1,AUTO,STRAIGHT(NO_CTRL),288,112,-67,-37
2508,1,AUTO,STRAIGHT(NO_CTRL),288,112,-67,-37
2526,1,AUTO,STRAIGHT(NO_CTRL),288,112,-67,-37
2545,1,AUTO,STRAIGHT(NO_CTRL),288,112,-67,-37
2565,1,AUTO,STRAIGHT(NO_CTRL),286,111,-69,-38
2582,1,AUTO,STRAIGHT(NO_CTRL),286,111,-69,-38
2600,1,AUTO,STRAIGHT(NO_CTRL),286,111,-69,-38
2618,1,AUTO,STRAIGHT(NO_CTRL),282,110,-73,-39
2636,1,AUTO,STRAIGHT(NO_CTRL),282,110,-73,-39
2653,1,AUTO,STRAIGHT(NO_CTRL),282,110,-73,-39
2671,1,AUTO,STRAIGHT(NO_CTRL),282,110,-73,-39
2688,1,AUTO,STRAIGHT(NO_CTRL),279,109,-76,-40
2705,1,AUTO,STRAIGHT(NO_CTRL),279,109,-76,-40
2721,1,AUTO,STRAIGHT(NO_CTRL),279,109,-76,-40
2738,1,AUTO,STRAIGHT(NO_CTRL),279,109,-76,-40
2755,1,AUTO,STRAIGHT(NO_CTRL),276,108,-79,-41
2772,1,AUTO,STRAIGHT(NO_CTRL),276,108,-79,-41
2790,1,AUTO,STRAIGHT(NO_CTRL),276,108,-79,-41
2808,1,AUTO,STRAIGHT(NO_CTRL),274,106,-81,-43
2825,1,AUTO,STRAIGHT(NO_CTRL),274,106,-81,-43
2843,1,AUTO,STRAIGHT(NO_CTRL),274,106,-81,-43
2861,1,AUTO,STRAIGHT(NO_CTRL),274,106,-81,-43
2879,1,AUTO,STRAIGHT(NO_CTRL),271,105,-84,-44
2896,1,AUTO,STRAIGHT(NO_CTRL),271,105,-84,-44
2916,1,AUTO,STRAIGHT(NO_CTRL),271,105,-84,-44
2936,1,AUTO,STRAIGHT(NO_CTRL),271,105,-84,-44
2958,1,AUTO,STRAIGHT(NO_CTRL),268,104,-87,-45
2987,1,AUTO,STRAIGHT(NO_CTRL),268,104,-87,-45
3007,1,AUTO,STRAIGHT(NO_CTRL),268,104,-87,-45
3024,1,AUTO,STOP,265,103,-90,-46
3041,1,AUTO,STOP,265,103,-90,-46
3059,1,AUTO,STOP,265,103,-90,-46
3076,1,AUTO,STOP,265,103,-90,-46
3095,1,AUTO,STOP,263,101,-92,-48
3113,1,AUTO,STOP,263,101,-92,-48
3131,1,AUTO,STOP,263,101,-92,-48
3148,1,AUTO,STOP,260,100,-95,-49
3164,1,AUTO,STOP,260,100,-95,-49
3181,1,AUTO,STOP,260,100,-95,-49
3198,1,AUTO,STOP,260,100,-95,-49
3217,1,AUTO,STOP,257,99,-98,-50
