Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),287,296,0,0,0,0,-82.9
19,1,AUTO,STRAIGHT(NO_CTRL),287,296,0,0,0,0,-82.9
42,1,AUTO,STRAIGHT(NO_CTRL),287,296,0,0,0,0,-82.9
68,1,AUTO,STRAIGHT(NO_CTRL),287,296,0,0,0,0,-82.9
87,1,AUTO,STRAIGHT(NO_CTRL),287,296,0,0,0,0,-82.9
105,1,AUTO,STRAIGHT(NO_CTRL),288,296,1,0,1,0.1,-84.6
121,1,AUTO,STRAIGHT(NO_CTRL),288,296,1,0,1,0.1,-84.6
140,1,AUTO,STRAIGHT(NO_CTRL),287,296,0,0,0,0,-82.9
156,1,AUTO,STRAIGHT(NO_CTRL),287,296,0,0,0,0,-82.9
175,1,AUTO,STRAIGHT(NO_CTRL),287,296,0,0,0,0,-82.9
192,1,AUTO,STRAIGHT(NO_CTRL),287,296,0,0,0,0,-82.9
210,1,AUTO,STRAIGHT(NO_CTRL),287,296,0,0,0,0,-82.9
230,1,AUTO,STRAIGHT(NO_CTRL),287,296,0,0,0,0,-83.1
248,1,AUTO,STRAIGHT(NO_CTRL),287,296,0,0,0,0,-83.1
269,1,AUTO,STRAIGHT(NO_CTRL),286,295,-1,-1,-1.1,0.9,-82.9
287,1,AUTO,STRAIGHT(NO_CTRL),286,295,-1,-1,-1.1,0.9,-82.9
315,1,AUTO,STRAIGHT(NO_CTRL),286,295,-1,-1,-1.1,0.9,-82.9
332,1,AUTO,STRAIGHT(NO_CTRL),285,295,-2,-1,-2.1,0.7,-83.1
348,1,AUTO,STRAIGHT(NO_CTRL),284,294,-3,-2,-3.2,1.6,-81.1
365,1,AUTO,STRAIGHT(NO_CTRL),284,294,-3,-2,-3.2,1.6,-81.1
384,1,AUTO,STRAIGHT(NO_CTRL),284,295,-3,-1,-3.1,0.6,-83.1
401,1,AUTO,STRAIGHT(NO_CTRL),284,295,-3,-1,-3.1,0.6,-83.1
418,1,AUTO,STRAIGHT(NO_CTRL),283,294,-4,-2,-4.2,1.5,-81.1
437,1,AUTO,STRAIGHT(NO_CTRL),283,294,-4,-2,-4.2,1.5,-81.1
454,1,AUTO,STRAIGHT(NO_CTRL),282,294,-5,-2,-5.2,1.4,-81.1
470,1,AUTO,STRAIGHT(NO_CTRL),282,294,-5,-2,-5.2,1.4,-81.1
488,1,AUTO,STRAIGHT(NO_CTRL),282,294,-5,-2,-5.2,1.4,-81.1
506,1,AUTO,STRAIGHT(NO_CTRL),282,294,-5,-2,-5.2,1.4,-81.1
523,1,AUTO,STRAIGHT(NO_CTRL),282,294,-5,-2,-5.2,1.4,-81.1
544,1,AUTO,STRAIGHT(NO_CTRL),281,294,-6,-2,-6.2,1.2,-81.4
561,1,AUTO,STRAIGHT(NO_CTRL),280,293,-7,-3,-7.3,2.1,-81.1
