Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),312,262,0,0,0,0,-83.1
20,1,AUTO,STRAIGHT(NO_CTRL),312,262,0,0,0,0,-83.1
37,1,AUTO,STRAIGHT(NO_CTRL),312,262,0,0,0,0,-83.1
54,1,AUTO,STRAIGHT(NO_CTRL),312,262,0,0,0,0,-83.1
75,1,AUTO,STRAIGHT(NO_CTRL),312,262,0,0,0,0,-83.1
92,1,AUTO,STRAIGHT(NO_CTRL),313,262,1,0,1,0.1,-84.8
110,1,AUTO,STRAIGHT(NO_CTRL),313,262,1,0,1,0.1,-84.8
129,1,AUTO,STRAIGHT(NO_CTRL),312,262,0,0,0,0,-83.1
145,1,AUTO,STRAIGHT(NO_CTRL),312,262,0,0,0,0,-83.1
161,1,AUTO,STRAIGHT(NO_CTRL),312,262,0,0,0,0,-83.1
180,1,AUTO,STRAIGHT(NO_CTRL),313,262,1,0,1,0.1,-84.8
201,1,AUTO,STRAIGHT(NO_CTRL),312,262,0,0,0,0,-83.1
221,1,AUTO,STRAIGHT(NO_CTRL),312,262,0,0,0,0,-83.1
240,1,AUTO,STRAIGHT(NO_CTRL),312,262,0,0,0,0,-83.1
256,1,AUTO,STRAIGHT(NO_CTRL),312,262,0,0,0,0,-83.1
275,1,AUTO,STRAIGHT(NO_CTRL),312,261,0,-1,-0.1,1,-82.9
292,1,AUTO,STRAIGHT(NO_CTRL),312,261,0,-1,-0.1,1,-82.9
310,1,AUTO,STRAIGHT(NO_CTRL),312,261,0,-1,-0.1,1,-84.8
331,1,AUTO,STRAIGHT(NO_CTRL),311,260,-1,-2,-1.2,1.9,-82.9
350,1,AUTO,STRAIGHT(NO_CTRL),311,260,-1,-2,-1.2,1.9,-82.9
369,1,AUTO,STRAIGHT(NO_CTRL),310,260,-2,-2,-2.2,1.7,-83.1
389,1,AUTO,STRAIGHT(NO_CTRL),310,260,-2,-2,-2.2,1.7,-83.1
414,1,AUTO,STRAIGHT(NO_CTRL),310,259,-2,-3,-2.3,2.7,-82.9
437,1,AUTO,STRAIGHT(NO_CTRL),309,259,-3,-3,-3.3,2.6,-83.1
463,1,AUTO,STRAIGHT(NO_CTRL),309,258,-3,-4,-3.5,3.6,-82.9
480,1,AUTO,STRAIGHT(NO_CTRL),309,258,-3,-4,-3.5,3.6,-82.9
502,1,AUTO,STRAIGHT(NO_CTRL),308,258,-4,-4,-4.5,3.5,-83.1
519,1,AUTO,STRAIGHT(NO_CTRL),308,257,-4,-5,-4.6,4.5,-82.9
535,1,AUTO,STRAIGHT(NO_CTRL),308,257,-4,-5,-4.6,4.5,-82.9
552,1,AUTO,STRAIGHT(NO_CTRL),308,257,-4,-5,-4.6,4.5,-82.9
572,1,AUTO,STRAIGHT(NO_CTRL),307,257,-5,-5,-5.6,4.4,-83.1
592,1,AUTO,STRAIGHT(NO_CTRL),307,257,-5,-5,-5.6,4.4,-83.1
609,1,AUTO,STRAIGHT(NO_CTRL),307,256,-5,-6,-5.7,5.4,-83.1
626,1,AUTO,STRAIGHT(NO_CTRL),307,256,-5,-6,-5.7,5.4,-83.1
645,1,AUTO,STRAIGHT(NO_CTRL),307,256,-5,-6,-5.7,5.4,-84.8
662,1,AUTO,STRAIGHT(NO_CTRL),306,255,-6,-7,-6.8,6.2,-83.1
681,1,AUTO,STRAIGHT(NO_CTRL),306,255,-6,-7,-6.8,6.2,-83.1
699,1,AUTO,STRAIGHT(NO_CTRL),305,255,-7,-7,-7.8,6.1,-81.4
716,1,AUTO,STRAIGHT(NO_CTRL),305,255,-7,-7,-7.8,6.1,-81.4
735,1,AUTO,STRAIGHT(NO_CTRL),305,254,-7,-8,-7.9,7.1,-83.1
751,1,AUTO,STRAIGHT(NO_CTRL),305,254,-7,-8,-7.9,7.1,-83.1
770,1,AUTO,STRAIGHT(NO_CTRL),305,254,-7,-8,-7.9,7.1,-83.1
787,1,AUTO,STRAIGHT(NO_CTRL),305,254,-7,-8,-7.9,7.1,-83.1
808,1,AUTO,STRAIGHT(NO_CTRL),304,253,-8,-9,-9,8,-83.1
826,1,AUTO,STRAIGHT(NO_CTRL),304,253,-8,-9,-9,8,-83.1
843,1,AUTO,STRAIGHT(NO_CTRL),304,253,-8,-9,-9,8,-83.1
860,1,AUTO,STRAIGHT(NO_CTRL),303,252,-9,-10,-10.1,8.8,-83.1
877,1,AUTO,STRAIGHT(NO_CTRL),303,252,-9,-10,-10.1,8.8,-83.1
895,1,AUTO,STRAIGHT(NO_CTRL),303,251,-9,-11,-10.3,9.8,-82.9
912,1,AUTO,STRAIGHT(NO_CTRL),303,251,-9,-11,-10.3,9.8,-82.9
932,1,AUTO,STRAIGHT(NO_CTRL),302,251,-10,-11,-11.3,9.7,-81.4
954,1,AUTO,STRAIGHT(NO_CTRL),302,251,-10,-11,-11.3,9.7,-81.4
982,1,AUTO,STRAIGHT(NO_CTRL),302,250,-10,-12,-11.4,10.7,-83.1
999,1,AUTO,STRAIGHT(NO_CTRL),302,249,-10,-13,-11.5,11.7,-82.9
1018,1,AUTO,STRAIGHT(NO_CTRL),302,249,-10,-13,-11.5,11.7,-82.9
1037,1,AUTO,STRAIGHT(NO_CTRL),301,249,-11,-13,-12.5,11.6,-81.4
1055,1,AUTO,STRAIGHT(NO_CTRL),301,249,-11,-13,-12.5,11.6,-81.4
1078,1,AUTO,STRAIGHT(NO_CTRL),301,248,-11,-14,-12.6,12.6,-81.4
1096,1,AUTO,STRAIGHT(NO_CTRL),301,247,-11,-15,-12.7,13.6,-82.9
1114,1,AUTO,STRAIGHT(NO_CTRL),301,247,-11,-15,-12.7,13.6,-82.9
1133,1,AUTO,STRAIGHT(NO_CTRL),300,247,-12,-15,-13.7,13.4,-81.4
1151,1,AUTO,STRAIGHT(NO_CTRL),300,247,-12,-15,-13.7,13.4,-81.4
1168,1,AUTO,STRAIGHT(NO_CTRL),300,246,-12,-16,-13.8,14.4,-81.4
1186,1,AUTO,STRAIGHT(NO_CTRL),300,246,-12,-16,-13.8,14.4,-81.4
1205,1,AUTO,STRAIGHT(NO_CTRL),300,245,-12,-17,-14,15.4,-81.1
1222,1,AUTO,STRAIGHT(NO_CTRL),299,245,-13,-17,-15,15.3,-79.7
1237,1,AUTO,STRAIGHT(NO_CTRL),299,245,-13,-17,-15,15.3,-79.7
1254,1,AUTO,STRAIGHT(NO_CTRL),299,244,-13,-18,-15.1,16.3,-81.4
1272,1,AUTO,STRAIGHT(NO_CTRL),299,244,-13,-18,-15.1,16.3,-81.4
1289,1,AUTO,STRAIGHT(NO_CTRL),298,243,-14,-19,-16.2,17.2,-79.4
1305,1,AUTO,STRAIGHT(NO_CTRL),298,243,-14,-19,-16.2,17.2,-79.4
1322,1,AUTO,STRAIGHT(NO_CTRL),298,243,-14,-19,-16.2,17.2,-79.4
1341,1,AUTO,STRAIGHT(NO_CTRL),298,243,-14,-19,-16.2,17.2,-79.7
1359,1,AUTO,STRAIGHT(NO_CTRL),298,243,-14,-19,-16.2,17.2,-79.7
1376,1,AUTO,STRAIGHT(NO_CTRL),298,242,-14,-20,-16.3,18.2,-79.7
1396,1,AUTO,STRAIGHT(NO_CTRL),298,242,-14,-20,-16.3,18.2,-79.7
1415,1,AUTO,STRAIGHT(NO_CTRL),297,241,-15,-21,-17.4,19,-79.7
1432,1,AUTO,STRAIGHT(NO_CTRL),297,240,-15,-22,-17.5,20,-79.7
1449,1,AUTO,STRAIGHT(NO_CTRL),297,240,-15,-22,-17.5,20,-79.7
1470,1,AUTO,STRAIGHT(NO_CTRL),296,239,-16,-23,-18.7,20.9,-77.7
1492,1,AUTO,STRAIGHT(NO_CTRL),296,239,-16,-23,-18.7,20.9,-77.7
1519,1,AUTO,STRAIGHT(NO_CTRL),296,238,-16,-24,-18.8,21.9,-79.4
1535,1,AUTO,STRAIGHT(NO_CTRL),295,238,-17,-24,-19.8,21.8,-78
1552,1,AUTO,STRAIGHT(NO_CTRL),295,238,-17,-24,-19.8,21.8,-78
1570,1,AUTO,STRAIGHT(NO_CTRL),295,237,-17,-25,-19.9,22.8,-77.7
1588,1,AUTO,STRAIGHT(NO_CTRL),295,237,-17,-25,-19.9,22.8,-77.7
1608,1,AUTO,STRAIGHT(NO_CTRL),294,236,-18,-26,-21,23.6,-76
1626,1,AUTO,STRAIGHT(NO_CTRL),294,236,-18,-26,-21,23.6,-76.4
1644,1,AUTO,STRAIGHT(NO_CTRL),294,236,-18,-26,-21,23.6,-76.4
1662,1,AUTO,STRAIGHT(NO_CTRL),294,235,-18,-27,-21.1,24.6,-77.7
1678,1,AUTO,STRAIGHT(NO_CTRL),294,235,-18,-27,-21.1,24.6,-77.7
1696,1,AUTO,STRAIGHT(NO_CTRL),293,234,-19,-28,-22.2,25.5,-76
1713,1,AUTO,STRAIGHT(NO_CTRL),293,234,-19,-28,-22.2,25.5,-76
1729,1,AUTO,STRAIGHT(NO_CTRL),293,234,-19,-28,-22.2,25.5,-76
1749,1,AUTO,STRAIGHT(NO_CTRL),293,233,-19,-29,-22.4,26.5,-76
1767,1,AUTO,STRAIGHT(NO_CTRL),293,233,-19,-29,-22.4,26.5,-78
1784,1,AUTO,STRAIGHT(NO_CTRL),293,233,-19,-29,-22.4,26.5,-78
1801,1,AUTO,STRAIGHT(NO_CTRL),292,232,-20,-30,-23.5,27.4,-76.4
1818,1,AUTO,STRAIGHT(NO_CTRL),292,232,-20,-30,-23.5,27.4,-76.4
1835,1,AUTO,STRAIGHT(NO_CTRL),292,231,-20,-31,-23.6,28.4,-76
1853,1,AUTO,STRAIGHT(NO_CTRL),292,231,-20,-31,-23.6,28.4,-76
1871,1,AUTO,STRAIGHT(NO_CTRL),291,230,-21,-32,-24.7,29.2,-76
1888,1,AUTO,STRAIGHT(NO_CTRL),291,230,-21,-32,-24.7,29.2,-76
1905,1,AUTO,STRAIGHT(NO_CTRL),291,229,-21,-33,-24.8,30.2,-76
1921,1,AUTO,STRAIGHT(NO_CTRL),291,229,-21,-33,-24.8,30.2,-76
1938,1,AUTO,STRAIGHT(NO_CTRL),290,229,-22,-33,-25.8,30.1,-74.7
1954,1,AUTO,STRAIGHT(NO_CTRL),290,229,-22,-33,-25.8,30.1,-74.7
1973,1,AUTO,STRAIGHT(NO_CTRL),290,228,-22,-34,-25.9,31.1,-76.4
1997,1,AUTO,STRAIGHT(NO_CTRL),289,227,-23,-35,-27,32,-74.3
2028,1,AUTO,STRAIGHT(NO_CTRL),289,226,-23,-36,-27.2,33,-76
2045,1,AUTO,STRAIGHT(NO_CTRL),289,226,-23,-36,-27.2,33,-76
2062,1,AUTO,STRAIGHT(NO_CTRL),288,225,-24,-37,-28.3,33.8,-74.3
2080,1,AUTO,STRAIGHT(NO_CTRL),288,225,-24,-37,-28.3,33.8,-74.3
2097,1,AUTO,STRAIGHT(NO_CTRL),288,225,-24,-37,-28.3,33.8,-74.7
2113,1,AUTO,STRAIGHT(NO_CTRL),288,225,-24,-37,-28.3,33.8,-74.7
2129,1,AUTO,STRAIGHT(NO_CTRL),288,225,-24,-37,-28.3,33.8,-74.7
2148,1,AUTO,STRAIGHT(NO_CTRL),287,224,-25,-38,-29.4,34.7,-74.3
2165,1,AUTO,STRAIGHT(NO_CTRL),287,223,-25,-39,-29.5,35.7,-74.3
2183,1,AUTO,STRAIGHT(NO_CTRL),287,223,-25,-39,-29.5,35.7,-74.3
2201,1,AUTO,STRAIGHT(NO_CTRL),286,222,-26,-40,-30.6,36.6,-74.3
2221,1,AUTO,STRAIGHT(NO_CTRL),286,222,-26,-40,-30.6,36.6,-74.3
2242,1,AUTO,STRAIGHT(NO_CTRL),286,221,-26,-41,-30.7,37.6,-74.3
2261,1,AUTO,STRAIGHT(NO_CTRL),286,221,-26,-41,-30.7,37.6,-74.3
2280,1,AUTO,STRAIGHT(NO_CTRL),286,221,-26,-41,-30.7,37.6,-74.7
2298,1,AUTO,STRAIGHT(NO_CTRL),285,220,-27,-42,-31.9,38.4,-72.6
2315,1,AUTO,STRAIGHT(NO_CTRL),285,220,-27,-42,-31.9,38.4,-72.6
2332,1,AUTO,STRAIGHT(NO_CTRL),285,219,-27,-43,-32,39.4,-74.3
2350,1,AUTO,STRAIGHT(NO_CTRL),285,219,-27,-43,-32,39.4,-74.3
2367,1,AUTO,STRAIGHT(NO_CTRL),285,218,-27,-44,-32.1,40.4,-74.3
2384,1,AUTO,STRAIGHT(NO_CTRL),285,218,-27,-44,-32.1,40.4,-74.3
2400,1,AUTO,STRAIGHT(NO_CTRL),284,217,-28,-45,-33.2,41.3,-72.6
2417,1,AUTO,STRAIGHT(NO_CTRL),284,217,-28,-45,-33.2,41.3,-72.6
2434,1,AUTO,STRAIGHT(NO_CTRL),284,217,-28,-45,-33.2,41.3,-72.6
2452,1,AUTO,STRAIGHT(NO_CTRL),284,217,-28,-45,-33.2,41.3,-72.6
2469,1,AUTO,STRAIGHT(NO_CTRL),284,216,-28,-46,-33.3,42.3,-74.3
2487,1,AUTO,STRAIGHT(NO_CTRL),284,216,-28,-46,-33.3,42.3,-74.3
