Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
23,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
41,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
64,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
80,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
99,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
115,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
133,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
150,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
167,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
182,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
202,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
216,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
232,1,AUTO,STRAIGHT(NO_CTRL),270,276,0,0
247,1,AUTO,STRAIGHT(NO_CTRL),271,277,1,1
263,1,AUTO,STRAIGHT(NO_CTRL),271,277,1,1
278,1,AUTO,STRAIGHT(NO_CTRL),271,277,1,1
296,1,AUTO,STRAIGHT(NO_CTRL),271,277,1,1
311,1,AUTO,STRAIGHT(NO_CTRL),273,278,3,2
328,1,AUTO,STRAIGHT(NO_CTRL),273,278,3,2
343,1,AUTO,STRAIGHT(NO_CTRL),273,278,3,2
368,1,AUTO,STRAIGHT(NO_CTRL),273,278,3,2
383,1,AUTO,STRAIGHT(NO_CTRL),276,279,6,3
407,1,AUTO,STRAIGHT(NO_CTRL),276,279,6,3
422,1,AUTO,STRAIGHT(NO_CTRL),276,279,6,3
438,1,AUTO,STRAIGHT(NO_CTRL),276,279,6,3
455,1,AUTO,STRAIGHT(NO_CTRL),279,280,9,4
472,1,AUTO,STRAIGHT(NO_CTRL),279,280,9,4
492,1,AUTO,STRAIGHT(NO_CTRL),279,280,9,4
509,1,AUTO,STRAIGHT(NO_CTRL),279,280,9,4
526,1,AUTO,STRAIGHT(NO_CTRL),282,281,12,5
544,1,AUTO,STRAIGHT(NO_CTRL),282,281,12,5
560,1,AUTO,STRAIGHT(NO_CTRL),282,281,12,5
577,1,AUTO,STRAIGHT(NO_CTRL),282,281,12,5
592,1,AUTO,STRAIGHT(NO_CTRL),284,282,14,6
612,1,AUTO,STRAIGHT(NO_CTRL),284,282,14,6
628,1,AUTO,STRAIGHT(NO_CTRL),284,282,14,6
647,1,AUTO,STRAIGHT(NO_CTRL),284,282,14,6
665,1,AUTO,STRAIGHT(NO_CTRL),287,283,17,7
684,1,AUTO,STRAIGHT(NO_CTRL),287,283,17,7
701,1,AUTO,STRAIGHT(NO_CTRL),287,283,17,7
721,1,AUTO,STRAIGHT(NO_CTRL),289,285,19,9
738,1,AUTO,STRAIGHT(NO_CTRL),289,285,19,9
758,1,AUTO,STRAIGHT(NO_CTRL),289,285,19,9
776,1,AUTO,STRAIGHT(NO_CTRL),289,285,19,9
797,1,AUTO,STRAIGHT(NO_CTRL),292,286,22,10
813,1,AUTO,STRAIGHT(NO_CTRL),292,286,22,10
833,1,AUTO,STRAIGHT(NO_CTRL),292,286,22,10
850,1,AUTO,STRAIGHT(NO_CTRL),294,288,24,12
880,1,AUTO,STRAIGHT(NO_CTRL),294,288,24,12
895,1,AUTO,STRAIGHT(NO_CTRL),294,288,24,12
913,1,AUTO,STRAIGHT(NO_CTRL),294,288,24,12
929,1,AUTO,STRAIGHT(NO_CTRL),296,289,26,13
946,1,AUTO,STRAIGHT(NO_CTRL),296,289,26,13
963,1,AUTO,STRAIGHT(NO_CTRL),296,289,26,13
982,1,AUTO,STRAIGHT(NO_CTRL),296,289,26,13
1003,1,AUTO,STRAIGHT(NO_CTRL),299,290,29,14
1021,1,AUTO,STRAIGHT(NO_CTRL),299,290,29,14
1042,1,AUTO,STRAIGHT(NO_CTRL),299,290,29,14
1060,1,AUTO,STRAIGHT(NO_CTRL),302,291,32,15
1075,1,AUTO,STRAIGHT(NO_CTRL),302,291,32,15
1093,1,AUTO,STRAIGHT(NO_CTRL),302,291,32,15
1109,1,AUTO,STRAIGHT(NO_CTRL),302,291,32,15
1127,1,AUTO,STRAIGHT(NO_CTRL),304,293,34,17
1142,1,AUTO,STRAIGHT(NO_CTRL),304,293,34,17
1161,1,AUTO,STRAIGHT(NO_CTRL),304,293,34,17
1181,1,AUTO,STRAIGHT(NO_CTRL),307,294,37,18
1199,1,AUTO,STRAIGHT(NO_CTRL),307,294,37,18
1221,1,AUTO,STRAIGHT(NO_CTRL),307,294,37,18
1238,1,AUTO,STRAIGHT(NO_CTRL),307,294,37,18
1256,1,AUTO,STRAIGHT(NO_CTRL),310,295,40,19
1273,1,AUTO,STRAIGHT(NO_CTRL),310,295,40,19
1290,1,AUTO,STRAIGHT(NO_CTRL),310,295,40,19
1306,1,AUTO,STRAIGHT(NO_CTRL),310,295,40,19
1321,1,AUTO,STRAIGHT(NO_CTRL),312,296,42,20
1337,1,AUTO,STRAIGHT(NO_CTRL),312,296,42,20
1355,1,AUTO,STRAIGHT(NO_CTRL),312,296,42,20
1385,1,AUTO,STRAIGHT(NO_CTRL),314,298,44,22
1399,1,AUTO,STRAIGHT(NO_CTRL),314,298,44,22
1415,1,AUTO,STRAIGHT(NO_CTRL),314,298,44,22
1428,1,AUTO,STRAIGHT(NO_CTRL),314,298,44,22
1445,1,AUTO,STRAIGHT(NO_CTRL),314,298,44,22
