Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
18,1,AUTO,STRAIGHT(NO_CTRL),286,246,0,0
34,1,AUTO,STRAIGHT(NO_CTRL),286,246,0,0
51,1,AUTO,STRAIGHT(NO_CTRL),286,246,0,0
67,1,AUTO,STRAIGHT(NO_CTRL),287,246,1,0
85,1,AUTO,STRAIGHT(NO_CTRL),287,246,1,0
100,1,AUTO,STRAIGHT(NO_CTRL),287,246,1,0
119,1,AUTO,STRAIGHT(NO_CTRL),287,246,1,0
134,1,AUTO,STRAIGHT(NO_CTRL),286,246,0,0
151,1,AUTO,STRAIGHT(NO_CTRL),286,246,0,0
169,1,AUTO,STRAIGHT(NO_CTRL),286,246,0,0
186,1,AUTO,STRAIGHT(NO_CTRL),286,246,0,0
202,1,AUTO,STRAIGHT(NO_CTRL),286,246,0,0
220,1,AUTO,STRAIGHT(NO_CTRL),286,246,0,0
261,1,AUTO,STRAIGHT(NO_CTRL),286,246,0,0
281,1,AUTO,STRAIGHT(NO_CTRL),286,247,0,1
297,1,AUTO,STRAIGHT(NO_CTRL),286,247,0,1
319,1,AUTO,STRAIGHT(NO_CTRL),286,247,0,1
337,1,AUTO,STRAIGHT(NO_CTRL),285,247,-1,1
358,1,AUTO,STRAIGHT(NO_CTRL),285,247,-1,1
379,1,AUTO,STRAIGHT(NO_CTRL),285,247,-1,1
416,1,AUTO,STRAIGHT(NO_CTRL),284,248,-2,2
438,1,AUTO,STRAIGHT(NO_CTRL),284,248,-2,2
459,1,AUTO,STRAIGHT(NO_CTRL),284,248,-2,2
476,1,AUTO,STRAIGHT(NO_CTRL),284,248,-2,2
493,1,AUTO,STRAIGHT(NO_CTRL),284,248,-2,2
507,1,AUTO,STRAIGHT(NO_CTRL),284,248,-2,2
524,1,AUTO,STRAIGHT(NO_CTRL),284,248,-2,2
539,1,AUTO,STRAIGHT(NO_CTRL),283,248,-3,2
556,1,AUTO,STRAIGHT(NO_CTRL),283,248,-3,2
570,1,AUTO,STRAIGHT(NO_CTRL),283,248,-3,2
588,1,AUTO,STRAIGHT(NO_CTRL),283,248,-3,2
607,1,AUTO,STRAIGHT(NO_CTRL),283,248,-3,2
625,1,AUTO,STRAIGHT(NO_CTRL),283,248,-3,2
641,1,AUTO,STRAIGHT(NO_CTRL),283,248,-3,2
658,1,AUTO,STRAIGHT(NO_CTRL),283,248,-3,2
674,1,AUTO,STRAIGHT(NO_CTRL),282,248,-4,2
693,1,AUTO,STRAIGHT(NO_CTRL),282,248,-4,2
710,1,AUTO,STRAIGHT(NO_CTRL),282,248,-4,2
732,1,AUTO,STRAIGHT(NO_CTRL),282,248,-4,2
750,1,AUTO,STRAIGHT(NO_CTRL),283,248,-3,2
768,1,AUTO,STRAIGHT(NO_CTRL),283,248,-3,2
793,1,AUTO,STRAIGHT(NO_CTRL),283,248,-3,2
810,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
825,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
842,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
856,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
881,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
899,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
919,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
935,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
956,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
975,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
992,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
1007,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
1022,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
1037,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
1053,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
1069,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
1086,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
1102,1,AUTO,STRAIGHT(NO_CTRL),283,247,-3,1
