Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
14,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
32,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
48,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
64,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
84,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
100,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
115,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
131,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
149,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
165,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
181,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
199,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
217,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
233,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
250,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
264,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
280,1,AUTO,STRAIGHT(NO_CTRL),306,317,0,0
298,1,AUTO,STRAIGHT(NO_CTRL),307,317,1,0
315,1,AUTO,STRAIGHT(NO_CTRL),307,317,1,0
333,1,AUTO,STRAIGHT(NO_CTRL),307,317,1,0
347,1,AUTO,STRAIGHT(NO_CTRL),308,317,2,0
368,1,AUTO,STRAIGHT(NO_CTRL),308,317,2,0
382,1,AUTO,STRAIGHT(NO_CTRL),308,317,2,0
401,1,AUTO,STRAIGHT(NO_CTRL),308,317,2,0
413,1,AUTO,STRAIGHT(NO_CTRL),309,317,3,0
431,1,AUTO,STRAIGHT(NO_CTRL),309,317,3,0
448,1,AUTO,STRAIGHT(NO_CTRL),309,317,3,0
465,1,AUTO,STRAIGHT(NO_CTRL),309,317,3,0
481,1,AUTO,STRAIGHT(NO_CTRL),310,317,4,0
