Time(ms),Mode,TargetInput,ActualCommand,BlueX,BlueY,RelX,RelY,LocalX,LocalY,Angle(deg)
762,1,AUTO,STRAIGHT(NO_CTRL),379,321,-6,8,-6.3,-7.8,-88
777,1,AUTO,STRAIGHT(NO_CTRL),379,321,-6,8,-6.3,-7.8,-88
796,1,AUTO,STRAIGHT(NO_CTRL),379,321,-6,8,-6.3,-7.8,-88
820,1,AUTO,STRAIGHT(NO_CTRL),378,322,-7,9,-7.3,-8.7,-90
835,1,AUTO,STRAIGHT(NO_CTRL),378,322,-7,9,-7.3,-8.7,-90
849,1,AUTO,STRAIGHT(NO_CTRL),378,322,-7,9,-7.3,-8.7,-90
865,1,AUTO,STRAIGHT(NO_CTRL),378,322,-7,9,-7.3,-8.7,-90
880,1,AUTO,STRAIGHT(NO_CTRL),377,323,-8,10,-8.4,-9.7,-90
894,1,AUTO,STRAIGHT(NO_CTRL),377,323,-8,10,-8.4,-9.7,-90
911,1,AUTO,STRAIGHT(NO_CTRL),377,323,-8,10,-8.4,-9.7,-90
928,1,AUTO,STRAIGHT(NO_CTRL),377,323,-8,10,-8.4,-9.7,-90
944,1,AUTO,STRAIGHT(NO_CTRL),376,324,-9,11,-9.4,-10.7,-87.9
961,1,AUTO,STRAIGHT(NO_CTRL),376,324,-9,11,-9.4,-10.7,-87.9
979,1,AUTO,STRAIGHT(NO_CTRL),376,324,-9,11,-9.4,-10.7,-87.9
995,1,AUTO,STRAIGHT(NO_CTRL),376,324,-9,11,-9.4,-10.7,-87.9
1011,1,AUTO,STRAIGHT(NO_CTRL),376,324,-9,11,-9.4,-10.7,-87.9
1028,1,AUTO,STRAIGHT(NO_CTRL),374,325,-11,12,-11.4,-11.6,-85.8
1045,1,AUTO,STRAIGHT(NO_CTRL),374,325,-11,12,-11.4,-11.6,-85.8
1062,1,AUTO,STRAIGHT(NO_CTRL),374,325,-11,12,-11.4,-11.6,-85.8
1078,1,AUTO,STRAIGHT(NO_CTRL),374,325,-11,12,-11.4,-11.6,-85.8
1094,1,AUTO,STRAIGHT(NO_CTRL),373,327,-12,14,-12.5,-13.5,-87.9
1111,1,AUTO,STRAIGHT(NO_CTRL),373,327,-12,14,-12.5,-13.5,-87.9
1127,1,AUTO,STRAIGHT(NO_CTRL),373,327,-12,14,-12.5,-13.5,-87.9
1144,1,AUTO,STRAIGHT(NO_CTRL),373,327,-12,14,-12.5,-13.5,-87.9
1161,1,AUTO,STRAIGHT(NO_CTRL),373,328,-12,15,-12.5,-14.5,-90
1177,1,AUTO,STRAIGHT(NO_CTRL),373,328,-12,15,-12.5,-14.5,-90
1195,1,AUTO,STRAIGHT(NO_CTRL),373,328,-12,15,-12.5,-14.5,-90
1211,1,AUTO,STRAIGHT(NO_CTRL),371,329,-14,16,-14.6,-15.5,-87.9
1228,1,AUTO,STRAIGHT(NO_CTRL),371,329,-14,16,-14.6,-15.5,-87.9
1245,1,AUTO,STRAIGHT(NO_CTRL),371,329,-14,16,-14.6,-15.5,-87.9
1261,1,AUTO,STRAIGHT(NO_CTRL),371,329,-14,16,-14.6,-15.5,-87.9
1280,1,AUTO,STRAIGHT(NO_CTRL),370,330,-15,17,-15.6,-16.4,-85.8
1300,1,AUTO,STRAIGHT(NO_CTRL),370,330,-15,17,-15.6,-16.4,-85.8
1315,1,AUTO,STRAIGHT(NO_CTRL),370,330,-15,17,-15.6,-16.4,-85.8
1331,1,AUTO,STRAIGHT(NO_CTRL),370,330,-15,17,-15.6,-16.4,-85.8
1347,1,AUTO,STRAIGHT(NO_CTRL),369,332,-16,19,-16.7,-18.4,-85.9
1363,1,AUTO,STRAIGHT(NO_CTRL),369,332,-16,19,-16.7,-18.4,-85.9
1377,1,AUTO,STRAIGHT(NO_CTRL),369,332,-16,19,-16.7,-18.4,-85.9
1394,1,AUTO,STRAIGHT(NO_CTRL),369,332,-16,19,-16.7,-18.4,-85.9
1412,1,AUTO,STRAIGHT(NO_CTRL),369,332,-16,19,-16.7,-18.4,-85.9
1428,1,AUTO,STRAIGHT(NO_CTRL),369,333,-16,20,-16.7,-19.4,-88
1445,1,AUTO,STRAIGHT(NO_CTRL),369,333,-16,20,-16.7,-19.4,-88
1464,1,AUTO,STRAIGHT(NO_CTRL),369,333,-16,20,-16.7,-19.4,-88
1479,1,AUTO,STRAIGHT(NO_CTRL),369,333,-16,20,-16.7,-19.4,-88
1495,1,AUTO,STRAIGHT(NO_CTRL),368,334,-17,21,-17.8,-20.4,-87.9
1512,1,AUTO,STRAIGHT(NO_CTRL),368,334,-17,21,-17.8,-20.4,-87.9
1527,1,AUTO,STRAIGHT(NO_CTRL),368,334,-17,21,-17.8,-20.4,-87.9
1545,1,AUTO,STRAIGHT(NO_CTRL),368,334,-17,21,-17.8,-20.4,-87.9
1562,1,AUTO,STRAIGHT(NO_CTRL),366,335,-19,22,-19.8,-21.3,-87.9
1577,1,AUTO,STRAIGHT(NO_CTRL),366,335,-19,22,-19.8,-21.3,-87.9
1595,1,AUTO,STRAIGHT(NO_CTRL),366,335,-19,22,-19.8,-21.3,-87.9
1611,1,AUTO,STRAIGHT(NO_CTRL),365,336,-20,23,-20.8,-22.2,-88
1628,1,AUTO,STRAIGHT(NO_CTRL),365,336,-20,23,-20.8,-22.2,-88
1644,1,AUTO,STRAIGHT(NO_CTRL),365,336,-20,23,-20.8,-22.2,-88
1662,1,AUTO,STRAIGHT(NO_CTRL),365,336,-20,23,-20.8,-22.2,-88
1678,1,AUTO,STRAIGHT(NO_CTRL),363,337,-22,24,-22.9,-23.2,-85.8
1695,1,AUTO,STRAIGHT(NO_CTRL),363,337,-22,24,-22.9,-23.2,-85.8
1710,1,AUTO,STRAIGHT(NO_CTRL),363,337,-22,24,-22.9,-23.2,-85.8
1731,1,AUTO,STRAIGHT(NO_CTRL),363,337,-22,24,-22.9,-23.2,-85.8
1749,1,AUTO,STRAIGHT(NO_CTRL),363,338,-22,25,-22.9,-24.2,-85.8
1772,1,AUTO,STRAIGHT(NO_CTRL),363,338,-22,25,-22.9,-24.2,-85.8
1787,1,AUTO,STRAIGHT(NO_CTRL),363,338,-22,25,-22.9,-24.2,-85.8
1802,1,AUTO,STRAIGHT(NO_CTRL),363,338,-22,25,-22.9,-24.2,-85.8
1816,1,AUTO,STRAIGHT(NO_CTRL),363,338,-22,25,-22.9,-24.2,-85.8
1832,1,AUTO,STRAIGHT(NO_CTRL),362,340,-23,27,-24,-26.1,-83.9
1846,1,AUTO,STRAIGHT(NO_CTRL),362,340,-23,27,-24,-26.1,-83.9
1861,1,AUTO,STRAIGHT(NO_CTRL),362,340,-23,27,-24,-26.1,-83.9
1879,1,AUTO,STRAIGHT(NO_CTRL),362,340,-23,27,-24,-26.1,-83.9
1895,1,AUTO,STRAIGHT(NO_CTRL),361,340,-24,27,-25,-26.1,-85.8
1909,1,AUTO,STRAIGHT(NO_CTRL),361,340,-24,27,-25,-26.1,-85.8
1928,1,AUTO,STRAIGHT(NO_CTRL),361,340,-24,27,-25,-26.1,-85.8
1943,1,AUTO,STRAIGHT(NO_CTRL),361,340,-24,27,-25,-26.1,-85.8
1961,1,AUTO,STRAIGHT(NO_CTRL),360,341,-25,28,-26,-27.1,-83.7
1976,1,AUTO,STRAIGHT(NO_CTRL),360,341,-25,28,-26,-27.1,-83.7
1995,1,AUTO,STRAIGHT(NO_CTRL),360,341,-25,28,-26,-27.1,-83.7
2010,1,AUTO,STRAIGHT(NO_CTRL),359,343,-26,30,-27.1,-29,-83.7
2028,1,AUTO,STRAIGHT(NO_CTRL),359,343,-26,30,-27.1,-29,-83.7
2044,1,AUTO,STRAIGHT(NO_CTRL),359,343,-26,30,-27.1,-29,-83.7
2062,1,AUTO,STRAIGHT(NO_CTRL),359,343,-26,30,-27.1,-29,-83.7
2078,1,AUTO,STRAIGHT(NO_CTRL),359,343,-26,30,-27.1,-29,-85.8
2094,1,AUTO,STRAIGHT(NO_CTRL),359,343,-26,30,-27.1,-29,-85.8
2111,1,AUTO,STRAIGHT(NO_CTRL),359,343,-26,30,-27.1,-29,-85.8
2128,1,AUTO,STRAIGHT(NO_CTRL),359,343,-26,30,-27.1,-29,-85.8
2144,1,AUTO,STRAIGHT(NO_CTRL),358,345,-27,32,-28.2,-31,-85.9
2162,1,AUTO,STRAIGHT(NO_CTRL),358,345,-27,32,-28.2,-31,-85.9
2179,1,AUTO,STRAIGHT(NO_CTRL),358,345,-27,32,-28.2,-31,-85.9
2195,1,AUTO,STRAIGHT(NO_CTRL),358,345,-27,32,-28.2,-31,-85.9
2213,1,AUTO,STRAIGHT(NO_CTRL),358,345,-27,32,-28.2,-31,-85.9
2229,1,AUTO,STRAIGHT(NO_CTRL),357,346,-28,33,-29.2,-31.9,-85.8
2251,1,AUTO,STRAIGHT(NO_CTRL),357,346,-28,33,-29.2,-31.9,-85.8
2267,1,AUTO,STRAIGHT(NO_CTRL),357,346,-28,33,-29.2,-31.9,-85.8
2282,1,AUTO,STRAIGHT(NO_CTRL),357,346,-28,33,-29.2,-31.9,-87.9
2297,1,AUTO,STRAIGHT(NO_CTRL),357,346,-28,33,-29.2,-31.9,-87.9
2312,1,AUTO,STRAIGHT(NO_CTRL),357,346,-28,33,-29.2,-31.9,-87.9
2328,1,AUTO,STRAIGHT(NO_CTRL),357,346,-28,33,-29.2,-31.9,-87.9
2346,1,AUTO,STRAIGHT(NO_CTRL),357,346,-28,33,-29.2,-31.9,-87.9
2364,1,AUTO,STRAIGHT(NO_CTRL),356,347,-29,34,-30.2,-32.9,-87.9
2379,1,AUTO,STRAIGHT(NO_CTRL),356,347,-29,34,-30.2,-32.9,-87.9
2394,1,AUTO,STRAIGHT(NO_CTRL),356,347,-29,34,-30.2,-32.9,-87.9
2411,1,AUTO,STRAIGHT(NO_CTRL),354,348,-31,35,-32.3,-33.8,-83.4
2428,1,AUTO,STRAIGHT(NO_CTRL),354,348,-31,35,-32.3,-33.8,-83.4
2444,1,AUTO,STRAIGHT(NO_CTRL),354,348,-31,35,-32.3,-33.8,-83.4
2462,1,AUTO,STRAIGHT(NO_CTRL),354,348,-31,35,-32.3,-33.8,-83.4
2478,1,AUTO,STRAIGHT(NO_CTRL),354,349,-31,36,-32.3,-34.8,-85.6
2495,1,AUTO,STRAIGHT(NO_CTRL),354,349,-31,36,-32.3,-34.8,-85.6
2510,1,AUTO,STRAIGHT(NO_CTRL),354,349,-31,36,-32.3,-34.8,-85.6
2529,1,AUTO,STRAIGHT(NO_CTRL),354,349,-31,36,-32.3,-34.8,-85.6
2545,1,AUTO,STRAIGHT(NO_CTRL),352,350,-33,37,-34.3,-35.8,-83.7
2560,1,AUTO,STRAIGHT(NO_CTRL),352,350,-33,37,-34.3,-35.8,-83.7
2578,1,AUTO,STRAIGHT(NO_CTRL),352,350,-33,37,-34.3,-35.8,-83.7
2595,1,AUTO,STRAIGHT(NO_CTRL),352,350,-33,37,-34.3,-35.8,-83.7
2611,1,AUTO,STRAIGHT(NO_CTRL),352,350,-33,37,-34.3,-35.8,-83.7
2628,1,AUTO,STRAIGHT(NO_CTRL),351,351,-34,38,-35.4,-36.7,-83.7
2643,1,AUTO,STRAIGHT(NO_CTRL),351,351,-34,38,-35.4,-36.7,-83.7
2661,1,AUTO,STRAIGHT(NO_CTRL),351,351,-34,38,-35.4,-36.7,-83.7
2685,1,AUTO,STRAIGHT(NO_CTRL),351,352,-34,39,-35.4,-37.7,-85.8
2702,1,AUTO,STRAIGHT(NO_CTRL),351,352,-34,39,-35.4,-37.7,-85.8
2717,1,AUTO,STRAIGHT(NO_CTRL),351,352,-34,39,-35.4,-37.7,-85.8
2732,1,AUTO,STRAIGHT(NO_CTRL),351,352,-34,39,-35.4,-37.7,-85.8
2748,1,AUTO,STRAIGHT(NO_CTRL),350,353,-35,40,-36.5,-38.7,-85.8
2762,1,AUTO,STRAIGHT(NO_CTRL),350,353,-35,40,-36.5,-38.7,-85.8
2777,1,AUTO,STRAIGHT(NO_CTRL),350,353,-35,40,-36.5,-38.7,-85.8
2795,1,AUTO,STRAIGHT(NO_CTRL),350,353,-35,40,-36.5,-38.7,-85.8
2811,1,AUTO,STRAIGHT(NO_CTRL),349,354,-36,41,-37.5,-39.6,-85.6
2827,1,AUTO,STRAIGHT(NO_CTRL),349,354,-36,41,-37.5,-39.6,-85.6
2845,1,AUTO,STRAIGHT(NO_CTRL),349,354,-36,41,-37.5,-39.6,-85.6
2862,1,AUTO,STRAIGHT(NO_CTRL),349,354,-36,41,-37.5,-39.6,-85.6
2878,1,AUTO,STRAIGHT(NO_CTRL),347,355,-38,42,-39.5,-40.6,-83.7
2895,1,AUTO,STRAIGHT(NO_CTRL),347,355,-38,42,-39.5,-40.6,-83.7
2910,1,AUTO,STRAIGHT(NO_CTRL),347,355,-38,42,-39.5,-40.6,-83.7
2928,1,AUTO,STRAIGHT(NO_CTRL),347,355,-38,42,-39.5,-40.6,-83.7
2944,1,AUTO,STRAIGHT(NO_CTRL),346,355,-39,42,-40.5,-40.5,-83.4
2961,1,AUTO,STRAIGHT(NO_CTRL),346,355,-39,42,-40.5,-40.5,-83.4
2977,1,AUTO,STRAIGHT(NO_CTRL),346,355,-39,42,-40.5,-40.5,-83.4
2994,1,AUTO,STRAIGHT(NO_CTRL),346,355,-39,42,-40.5,-40.5,-83.4
3011,1,AUTO,STRAIGHT(NO_CTRL),346,355,-39,42,-40.5,-40.5,-83.4
3028,1,AUTO,STRAIGHT(NO_CTRL),345,357,-40,44,-41.6,-42.5,-83.4
3045,1,AUTO,STRAIGHT(NO_CTRL),345,357,-40,44,-41.6,-42.5,-83.4
3062,1,AUTO,STRAIGHT(NO_CTRL),345,357,-40,44,-41.6,-42.5,-83.4
3078,1,AUTO,STRAIGHT(NO_CTRL),345,357,-40,44,-41.6,-42.5,-83.4
3095,1,AUTO,STRAIGHT(NO_CTRL),344,358,-41,45,-42.6,-43.5,-85.6
3112,1,AUTO,STRAIGHT(NO_CTRL),344,358,-41,45,-42.6,-43.5,-85.6
3128,1,AUTO,STRAIGHT(NO_CTRL),344,358,-41,45,-42.6,-43.5,-85.6
3151,1,AUTO,STRAIGHT(NO_CTRL),342,359,-43,46,-44.7,-44.4,-83.4
3166,1,AUTO,STRAIGHT(NO_CTRL),342,359,-43,46,-44.7,-44.4,-83.4
3180,1,AUTO,STRAIGHT(NO_CTRL),342,359,-43,46,-44.7,-44.4,-83.4
3197,1,AUTO,STRAIGHT(NO_CTRL),342,359,-43,46,-44.7,-44.4,-83.4
3212,1,AUTO,STRAIGHT(NO_CTRL),342,360,-43,47,-44.7,-45.4,-85.6
3228,1,AUTO,STRAIGHT(NO_CTRL),342,360,-43,47,-44.7,-45.4,-85.6
3244,1,AUTO,STRAIGHT(NO_CTRL),342,360,-43,47,-44.7,-45.4,-85.6
3261,1,AUTO,STRAIGHT(NO_CTRL),342,360,-43,47,-44.7,-45.4,-85.6
3277,1,AUTO,STRAIGHT(NO_CTRL),339,360,-46,47,-47.7,-45.3,-80.9
3294,1,AUTO,STRAIGHT(NO_CTRL),339,360,-46,47,-47.7,-45.3,-80.9
3311,1,AUTO,STRAIGHT(NO_CTRL),339,360,-46,47,-47.7,-45.3,-80.9
3328,1,AUTO,STRAIGHT(NO_CTRL),339,360,-46,47,-47.7,-45.3,-80.9
3344,1,AUTO,STRAIGHT(NO_CTRL),338,361,-47,48,-48.7,-46.2,-83.2
3362,1,AUTO,STRAIGHT(NO_CTRL),338,361,-47,48,-48.7,-46.2,-83.2
3377,1,AUTO,STRAIGHT(NO_CTRL),338,361,-47,48,-48.7,-46.2,-83.2
3395,1,AUTO,STRAIGHT(NO_CTRL),338,361,-47,48,-48.7,-46.2,-83.2
3412,1,AUTO,STRAIGHT(NO_CTRL),338,361,-47,48,-48.7,-46.2,-83.2
3427,1,AUTO,STRAIGHT(NO_CTRL),337,362,-48,49,-49.8,-47.2,-83.4
3445,1,AUTO,STRAIGHT(NO_CTRL),337,362,-48,49,-49.8,-47.2,-83.4
3460,1,AUTO,STRAIGHT(NO_CTRL),337,362,-48,49,-49.8,-47.2,-83.4
3479,1,AUTO,STRAIGHT(NO_CTRL),337,362,-48,49,-49.8,-47.2,-83.4
3495,1,AUTO,STRAIGHT(NO_CTRL),335,363,-50,50,-51.8,-48.1,-83.4
3510,1,AUTO,STRAIGHT(NO_CTRL),335,363,-50,50,-51.8,-48.1,-83.4
3529,1,AUTO,STRAIGHT(NO_CTRL),335,363,-50,50,-51.8,-48.1,-83.4
3544,1,AUTO,STRAIGHT(NO_CTRL),335,363,-50,50,-51.8,-48.1,-83.4
3561,1,AUTO,STRAIGHT(NO_CTRL),333,364,-52,51,-53.9,-49,-83.4
3578,1,AUTO,STRAIGHT(NO_CTRL),333,364,-52,51,-53.9,-49,-83.4
3596,1,AUTO,STRAIGHT(NO_CTRL),333,364,-52,51,-53.9,-49,-83.4
3618,1,AUTO,STRAIGHT(NO_CTRL),332,365,-53,52,-54.9,-50,-83.4
3635,1,AUTO,STRAIGHT(NO_CTRL),332,365,-53,52,-54.9,-50,-83.4
3650,1,AUTO,STRAIGHT(NO_CTRL),332,365,-53,52,-54.9,-50,-83.4
3665,1,AUTO,STRAIGHT(NO_CTRL),332,365,-53,52,-54.9,-50,-83.4
3680,1,AUTO,STRAIGHT(NO_CTRL),330,366,-55,53,-56.9,-50.9,-83.4
3695,1,AUTO,STRAIGHT(NO_CTRL),330,366,-55,53,-56.9,-50.9,-83.4
3712,1,AUTO,STRAIGHT(NO_CTRL),330,366,-55,53,-56.9,-50.9,-83.4
3727,1,AUTO,STRAIGHT(NO_CTRL),330,366,-55,53,-56.9,-50.9,-83.4
3745,1,AUTO,STRAIGHT(NO_CTRL),329,367,-56,54,-58,-51.9,-85.4
3761,1,AUTO,STRAIGHT(NO_CTRL),329,367,-56,54,-58,-51.9,-85.4
3778,1,AUTO,STRAIGHT(NO_CTRL),329,367,-56,54,-58,-51.9,-85.4
3794,1,AUTO,STRAIGHT(NO_CTRL),329,367,-56,54,-58,-51.9,-85.4
3812,1,AUTO,STRAIGHT(NO_CTRL),329,367,-56,54,-58,-51.9,-85.4
3827,1,AUTO,STRAIGHT(NO_CTRL),327,369,-58,56,-60,-53.8,-83.4
3845,1,AUTO,STRAIGHT(NO_CTRL),327,369,-58,56,-60,-53.8,-83.4
3860,1,AUTO,STRAIGHT(NO_CTRL),327,369,-58,56,-60,-53.8,-83.4
3878,1,AUTO,STRAIGHT(NO_CTRL),327,369,-58,56,-60,-53.8,-83.4
3894,1,AUTO,STRAIGHT(NO_CTRL),326,370,-59,57,-61.1,-54.8,-83.4
3911,1,AUTO,STRAIGHT(NO_CTRL),326,370,-59,57,-61.1,-54.8,-83.4
3928,1,AUTO,STRAIGHT(NO_CTRL),326,370,-59,57,-61.1,-54.8,-83.4
3943,1,AUTO,STRAIGHT(NO_CTRL),326,370,-59,57,-61.1,-54.8,-83.4
3962,1,AUTO,STRAIGHT(NO_CTRL),324,371,-61,58,-63.1,-55.7,-83.4
3977,1,AUTO,STRAIGHT(NO_CTRL),324,371,-61,58,-63.1,-55.7,-83.4
3995,1,AUTO,STRAIGHT(NO_CTRL),324,371,-61,58,-63.1,-55.7,-83.4
