Time(ms),Mode,TargetInput,ActualCommand,BlueX,BlueY,RelX,RelY,LocalX,LocalY,Angle(deg)
670,1,AUTO,STRAIGHT(NO_CTRL),397,283,-4,2,-4,-2,-87.9
687,1,AUTO,STRAIGHT(NO_CTRL),397,283,-4,2,-4,-2,-87.9
704,1,AUTO,STRAIGHT(NO_CTRL),397,283,-4,2,-4,-2,-87.9
722,1,AUTO,STRAIGHT(NO_CTRL),397,283,-4,2,-4,-2,-87.9
739,1,AUTO,STRAIGHT(NO_CTRL),397,283,-4,2,-4,-2,-87.9
755,1,AUTO,STRAIGHT(NO_CTRL),396,284,-5,3,-5,-3,-87.9
771,1,AUTO,STRAIGHT(NO_CTRL),396,284,-5,3,-5,-3,-87.9
788,1,AUTO,STRAIGHT(NO_CTRL),396,284,-5,3,-5,-3,-87.9
805,1,AUTO,STRAIGHT(NO_CTRL),396,284,-5,3,-5,-3,-87.9
821,1,AUTO,STRAIGHT(NO_CTRL),395,285,-6,4,-6,-4,-90
838,1,AUTO,STRAIGHT(NO_CTRL),395,285,-6,4,-6,-4,-90
855,1,AUTO,STRAIGHT(NO_CTRL),395,285,-6,4,-6,-4,-90
872,1,AUTO,STRAIGHT(NO_CTRL),394,286,-7,5,-7,-5,-90
900,1,AUTO,STRAIGHT(NO_CTRL),394,286,-7,5,-7,-5,-90
915,1,AUTO,STRAIGHT(NO_CTRL),394,286,-7,5,-7,-5,-90
931,1,AUTO,STRAIGHT(NO_CTRL),394,286,-7,5,-7,-5,-90
948,1,AUTO,STRAIGHT(NO_CTRL),392,287,-9,6,-9,-6,-90
963,1,AUTO,STRAIGHT(NO_CTRL),392,287,-9,6,-9,-6,-90
978,1,AUTO,STRAIGHT(NO_CTRL),392,287,-9,6,-9,-6,-90
993,1,AUTO,STRAIGHT(NO_CTRL),392,287,-9,6,-9,-6,-90
1009,1,AUTO,STRAIGHT(NO_CTRL),391,289,-10,8,-10,-8,-90
1024,1,AUTO,STRAIGHT(NO_CTRL),391,289,-10,8,-10,-8,-90
1039,1,AUTO,STRAIGHT(NO_CTRL),391,289,-10,8,-10,-8,-90
1056,1,AUTO,STRAIGHT(NO_CTRL),391,289,-10,8,-10,-8,-90
1072,1,AUTO,STRAIGHT(NO_CTRL),389,290,-12,9,-12,-9,-90
1087,1,AUTO,STRAIGHT(NO_CTRL),389,290,-12,9,-12,-9,-90
1104,1,AUTO,STRAIGHT(NO_CTRL),389,290,-12,9,-12,-9,-90
1120,1,AUTO,STRAIGHT(NO_CTRL),389,290,-12,9,-12,-9,-90
1139,1,AUTO,STRAIGHT(NO_CTRL),389,290,-12,9,-12,-9,-90
1155,1,AUTO,STRAIGHT(NO_CTRL),388,291,-13,10,-13,-10,-90
1171,1,AUTO,STRAIGHT(NO_CTRL),388,291,-13,10,-13,-10,-90
1188,1,AUTO,STRAIGHT(NO_CTRL),388,291,-13,10,-13,-10,-90
1204,1,AUTO,STRAIGHT(NO_CTRL),388,291,-13,10,-13,-10,-90
1221,1,AUTO,STRAIGHT(NO_CTRL),386,292,-15,11,-15,-11,-90
1237,1,AUTO,STRAIGHT(NO_CTRL),386,292,-15,11,-15,-11,-90
1254,1,AUTO,STRAIGHT(NO_CTRL),386,292,-15,11,-15,-11,-90
1272,1,AUTO,STRAIGHT(NO_CTRL),385,293,-16,12,-16,-12,-92
1288,1,AUTO,STRAIGHT(NO_CTRL),385,293,-16,12,-16,-12,-92
1304,1,AUTO,STRAIGHT(NO_CTRL),385,293,-16,12,-16,-12,-92
1321,1,AUTO,STRAIGHT(NO_CTRL),385,293,-16,12,-16,-12,-92
1341,1,AUTO,STRAIGHT(NO_CTRL),383,294,-18,13,-18,-13,-90
1363,1,AUTO,STRAIGHT(NO_CTRL),383,294,-18,13,-18,-13,-90
1380,1,AUTO,STRAIGHT(NO_CTRL),383,294,-18,13,-18,-13,-90
1394,1,AUTO,STRAIGHT(NO_CTRL),383,294,-18,13,-18,-13,-90
1410,1,AUTO,STRAIGHT(NO_CTRL),382,295,-19,14,-19,-14,-90
1425,1,AUTO,STRAIGHT(NO_CTRL),382,295,-19,14,-19,-14,-90
1440,1,AUTO,STRAIGHT(NO_CTRL),382,295,-19,14,-19,-14,-90
1455,1,AUTO,STRAIGHT(NO_CTRL),382,295,-19,14,-19,-14,-90
1472,1,AUTO,STRAIGHT(NO_CTRL),380,296,-21,15,-21,-15,-90
1487,1,AUTO,STRAIGHT(NO_CTRL),380,296,-21,15,-21,-15,-90
1504,1,AUTO,STRAIGHT(NO_CTRL),380,296,-21,15,-21,-15,-90
1520,1,AUTO,STRAIGHT(NO_CTRL),380,296,-21,15,-21,-15,-90
1538,1,AUTO,STRAIGHT(NO_CTRL),380,296,-21,15,-21,-15,-90
1555,1,AUTO,STRAIGHT(NO_CTRL),380,297,-21,16,-21,-16,-92
1570,1,AUTO,STRAIGHT(NO_CTRL),380,297,-21,16,-21,-16,-92
1587,1,AUTO,STRAIGHT(NO_CTRL),380,297,-21,16,-21,-16,-92
1604,1,AUTO,STRAIGHT(NO_CTRL),380,297,-21,16,-21,-16,-92
1622,1,AUTO,STRAIGHT(NO_CTRL),378,297,-23,16,-23,-16,-90
1637,1,AUTO,STRAIGHT(NO_CTRL),378,297,-23,16,-23,-16,-90
1654,1,AUTO,STRAIGHT(NO_CTRL),378,297,-23,16,-23,-16,-90
1671,1,AUTO,STRAIGHT(NO_CTRL),379,298,-22,17,-22,-17,-94.1
1688,1,AUTO,STRAIGHT(NO_CTRL),379,298,-22,17,-22,-17,-94.1
1705,1,AUTO,STRAIGHT(NO_CTRL),379,298,-22,17,-22,-17,-94.1
1721,1,AUTO,STRAIGHT(NO_CTRL),379,298,-22,17,-22,-17,-94.1
1739,1,AUTO,STRAIGHT(NO_CTRL),377,298,-24,17,-24,-17,-92
1754,1,AUTO,STRAIGHT(NO_CTRL),377,298,-24,17,-24,-17,-92
1771,1,AUTO,STRAIGHT(NO_CTRL),377,298,-24,17,-24,-17,-92
1788,1,AUTO,STRAIGHT(NO_CTRL),377,298,-24,17,-24,-17,-92
1808,1,AUTO,STRAIGHT(NO_CTRL),376,298,-25,17,-25,-17,-90
1830,1,AUTO,STRAIGHT(NO_CTRL),376,298,-25,17,-25,-17,-90
1848,1,AUTO,STRAIGHT(NO_CTRL),376,298,-25,17,-25,-17,-90
1863,1,AUTO,STRAIGHT(NO_CTRL),375,299,-26,18,-26,-18,-92
1878,1,AUTO,STRAIGHT(NO_CTRL),375,299,-26,18,-26,-18,-92
1894,1,AUTO,STRAIGHT(NO_CTRL),375,299,-26,18,-26,-18,-92
1909,1,AUTO,STRAIGHT(NO_CTRL),375,299,-26,18,-26,-18,-92
1925,1,AUTO,STRAIGHT(NO_CTRL),375,299,-26,18,-26,-18,-92
1940,1,AUTO,STRAIGHT(NO_CTRL),375,299,-26,18,-26,-18,-92
1956,1,AUTO,STRAIGHT(NO_CTRL),373,299,-28,18,-28,-18,-87.9
1971,1,AUTO,STRAIGHT(NO_CTRL),373,299,-28,18,-28,-18,-87.9
1987,1,AUTO,STRAIGHT(NO_CTRL),373,299,-28,18,-28,-18,-87.9
2004,1,AUTO,STRAIGHT(NO_CTRL),373,299,-28,18,-28,-18,-87.9
2021,1,AUTO,STRAIGHT(NO_CTRL),372,300,-29,19,-29,-19,-90
2037,1,AUTO,STRAIGHT(NO_CTRL),372,300,-29,19,-29,-19,-90
2054,1,AUTO,STRAIGHT(NO_CTRL),372,300,-29,19,-29,-19,-90
2071,1,AUTO,STRAIGHT(NO_CTRL),370,301,-31,20,-31,-20,-88
2089,1,AUTO,STRAIGHT(NO_CTRL),370,301,-31,20,-31,-20,-88
2104,1,AUTO,STRAIGHT(NO_CTRL),370,301,-31,20,-31,-20,-88
2121,1,AUTO,STRAIGHT(NO_CTRL),370,301,-31,20,-31,-20,-88
2139,1,AUTO,STRAIGHT(NO_CTRL),369,302,-32,21,-32,-21,-88
2155,1,AUTO,STRAIGHT(NO_CTRL),369,302,-32,21,-32,-21,-88
2171,1,AUTO,STRAIGHT(NO_CTRL),369,302,-32,21,-32,-21,-88
2188,1,AUTO,STRAIGHT(NO_CTRL),369,302,-32,21,-32,-21,-88
2205,1,AUTO,STRAIGHT(NO_CTRL),368,303,-33,22,-33,-22,-88
2220,1,AUTO,STRAIGHT(NO_CTRL),368,303,-33,22,-33,-22,-88
2240,1,AUTO,STRAIGHT(NO_CTRL),368,303,-33,22,-33,-22,-88
2256,1,AUTO,STRAIGHT(NO_CTRL),368,303,-33,22,-33,-22,-88
2273,1,AUTO,STRAIGHT(NO_CTRL),367,304,-34,23,-34,-23,-88
2298,1,AUTO,STRAIGHT(NO_CTRL),367,304,-34,23,-34,-23,-88
2316,1,AUTO,STRAIGHT(NO_CTRL),367,304,-34,23,-34,-23,-88
2332,1,AUTO,STRAIGHT(NO_CTRL),367,304,-34,23,-34,-23,-88
2348,1,AUTO,STRAIGHT(NO_CTRL),366,304,-35,23,-35,-23,-87.9
2363,1,AUTO,STRAIGHT(NO_CTRL),366,304,-35,23,-35,-23,-87.9
2378,1,AUTO,STRAIGHT(NO_CTRL),366,304,-35,23,-35,-23,-87.9
2394,1,AUTO,STRAIGHT(NO_CTRL),366,304,-35,23,-35,-23,-87.9
2410,1,AUTO,STRAIGHT(NO_CTRL),365,305,-36,24,-36,-24,-88
2425,1,AUTO,STRAIGHT(NO_CTRL),365,305,-36,24,-36,-24,-88
2440,1,AUTO,STRAIGHT(NO_CTRL),365,305,-36,24,-36,-24,-88
2455,1,AUTO,STRAIGHT(NO_CTRL),365,305,-36,24,-36,-24,-88
2472,1,AUTO,STRAIGHT(NO_CTRL),364,306,-37,25,-37,-25,-88
2487,1,AUTO,STRAIGHT(NO_CTRL),364,306,-37,25,-37,-25,-88
2504,1,AUTO,STRAIGHT(NO_CTRL),364,306,-37,25,-37,-25,-88
2522,1,AUTO,STRAIGHT(NO_CTRL),364,306,-37,25,-37,-25,-88
2538,1,AUTO,STRAIGHT(NO_CTRL),363,306,-38,25,-38,-25,-87.9
2553,1,AUTO,STRAIGHT(NO_CTRL),363,306,-38,25,-38,-25,-87.9
2572,1,AUTO,STRAIGHT(NO_CTRL),363,306,-38,25,-38,-25,-87.9
2588,1,AUTO,STRAIGHT(NO_CTRL),363,306,-38,25,-38,-25,-87.9
2604,1,AUTO,STRAIGHT(NO_CTRL),362,307,-39,26,-39,-26,-88
2622,1,AUTO,STRAIGHT(NO_CTRL),362,307,-39,26,-39,-26,-88
2638,1,AUTO,STRAIGHT(NO_CTRL),362,307,-39,26,-39,-26,-88
2654,1,AUTO,STRAIGHT(NO_CTRL),362,307,-39,26,-39,-26,-88
2672,1,AUTO,STRAIGHT(NO_CTRL),361,308,-40,27,-40,-27,-85.8
2687,1,AUTO,STRAIGHT(NO_CTRL),361,308,-40,27,-40,-27,-85.8
2704,1,AUTO,STRAIGHT(NO_CTRL),361,308,-40,27,-40,-27,-85.8
2720,1,AUTO,STRAIGHT(NO_CTRL),361,308,-40,27,-40,-27,-85.8
2738,1,AUTO,STRAIGHT(NO_CTRL),361,308,-40,27,-40,-27,-85.8
2762,1,AUTO,STRAIGHT(NO_CTRL),361,309,-40,28,-40,-28,-85.8
2780,1,AUTO,STRAIGHT(NO_CTRL),361,309,-40,28,-40,-28,-85.8
2796,1,AUTO,STRAIGHT(NO_CTRL),361,309,-40,28,-40,-28,-85.8
2812,1,AUTO,STRAIGHT(NO_CTRL),360,310,-41,29,-41,-29,-83.7
2828,1,AUTO,STRAIGHT(NO_CTRL),360,310,-41,29,-41,-29,-83.7
2843,1,AUTO,STRAIGHT(NO_CTRL),360,310,-41,29,-41,-29,-83.7
2859,1,AUTO,STRAIGHT(NO_CTRL),360,310,-41,29,-41,-29,-83.7
2875,1,AUTO,STRAIGHT(NO_CTRL),359,311,-42,30,-42,-30,-83.9
2891,1,AUTO,STRAIGHT(NO_CTRL),359,311,-42,30,-42,-30,-83.9
2905,1,AUTO,STRAIGHT(NO_CTRL),359,311,-42,30,-42,-30,-83.9
2921,1,AUTO,STRAIGHT(NO_CTRL),359,311,-42,30,-42,-30,-83.9
2938,1,AUTO,STRAIGHT(NO_CTRL),359,312,-42,31,-42,-31,-83.9
2953,1,AUTO,STRAIGHT(NO_CTRL),359,312,-42,31,-42,-31,-83.9
2971,1,AUTO,STRAIGHT(NO_CTRL),359,312,-42,31,-42,-31,-83.9
2990,1,AUTO,STRAIGHT(NO_CTRL),359,312,-42,31,-42,-31,-83.9
3005,1,AUTO,STRAIGHT(NO_CTRL),359,313,-42,32,-42,-32,-83.9
3021,1,AUTO,STRAIGHT(NO_CTRL),359,313,-42,32,-42,-32,-83.9
3037,1,AUTO,STRAIGHT(NO_CTRL),359,313,-42,32,-42,-32,-83.9
3055,1,AUTO,STRAIGHT(NO_CTRL),359,313,-42,32,-42,-32,-83.9
3072,1,AUTO,STRAIGHT(NO_CTRL),359,313,-42,32,-42,-32,-81.6
3088,1,AUTO,STRAIGHT(NO_CTRL),359,313,-42,32,-42,-32,-81.6
3105,1,AUTO,STRAIGHT(NO_CTRL),359,313,-42,32,-42,-32,-81.6
3121,1,AUTO,STRAIGHT(NO_CTRL),359,313,-42,32,-42,-32,-81.6
3139,1,AUTO,STRAIGHT(NO_CTRL),359,313,-42,32,-42,-32,-81.6
3156,1,AUTO,STRAIGHT(NO_CTRL),358,314,-43,33,-43,-33,-81.6
3172,1,AUTO,STRAIGHT(NO_CTRL),358,314,-43,33,-43,-33,-81.6
3188,1,AUTO,STRAIGHT(NO_CTRL),358,314,-43,33,-43,-33,-81.6
3207,1,AUTO,STRAIGHT(NO_CTRL),358,314,-43,33,-43,-33,-81.6
3232,1,AUTO,STRAIGHT(NO_CTRL),358,315,-43,34,-43,-34,-79.5
3250,1,AUTO,STRAIGHT(NO_CTRL),358,315,-43,34,-43,-34,-79.5
3265,1,AUTO,STRAIGHT(NO_CTRL),358,315,-43,34,-43,-34,-79.5
3281,1,AUTO,STRAIGHT(NO_CTRL),357,316,-44,35,-44,-35,-79.5
3296,1,AUTO,STRAIGHT(NO_CTRL),357,316,-44,35,-44,-35,-79.5
3311,1,AUTO,STRAIGHT(NO_CTRL),357,316,-44,35,-44,-35,-79.5
3326,1,AUTO,STRAIGHT(NO_CTRL),357,316,-44,35,-44,-35,-79.5
3344,1,AUTO,STRAIGHT(NO_CTRL),357,317,-44,36,-44,-36,-79.5
3360,1,AUTO,STRAIGHT(NO_CTRL),357,317,-44,36,-44,-36,-79.5
3375,1,AUTO,STRAIGHT(NO_CTRL),357,317,-44,36,-44,-36,-79.5
3391,1,AUTO,STRAIGHT(NO_CTRL),357,317,-44,36,-44,-36,-79.5
3407,1,AUTO,STRAIGHT(NO_CTRL),357,318,-44,37,-44,-37,-81.6
3422,1,AUTO,STRAIGHT(NO_CTRL),357,318,-44,37,-44,-37,-81.6
3437,1,AUTO,STRAIGHT(NO_CTRL),357,318,-44,37,-44,-37,-81.6
3455,1,AUTO,STRAIGHT(NO_CTRL),357,318,-44,37,-44,-37,-81.6
3472,1,AUTO,STRAIGHT(NO_CTRL),356,318,-45,37,-45,-37,-77
3487,1,AUTO,STRAIGHT(NO_CTRL),356,318,-45,37,-45,-37,-77
3506,1,AUTO,STRAIGHT(NO_CTRL),356,318,-45,37,-45,-37,-77
3522,1,AUTO,STRAIGHT(NO_CTRL),356,318,-45,37,-45,-37,-77
3539,1,AUTO,STRAIGHT(NO_CTRL),356,318,-45,37,-45,-37,-77
3555,1,AUTO,STRAIGHT(NO_CTRL),355,319,-46,38,-46,-38,-77
3571,1,AUTO,STRAIGHT(NO_CTRL),355,319,-46,38,-46,-38,-77
3588,1,AUTO,STRAIGHT(NO_CTRL),355,319,-46,38,-46,-38,-77
3603,1,AUTO,STRAIGHT(NO_CTRL),355,319,-46,38,-46,-38,-77
3622,1,AUTO,STRAIGHT(NO_CTRL),355,321,-46,40,-46,-40,-77.5
3640,1,AUTO,STRAIGHT(NO_CTRL),355,321,-46,40,-46,-40,-77.5
3655,1,AUTO,STRAIGHT(NO_CTRL),355,321,-46,40,-46,-40,-77.5
3672,1,AUTO,STRAIGHT(NO_CTRL),354,322,-47,41,-47,-41,-75.5
3698,1,AUTO,STRAIGHT(NO_CTRL),354,322,-47,41,-47,-41,-75.5
3716,1,AUTO,STRAIGHT(NO_CTRL),354,322,-47,41,-47,-41,-75.5
3730,1,AUTO,STRAIGHT(NO_CTRL),354,322,-47,41,-47,-41,-75.5
3746,1,AUTO,STRAIGHT(NO_CTRL),353,322,-48,41,-48,-41,-72.9
3761,1,AUTO,STRAIGHT(NO_CTRL),353,322,-48,41,-48,-41,-72.9
3775,1,AUTO,STRAIGHT(NO_CTRL),353,322,-48,41,-48,-41,-72.9
3790,1,AUTO,STRAIGHT(NO_CTRL),353,322,-48,41,-48,-41,-72.9
3807,1,AUTO,STRAIGHT(NO_CTRL),353,323,-48,42,-48,-42,-74.9
3822,1,AUTO,STRAIGHT(NO_CTRL),353,323,-48,42,-48,-42,-74.9
3838,1,AUTO,STRAIGHT(NO_CTRL),353,323,-48,42,-48,-42,-74.9
3855,1,AUTO,STRAIGHT(NO_CTRL),353,323,-48,42,-48,-42,-74.9
3871,1,AUTO,STRAIGHT(NO_CTRL),353,324,-48,43,-48,-43,-74.9
3888,1,AUTO,STRAIGHT(NO_CTRL),353,324,-48,43,-48,-43,-74.9
3903,1,AUTO,STRAIGHT(NO_CTRL),353,324,-48,43,-48,-43,-74.9
3922,1,AUTO,STRAIGHT(NO_CTRL),353,324,-48,43,-48,-43,-74.9
3937,1,AUTO,STRAIGHT(NO_CTRL),353,324,-48,43,-48,-43,-74.9
3954,1,AUTO,STRAIGHT(NO_CTRL),352,325,-49,44,-49,-44,-74.9
3971,1,AUTO,STRAIGHT(NO_CTRL),352,325,-49,44,-49,-44,-74.9
3989,1,AUTO,STRAIGHT(NO_CTRL),352,325,-49,44,-49,-44,-74.9
