Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),388,221,0,0,0,0,-84.8
17,1,AUTO,STRAIGHT(NO_CTRL),388,221,0,0,0,0,-84.8
35,1,AUTO,STRAIGHT(NO_CTRL),388,221,0,0,0,0,-84.8
55,1,AUTO,STRAIGHT(NO_CTRL),388,221,0,0,0,0,-84.8
72,1,AUTO,STRAIGHT(NO_CTRL),388,221,0,0,0,0,-84.8
90,1,AUTO,STRAIGHT(NO_CTRL),387,221,-1,0,-1,-0.1,-83.1
111,1,AUTO,STRAIGHT(NO_CTRL),387,221,-1,0,-1,-0.1,-83.1
134,1,AUTO,STRAIGHT(NO_CTRL),388,221,0,0,0,0,-84.8
151,1,AUTO,STRAIGHT(NO_CTRL),388,221,0,0,0,0,-84.8
169,1,AUTO,STRAIGHT(NO_CTRL),388,221,0,0,0,0,-84.8
192,1,AUTO,STRAIGHT(NO_CTRL),388,221,0,0,0,0,-84.8
209,1,AUTO,STRAIGHT(NO_CTRL),387,221,-1,0,-1,-0.1,-82.9
225,1,AUTO,STRAIGHT(NO_CTRL),387,221,-1,0,-1,-0.1,-82.9
242,1,AUTO,STRAIGHT(NO_CTRL),387,221,-1,0,-1,-0.1,-82.9
260,1,AUTO,STRAIGHT(NO_CTRL),388,221,0,0,0,0,-84.8
278,1,AUTO,STRAIGHT(NO_CTRL),388,221,0,0,0,0,-84.8
295,1,AUTO,STRAIGHT(NO_CTRL),386,221,-2,0,-2,-0.2,-83.1
313,1,AUTO,STRAIGHT(NO_CTRL),386,221,-2,0,-2,-0.2,-83.1
331,1,AUTO,STRAIGHT(NO_CTRL),386,221,-2,0,-2,-0.2,-82.9
348,1,AUTO,STRAIGHT(NO_CTRL),386,221,-2,0,-2,-0.2,-82.9
366,1,AUTO,STRAIGHT(NO_CTRL),386,221,-2,0,-2,-0.2,-83.1
383,1,AUTO,STRAIGHT(NO_CTRL),386,221,-2,0,-2,-0.2,-84.6
400,1,AUTO,STRAIGHT(NO_CTRL),386,221,-2,0,-2,-0.2,-84.6
419,1,AUTO,STRAIGHT(NO_CTRL),385,221,-3,0,-3,-0.3,-82.9
436,1,AUTO,STRAIGHT(NO_CTRL),385,221,-3,0,-3,-0.3,-82.9
454,1,AUTO,STRAIGHT(NO_CTRL),385,221,-3,0,-3,-0.3,-82.9
472,1,AUTO,STRAIGHT(NO_CTRL),385,221,-3,0,-3,-0.3,-82.9
490,1,AUTO,STRAIGHT(NO_CTRL),385,221,-3,0,-3,-0.3,-82.9
507,1,AUTO,STRAIGHT(NO_CTRL),385,221,-3,0,-3,-0.3,-82.9
525,1,AUTO,STRAIGHT(NO_CTRL),385,221,-3,0,-3,-0.3,-83.1
544,1,AUTO,STRAIGHT(NO_CTRL),385,221,-3,0,-3,-0.3,-83.1
561,1,AUTO,STRAIGHT(NO_CTRL),385,221,-3,0,-3,-0.3,-83.1
579,1,AUTO,STRAIGHT(NO_CTRL),385,221,-3,0,-3,-0.3,-84.8
596,1,AUTO,STRAIGHT(NO_CTRL),385,221,-3,0,-3,-0.3,-84.8
619,1,AUTO,STRAIGHT(NO_CTRL),385,221,-3,0,-3,-0.3,-84.8
641,1,AUTO,STRAIGHT(NO_CTRL),384,221,-4,0,-4,-0.4,-83.1
659,1,AUTO,STRAIGHT(NO_CTRL),384,221,-4,0,-4,-0.4,-83.1
684,1,AUTO,STRAIGHT(NO_CTRL),384,221,-4,0,-4,-0.4,-83.1
702,1,AUTO,STRAIGHT(NO_CTRL),384,221,-4,0,-4,-0.4,-83.1
719,1,AUTO,STRAIGHT(NO_CTRL),384,221,-4,0,-4,-0.4,-83.1
736,1,AUTO,STRAIGHT(NO_CTRL),384,221,-4,0,-4,-0.4,-83.1
753,1,AUTO,STRAIGHT(NO_CTRL),383,221,-5,0,-5,-0.5,-81.4
771,1,AUTO,STRAIGHT(NO_CTRL),383,221,-5,0,-5,-0.5,-81.4
788,1,AUTO,STRAIGHT(NO_CTRL),383,221,-5,0,-5,-0.5,-81.4
805,1,AUTO,STRAIGHT(NO_CTRL),383,221,-5,0,-5,-0.5,-81.4
822,1,AUTO,STRAIGHT(NO_CTRL),383,221,-5,0,-5,-0.5,-83.1
842,1,AUTO,STRAIGHT(NO_CTRL),383,221,-5,0,-5,-0.5,-83.1
861,1,AUTO,STRAIGHT(NO_CTRL),383,221,-5,0,-5,-0.5,-83.1
885,1,AUTO,STRAIGHT(NO_CTRL),383,221,-5,0,-5,-0.5,-83.1
903,1,AUTO,STRAIGHT(NO_CTRL),382,221,-6,0,-6,-0.5,-81.4
920,1,AUTO,STRAIGHT(NO_CTRL),382,221,-6,0,-6,-0.5,-81.4
936,1,AUTO,STRAIGHT(NO_CTRL),382,221,-6,0,-6,-0.5,-81.4
953,1,AUTO,STRAIGHT(NO_CTRL),382,221,-6,0,-6,-0.5,-81.4
969,1,AUTO,STRAIGHT(NO_CTRL),382,221,-6,0,-6,-0.5,-81.4
986,1,AUTO,STRAIGHT(NO_CTRL),382,221,-6,0,-6,-0.5,-81.4
1003,1,AUTO,STRAIGHT(NO_CTRL),382,221,-6,0,-6,-0.5,-81.4
1021,1,AUTO,STRAIGHT(NO_CTRL),382,221,-6,0,-6,-0.5,-81.4
1047,1,AUTO,STRAIGHT(NO_CTRL),381,221,-7,0,-7,-0.6,-81.4
1067,1,AUTO,STRAIGHT(NO_CTRL),381,221,-7,0,-7,-0.6,-81.4
1087,1,AUTO,STRAIGHT(NO_CTRL),381,221,-7,0,-7,-0.6,-81.4
1106,1,AUTO,STRAIGHT(NO_CTRL),381,221,-7,0,-7,-0.6,-81.4
1122,1,AUTO,STRAIGHT(NO_CTRL),380,221,-8,0,-8,-0.7,-79.7
1143,1,AUTO,STRAIGHT(NO_CTRL),380,221,-8,0,-8,-0.7,-79.7
1174,1,AUTO,STRAIGHT(NO_CTRL),380,221,-8,0,-8,-0.7,-81.4
1190,1,AUTO,STRAIGHT(NO_CTRL),380,221,-8,0,-8,-0.7,-81.4
1210,1,AUTO,STRAIGHT(NO_CTRL),380,221,-8,0,-8,-0.7,-81.4
1226,1,AUTO,STRAIGHT(NO_CTRL),380,221,-8,0,-8,-0.7,-81.4
1242,1,AUTO,STRAIGHT(NO_CTRL),380,221,-8,0,-8,-0.7,-81.4
1267,1,AUTO,STRAIGHT(NO_CTRL),379,221,-9,0,-9,-0.8,-79.7
1283,1,AUTO,STRAIGHT(NO_CTRL),379,221,-9,0,-9,-0.8,-81.4
1301,1,AUTO,STRAIGHT(NO_CTRL),379,221,-9,0,-9,-0.8,-81.4
1319,1,AUTO,STRAIGHT(NO_CTRL),379,221,-9,0,-9,-0.8,-81.4
1335,1,AUTO,STRAIGHT(NO_CTRL),379,221,-9,0,-9,-0.8,-81.4
1351,1,AUTO,STRAIGHT(NO_CTRL),378,221,-10,0,-10,-0.9,-79.7
1368,1,AUTO,STRAIGHT(NO_CTRL),378,221,-10,0,-10,-0.9,-79.7
1386,1,AUTO,STRAIGHT(NO_CTRL),378,221,-10,0,-10,-0.9,-81.4
1402,1,AUTO,STRAIGHT(NO_CTRL),378,221,-10,0,-10,-0.9,-81.4
1419,1,AUTO,STRAIGHT(NO_CTRL),378,221,-10,0,-10,-0.9,-81.4
1438,1,AUTO,STRAIGHT(NO_CTRL),378,220,-10,-1,-10,0.1,-81.1
1454,1,AUTO,STRAIGHT(NO_CTRL),377,220,-11,-1,-11,0,-79.4
1473,1,AUTO,STRAIGHT(NO_CTRL),377,220,-11,-1,-11,0,-79.4
1491,1,AUTO,STRAIGHT(NO_CTRL),377,220,-11,-1,-11,0,-79.4
1507,1,AUTO,STRAIGHT(NO_CTRL),377,220,-11,-1,-11,0,-79.4
1525,1,AUTO,STRAIGHT(NO_CTRL),377,220,-11,-1,-11,0,-81.1
1541,1,AUTO,STRAIGHT(NO_CTRL),377,220,-11,-1,-11,0,-81.1
1559,1,AUTO,STRAIGHT(NO_CTRL),376,221,-12,0,-12,-1.1,-79.7
1575,1,AUTO,STRAIGHT(NO_CTRL),376,221,-12,0,-12,-1.1,-79.7
1593,1,AUTO,STRAIGHT(NO_CTRL),376,220,-12,-1,-12,-0.1,-79.4
1611,1,AUTO,STRAIGHT(NO_CTRL),376,220,-12,-1,-12,-0.1,-79.4
1629,1,AUTO,STRAIGHT(NO_CTRL),376,220,-12,-1,-12,-0.1,-81.1
1648,1,AUTO,STRAIGHT(NO_CTRL),376,220,-12,-1,-12,-0.1,-81.1
1671,1,AUTO,STRAIGHT(NO_CTRL),375,220,-13,-1,-13,-0.2,-79.4
1688,1,AUTO,STRAIGHT(NO_CTRL),375,220,-13,-1,-13,-0.2,-79.4
1714,1,AUTO,STRAIGHT(NO_CTRL),375,220,-13,-1,-13,-0.2,-79.4
1730,1,AUTO,STRAIGHT(NO_CTRL),375,220,-13,-1,-13,-0.2,-79.4
1747,1,AUTO,STRAIGHT(NO_CTRL),374,220,-14,-1,-14,-0.3,-79.4
1764,1,AUTO,STRAIGHT(NO_CTRL),374,220,-14,-1,-14,-0.3,-79.4
1781,1,AUTO,STRAIGHT(NO_CTRL),374,220,-14,-1,-14,-0.3,-79.7
1797,1,AUTO,STRAIGHT(NO_CTRL),374,220,-14,-1,-14,-0.3,-79.7
1814,1,AUTO,STRAIGHT(NO_CTRL),374,220,-14,-1,-14,-0.3,-79.7
1832,1,AUTO,STRAIGHT(NO_CTRL),374,220,-14,-1,-14,-0.3,-79.4
1851,1,AUTO,STRAIGHT(NO_CTRL),374,220,-14,-1,-14,-0.3,-79.4
1870,1,AUTO,STRAIGHT(NO_CTRL),373,220,-15,-1,-15,-0.4,-79.7
1888,1,AUTO,STRAIGHT(NO_CTRL),373,220,-15,-1,-15,-0.4,-79.7
1906,1,AUTO,STRAIGHT(NO_CTRL),373,220,-15,-1,-15,-0.4,-79.7
1924,1,AUTO,STRAIGHT(NO_CTRL),373,220,-15,-1,-15,-0.4,-79.7
1942,1,AUTO,STRAIGHT(NO_CTRL),373,220,-15,-1,-15,-0.4,-79.7
1959,1,AUTO,STRAIGHT(NO_CTRL),372,220,-16,-1,-16,-0.5,-79.4
1978,1,AUTO,STRAIGHT(NO_CTRL),372,220,-16,-1,-16,-0.5,-79.4
1997,1,AUTO,STRAIGHT(NO_CTRL),372,220,-16,-1,-16,-0.5,-79.7
2016,1,AUTO,STRAIGHT(NO_CTRL),372,220,-16,-1,-16,-0.5,-79.4
2032,1,AUTO,STRAIGHT(NO_CTRL),372,220,-16,-1,-16,-0.5,-79.4
