Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
17,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
34,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
52,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
69,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
86,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
104,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
122,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
139,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
158,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
176,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
193,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
210,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.6
228,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.6
246,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.6
263,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.6
280,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.6
304,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.6
326,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
348,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
365,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
381,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
401,1,AUTO,STRAIGHT(NO_CTRL),408,332,0,0,0,0,-84.5
417,1,AUTO,STRAIGHT(NO_CTRL),407,333,-1,1,-0.9,-1.1,-82.9
433,1,AUTO,STRAIGHT(NO_CTRL),407,333,-1,1,-0.9,-1.1,-82.9
449,1,AUTO,STRAIGHT(NO_CTRL),407,333,-1,1,-0.9,-1.1,-82.6
466,1,AUTO,STRAIGHT(NO_CTRL),407,333,-1,1,-0.9,-1.1,-82.6
482,1,AUTO,STRAIGHT(NO_CTRL),407,333,-1,1,-0.9,-1.1,-82.6
498,1,AUTO,STRAIGHT(NO_CTRL),407,333,-1,1,-0.9,-1.1,-82.6
515,1,AUTO,STRAIGHT(NO_CTRL),407,333,-1,1,-0.9,-1.1,-82.6
