Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
18,1,AUTO,STRAIGHT(NO_CTRL),409,400,0,0
39,1,AUTO,STRAIGHT(NO_CTRL),409,401,0,1
64,1,AUTO,STRAIGHT(NO_CTRL),409,401,0,1
81,1,AUTO,STRAIGHT(NO_CTRL),409,401,0,1
100,1,AUTO,STRAIGHT(NO_CTRL),409,401,0,1
117,1,AUTO,STRAIGHT(NO_CTRL),409,401,0,1
135,1,AUTO,STRAIGHT(NO_CTRL),409,401,0,1
161,1,AUTO,STRAIGHT(NO_CTRL),409,401,0,1
181,1,AUTO,STRAIGHT(NO_CTRL),408,401,-1,1
199,1,AUTO,STRAIGHT(NO_CTRL),408,401,-1,1
218,1,AUTO,STRAIGHT(NO_CTRL),408,401,-1,1
237,1,AUTO,STRAIGHT(NO_CTRL),408,400,-1,0
255,1,AUTO,STRAIGHT(NO_CTRL),408,400,-1,0
275,1,AUTO,STRAIGHT(NO_CTRL),408,400,-1,0
293,1,AUTO,STRAIGHT(NO_CTRL),407,399,-2,-1
310,1,AUTO,STRAIGHT(NO_CTRL),407,399,-2,-1
333,1,AUTO,STRAIGHT(NO_CTRL),407,399,-2,-1
354,1,AUTO,STRAIGHT(NO_CTRL),407,399,-2,-1
376,1,AUTO,STRAIGHT(NO_CTRL),407,399,-2,-1
392,1,AUTO,STRAIGHT(NO_CTRL),407,399,-2,-1
409,1,AUTO,STRAIGHT(NO_CTRL),407,399,-2,-1
427,1,AUTO,STRAIGHT(NO_CTRL),406,398,-3,-2
445,1,AUTO,STRAIGHT(NO_CTRL),406,398,-3,-2
466,1,AUTO,STRAIGHT(NO_CTRL),406,398,-3,-2
486,1,AUTO,STRAIGHT(NO_CTRL),406,398,-3,-2
527,1,AUTO,STRAIGHT(NO_CTRL),404,397,-5,-3
544,1,AUTO,STRAIGHT(NO_CTRL),404,397,-5,-3
561,1,AUTO,STRAIGHT(NO_CTRL),403,396,-6,-4
578,1,AUTO,STRAIGHT(NO_CTRL),403,396,-6,-4
597,1,AUTO,STRAIGHT(NO_CTRL),403,396,-6,-4
628,1,AUTO,STRAIGHT(NO_CTRL),402,395,-7,-5
644,1,AUTO,STRAIGHT(NO_CTRL),402,395,-7,-5
661,1,AUTO,STRAIGHT(NO_CTRL),402,395,-7,-5
677,1,AUTO,STRAIGHT(NO_CTRL),402,395,-7,-5
693,1,AUTO,STRAIGHT(NO_CTRL),400,394,-9,-6
712,1,AUTO,STRAIGHT(NO_CTRL),400,394,-9,-6
729,1,AUTO,STRAIGHT(NO_CTRL),400,394,-9,-6
745,1,AUTO,STRAIGHT(NO_CTRL),400,394,-9,-6
764,1,AUTO,STRAIGHT(NO_CTRL),399,394,-10,-6
781,1,AUTO,STRAIGHT(NO_CTRL),399,394,-10,-6
798,1,AUTO,STRAIGHT(NO_CTRL),399,394,-10,-6
814,1,AUTO,STRAIGHT(NO_CTRL),399,394,-10,-6
834,1,AUTO,STRAIGHT(NO_CTRL),398,393,-11,-7
851,1,AUTO,STRAIGHT(NO_CTRL),398,393,-11,-7
868,1,AUTO,STRAIGHT(NO_CTRL),398,393,-11,-7
885,1,AUTO,STRAIGHT(NO_CTRL),398,393,-11,-7
903,1,AUTO,STRAIGHT(NO_CTRL),397,393,-12,-7
