Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
24,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
42,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
59,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
75,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
93,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
110,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
127,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
145,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
162,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
186,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
207,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
225,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
249,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
266,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
285,1,AUTO,STRAIGHT(NO_CTRL),404,302,0,0
303,1,AUTO,STRAIGHT(NO_CTRL),404,300,0,-2
319,1,AUTO,STRAIGHT(NO_CTRL),404,300,0,-2
335,1,AUTO,STRAIGHT(NO_CTRL),404,300,0,-2
354,1,AUTO,STRAIGHT(NO_CTRL),404,300,0,-2
372,1,AUTO,STRAIGHT(NO_CTRL),404,299,0,-3
388,1,AUTO,STRAIGHT(NO_CTRL),404,299,0,-3
405,1,AUTO,STRAIGHT(NO_CTRL),404,299,0,-3
421,1,AUTO,STRAIGHT(NO_CTRL),404,299,0,-3
438,1,AUTO,STRAIGHT(NO_CTRL),404,298,0,-4
454,1,AUTO,STRAIGHT(NO_CTRL),404,298,0,-4
470,1,AUTO,STRAIGHT(NO_CTRL),404,298,0,-4
488,1,AUTO,STRAIGHT(NO_CTRL),404,298,0,-4
505,1,AUTO,STRAIGHT(NO_CTRL),404,298,0,-4
523,1,AUTO,STRAIGHT(NO_CTRL),404,297,0,-5
540,1,AUTO,STRAIGHT(NO_CTRL),404,297,0,-5
557,1,AUTO,STRAIGHT(NO_CTRL),404,297,0,-5
574,1,AUTO,STRAIGHT(NO_CTRL),405,295,1,-7
591,1,AUTO,STRAIGHT(NO_CTRL),405,295,1,-7
609,1,AUTO,STRAIGHT(NO_CTRL),405,295,1,-7
628,1,AUTO,STRAIGHT(NO_CTRL),405,295,1,-7
646,1,AUTO,STRAIGHT(NO_CTRL),405,294,1,-8
663,1,AUTO,STRAIGHT(NO_CTRL),405,294,1,-8
682,1,AUTO,STRAIGHT(NO_CTRL),405,294,1,-8
705,1,AUTO,STRAIGHT(NO_CTRL),406,293,2,-9
728,1,AUTO,STRAIGHT(NO_CTRL),406,293,2,-9
750,1,AUTO,STRAIGHT(NO_CTRL),406,293,2,-9
767,1,AUTO,STRAIGHT(NO_CTRL),406,292,2,-10
784,1,AUTO,STRAIGHT(NO_CTRL),406,292,2,-10
802,1,AUTO,STRAIGHT(NO_CTRL),406,292,2,-10
821,1,AUTO,STRAIGHT(NO_CTRL),406,292,2,-10
838,1,AUTO,STRAIGHT(NO_CTRL),406,291,2,-11
855,1,AUTO,STRAIGHT(NO_CTRL),406,291,2,-11
872,1,AUTO,STRAIGHT(NO_CTRL),406,291,2,-11
890,1,AUTO,STRAIGHT(NO_CTRL),406,291,2,-11
907,1,AUTO,STRAIGHT(NO_CTRL),406,289,2,-13
923,1,AUTO,STRAIGHT(NO_CTRL),406,289,2,-13
940,1,AUTO,STRAIGHT(NO_CTRL),406,289,2,-13
957,1,AUTO,STRAIGHT(NO_CTRL),406,289,2,-13
973,1,AUTO,STRAIGHT(NO_CTRL),407,288,3,-14
990,1,AUTO,STRAIGHT(NO_CTRL),407,288,3,-14
1009,1,AUTO,STRAIGHT(NO_CTRL),407,288,3,-14
1027,1,AUTO,STRAIGHT(NO_CTRL),407,288,3,-14
1046,1,AUTO,STRAIGHT(NO_CTRL),407,287,3,-15
1062,1,AUTO,STRAIGHT(NO_CTRL),407,287,3,-15
1079,1,AUTO,STRAIGHT(NO_CTRL),407,287,3,-15
1097,1,AUTO,STRAIGHT(NO_CTRL),407,287,3,-15
1117,1,AUTO,STRAIGHT(NO_CTRL),407,287,3,-15
1134,1,AUTO,STRAIGHT(NO_CTRL),407,287,3,-15
1152,1,AUTO,STRAIGHT(NO_CTRL),407,287,3,-15
1169,1,AUTO,STRAIGHT(NO_CTRL),407,286,3,-16
1187,1,AUTO,STRAIGHT(NO_CTRL),407,286,3,-16
1206,1,AUTO,STRAIGHT(NO_CTRL),407,286,3,-16
1225,1,AUTO,STRAIGHT(NO_CTRL),407,286,3,-16
1253,1,AUTO,STRAIGHT(NO_CTRL),407,285,3,-17
1269,1,AUTO,STRAIGHT(NO_CTRL),407,285,3,-17
1285,1,AUTO,STRAIGHT(NO_CTRL),407,285,3,-17
1302,1,AUTO,STRAIGHT(NO_CTRL),407,285,3,-17
1320,1,AUTO,STRAIGHT(NO_CTRL),406,284,2,-18
1336,1,AUTO,STRAIGHT(NO_CTRL),406,284,2,-18
1354,1,AUTO,STRAIGHT(NO_CTRL),406,284,2,-18
1373,1,AUTO,STRAIGHT(NO_CTRL),405,283,1,-19
1389,1,AUTO,STRAIGHT(NO_CTRL),405,283,1,-19
1407,1,AUTO,STRAIGHT(NO_CTRL),405,283,1,-19
1424,1,AUTO,STRAIGHT(NO_CTRL),405,283,1,-19
1441,1,AUTO,STRAIGHT(NO_CTRL),404,282,0,-20
1460,1,AUTO,STRAIGHT(NO_CTRL),404,282,0,-20
1476,1,AUTO,STRAIGHT(NO_CTRL),404,282,0,-20
1493,1,AUTO,STRAIGHT(NO_CTRL),404,282,0,-20
1511,1,AUTO,STRAIGHT(NO_CTRL),404,282,0,-20
1527,1,AUTO,STRAIGHT(NO_CTRL),404,282,0,-20
1549,1,AUTO,STRAIGHT(NO_CTRL),404,282,0,-20
1566,1,AUTO,STRAIGHT(NO_CTRL),404,281,0,-21
1583,1,AUTO,STRAIGHT(NO_CTRL),404,281,0,-21
1600,1,AUTO,STRAIGHT(NO_CTRL),404,281,0,-21
1617,1,AUTO,STRAIGHT(NO_CTRL),404,281,0,-21
1636,1,AUTO,STRAIGHT(NO_CTRL),403,281,-1,-21
1655,1,AUTO,STRAIGHT(NO_CTRL),403,281,-1,-21
1673,1,AUTO,STRAIGHT(NO_CTRL),403,281,-1,-21
1689,1,AUTO,STRAIGHT(NO_CTRL),403,281,-1,-21
1707,1,AUTO,STRAIGHT(NO_CTRL),403,280,-1,-22
1726,1,AUTO,STRAIGHT(NO_CTRL),403,280,-1,-22
1754,1,AUTO,STRAIGHT(NO_CTRL),403,280,-1,-22
1768,1,AUTO,STRAIGHT(NO_CTRL),403,280,-1,-22
1793,1,AUTO,STRAIGHT(NO_CTRL),403,280,-1,-22
1813,1,AUTO,STRAIGHT(NO_CTRL),403,280,-1,-22
1831,1,AUTO,STRAIGHT(NO_CTRL),403,280,-1,-22
1850,1,AUTO,STRAIGHT(NO_CTRL),402,280,-2,-22
1866,1,AUTO,STRAIGHT(NO_CTRL),402,280,-2,-22
1883,1,AUTO,STRAIGHT(NO_CTRL),402,280,-2,-22
1902,1,AUTO,STRAIGHT(NO_CTRL),401,280,-3,-22
1919,1,AUTO,STRAIGHT(NO_CTRL),401,280,-3,-22
1937,1,AUTO,STRAIGHT(NO_CTRL),401,280,-3,-22
1956,1,AUTO,STRAIGHT(NO_CTRL),401,280,-3,-22
1974,1,AUTO,STRAIGHT(NO_CTRL),399,280,-5,-22
1992,1,AUTO,STRAIGHT(NO_CTRL),399,280,-5,-22
2019,1,AUTO,STRAIGHT(NO_CTRL),399,280,-5,-22
2035,1,AUTO,STRAIGHT(NO_CTRL),398,280,-6,-22
2052,1,AUTO,STRAIGHT(NO_CTRL),398,280,-6,-22
2072,1,AUTO,STRAIGHT(NO_CTRL),398,280,-6,-22
2090,1,AUTO,STRAIGHT(NO_CTRL),398,280,-6,-22
2108,1,AUTO,STRAIGHT(NO_CTRL),397,281,-7,-21
2124,1,AUTO,STRAIGHT(NO_CTRL),397,281,-7,-21
2143,1,AUTO,STRAIGHT(NO_CTRL),397,281,-7,-21
2162,1,AUTO,STRAIGHT(NO_CTRL),397,281,-7,-21
2180,1,AUTO,STRAIGHT(NO_CTRL),396,283,-8,-19
2198,1,AUTO,STRAIGHT(NO_CTRL),396,283,-8,-19
2216,1,AUTO,STRAIGHT(NO_CTRL),396,283,-8,-19
2233,1,AUTO,STRAIGHT(NO_CTRL),396,283,-8,-19
2253,1,AUTO,STRAIGHT(NO_CTRL),394,284,-10,-18
2270,1,AUTO,STRAIGHT(NO_CTRL),394,284,-10,-18
2293,1,AUTO,STRAIGHT(NO_CTRL),394,284,-10,-18
2322,1,AUTO,STRAIGHT(NO_CTRL),393,286,-11,-16
2337,1,AUTO,STRAIGHT(NO_CTRL),393,286,-11,-16
