Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
22,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
40,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
66,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
84,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
101,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
120,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
140,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
160,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
177,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
196,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
215,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
232,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
249,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
269,1,AUTO,STRAIGHT(NO_CTRL),307,270,0,0
288,1,AUTO,STRAIGHT(NO_CTRL),307,268,0,-2
306,1,AUTO,STRAIGHT(NO_CTRL),307,268,0,-2
325,1,AUTO,STRAIGHT(NO_CTRL),307,268,0,-2
344,1,AUTO,STRAIGHT(NO_CTRL),307,267,0,-3
360,1,AUTO,STRAIGHT(NO_CTRL),307,267,0,-3
377,1,AUTO,STRAIGHT(NO_CTRL),307,267,0,-3
396,1,AUTO,STRAIGHT(NO_CTRL),307,267,0,-3
427,1,AUTO,STRAIGHT(NO_CTRL),307,267,0,-3
443,1,AUTO,STRAIGHT(NO_CTRL),307,267,0,-3
461,1,AUTO,STRAIGHT(NO_CTRL),307,267,0,-3
479,1,AUTO,STRAIGHT(NO_CTRL),307,265,0,-5
496,1,AUTO,STRAIGHT(NO_CTRL),307,265,0,-5
513,1,AUTO,STRAIGHT(NO_CTRL),307,265,0,-5
531,1,AUTO,STRAIGHT(NO_CTRL),307,265,0,-5
550,1,AUTO,STRAIGHT(NO_CTRL),307,264,0,-6
