Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
17,1,AUTO,STRAIGHT(NO_CTRL),407,311,0,0
33,1,AUTO,STRAIGHT(NO_CTRL),407,311,0,0
50,1,AUTO,STRAIGHT(NO_CTRL),407,311,0,0
68,1,AUTO,STRAIGHT(NO_CTRL),407,311,0,0
85,1,AUTO,STRAIGHT(NO_CTRL),407,311,0,0
102,1,AUTO,STRAIGHT(NO_CTRL),407,311,0,0
120,1,AUTO,STRAIGHT(NO_CTRL),407,311,0,0
138,1,AUTO,STRAIGHT(NO_CTRL),407,311,0,0
156,1,AUTO,STRAIGHT(NO_CTRL),407,311,0,0
176,1,AUTO,STRAIGHT(NO_CTRL),407,311,0,0
193,1,AUTO,STRAIGHT(NO_CTRL),407,310,0,-1
211,1,AUTO,STRAIGHT(NO_CTRL),407,310,0,-1
228,1,AUTO,STRAIGHT(NO_CTRL),407,310,0,-1
244,1,AUTO,STRAIGHT(NO_CTRL),407,310,0,-1
262,1,AUTO,STRAIGHT(NO_CTRL),407,309,0,-2
278,1,AUTO,STRAIGHT(NO_CTRL),407,309,0,-2
296,1,AUTO,STRAIGHT(NO_CTRL),407,309,0,-2
314,1,AUTO,STRAIGHT(NO_CTRL),407,307,0,-4
333,1,AUTO,STRAIGHT(NO_CTRL),407,307,0,-4
352,1,AUTO,STRAIGHT(NO_CTRL),407,307,0,-4
381,1,AUTO,STRAIGHT(NO_CTRL),407,306,0,-5
404,1,AUTO,STRAIGHT(NO_CTRL),407,306,0,-5
420,1,AUTO,STRAIGHT(NO_CTRL),407,306,0,-5
440,1,AUTO,STRAIGHT(NO_CTRL),407,306,0,-5
458,1,AUTO,STRAIGHT(NO_CTRL),408,303,1,-8
475,1,AUTO,STRAIGHT(NO_CTRL),408,303,1,-8
494,1,AUTO,STRAIGHT(NO_CTRL),408,303,1,-8
513,1,AUTO,STRAIGHT(NO_CTRL),408,303,1,-8
533,1,AUTO,STRAIGHT(NO_CTRL),408,301,1,-10
550,1,AUTO,STRAIGHT(NO_CTRL),408,301,1,-10
568,1,AUTO,STRAIGHT(NO_CTRL),408,301,1,-10
586,1,AUTO,STRAIGHT(NO_CTRL),408,300,1,-11
602,1,AUTO,STRAIGHT(NO_CTRL),408,300,1,-11
620,1,AUTO,STRAIGHT(NO_CTRL),408,300,1,-11
638,1,AUTO,STRAIGHT(NO_CTRL),408,300,1,-11
657,1,AUTO,STRAIGHT(NO_CTRL),408,299,1,-12
674,1,AUTO,STRAIGHT(NO_CTRL),408,299,1,-12
691,1,AUTO,STRAIGHT(NO_CTRL),408,299,1,-12
708,1,AUTO,STRAIGHT(NO_CTRL),408,299,1,-12
734,1,AUTO,STRAIGHT(NO_CTRL),408,297,1,-14
755,1,AUTO,STRAIGHT(NO_CTRL),408,297,1,-14
774,1,AUTO,STRAIGHT(NO_CTRL),408,297,1,-14
795,1,AUTO,STRAIGHT(NO_CTRL),408,296,1,-15
812,1,AUTO,STRAIGHT(NO_CTRL),408,296,1,-15
833,1,AUTO,STRAIGHT(NO_CTRL),408,296,1,-15
848,1,AUTO,STRAIGHT(NO_CTRL),408,296,1,-15
869,1,AUTO,STRAIGHT(NO_CTRL),408,295,1,-16
887,1,AUTO,STRAIGHT(NO_CTRL),408,295,1,-16
907,1,AUTO,STRAIGHT(NO_CTRL),408,295,1,-16
