Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),388,225,0,0,0,0,-84.6
19,1,AUTO,STRAIGHT(NO_CTRL),388,225,0,0,0,0,-84.6
37,1,AUTO,STRAIGHT(NO_CTRL),388,225,0,0,0,0,-84.6
55,1,AUTO,STRAIGHT(NO_CTRL),388,225,0,0,0,0,-84.6
73,1,AUTO,STRAIGHT(NO_CTRL),388,225,0,0,0,0,-84.6
91,1,AUTO,STRAIGHT(NO_CTRL),388,225,0,0,0,0,-84.6
107,1,AUTO,STRAIGHT(NO_CTRL),388,225,0,0,0,0,-84.6
125,1,AUTO,STRAIGHT(NO_CTRL),388,225,0,0,0,0,-84.6
142,1,AUTO,STRAIGHT(NO_CTRL),388,225,0,0,0,0,-84.6
161,1,AUTO,STRAIGHT(NO_CTRL),388,225,0,0,0,0,-84.6
182,1,AUTO,STRAIGHT(NO_CTRL),388,226,0,1,0.1,-1,-84.8
199,1,AUTO,STRAIGHT(NO_CTRL),388,226,0,1,0.1,-1,-84.8
215,1,AUTO,STRAIGHT(NO_CTRL),388,226,0,1,0.1,-1,-84.8
231,1,AUTO,STRAIGHT(NO_CTRL),388,226,0,1,0.1,-1,-84.6
247,1,AUTO,STRAIGHT(NO_CTRL),388,226,0,1,0.1,-1,-84.6
263,1,AUTO,STRAIGHT(NO_CTRL),388,227,0,2,0.2,-2,-84.8
280,1,AUTO,STRAIGHT(NO_CTRL),388,227,0,2,0.2,-2,-84.8
297,1,AUTO,STRAIGHT(NO_CTRL),389,227,1,2,1.2,-1.9,-86.5
315,1,AUTO,STRAIGHT(NO_CTRL),389,227,1,2,1.2,-1.9,-86.5
333,1,AUTO,STRAIGHT(NO_CTRL),388,227,0,2,0.2,-2,-84.6
351,1,AUTO,STRAIGHT(NO_CTRL),388,227,0,2,0.2,-2,-84.6
373,1,AUTO,STRAIGHT(NO_CTRL),389,228,1,3,1.3,-2.9,-86.5
399,1,AUTO,STRAIGHT(NO_CTRL),389,228,1,3,1.3,-2.9,-86.5
415,1,AUTO,STRAIGHT(NO_CTRL),389,228,1,3,1.3,-2.9,-86.5
431,1,AUTO,STRAIGHT(NO_CTRL),390,229,2,4,2.4,-3.8,-86.5
448,1,AUTO,STRAIGHT(NO_CTRL),390,229,2,4,2.4,-3.8,-86.5
463,1,AUTO,STRAIGHT(NO_CTRL),390,229,2,4,2.4,-3.8,-86.5
479,1,AUTO,STRAIGHT(NO_CTRL),389,229,1,4,1.4,-3.9,-84.6
497,1,AUTO,STRAIGHT(NO_CTRL),389,229,1,4,1.4,-3.9,-84.6
515,1,AUTO,STRAIGHT(NO_CTRL),390,230,2,5,2.5,-4.8,-86.5
531,1,AUTO,STRAIGHT(NO_CTRL),390,230,2,5,2.5,-4.8,-86.5
551,1,AUTO,STRAIGHT(NO_CTRL),390,230,2,5,2.5,-4.8,-86.5
574,1,AUTO,STRAIGHT(NO_CTRL),390,231,2,6,2.6,-5.8,-86.5
592,1,AUTO,STRAIGHT(NO_CTRL),390,231,2,6,2.6,-5.8,-86.5
609,1,AUTO,STRAIGHT(NO_CTRL),390,231,2,6,2.6,-5.8,-84.8
625,1,AUTO,STRAIGHT(NO_CTRL),390,231,2,6,2.6,-5.8,-84.8
641,1,AUTO,STRAIGHT(NO_CTRL),390,231,2,6,2.6,-5.8,-84.8
657,1,AUTO,STRAIGHT(NO_CTRL),390,231,2,6,2.6,-5.8,-84.8
674,1,AUTO,STRAIGHT(NO_CTRL),391,232,3,7,3.6,-6.7,-86.5
691,1,AUTO,STRAIGHT(NO_CTRL),391,232,3,7,3.6,-6.7,-86.5
709,1,AUTO,STRAIGHT(NO_CTRL),391,232,3,7,3.6,-6.7,-86.4
726,1,AUTO,STRAIGHT(NO_CTRL),391,232,3,7,3.6,-6.7,-86.4
743,1,AUTO,STRAIGHT(NO_CTRL),391,232,3,7,3.6,-6.7,-86.4
760,1,AUTO,STRAIGHT(NO_CTRL),391,233,3,8,3.7,-7.7,-86.5
778,1,AUTO,STRAIGHT(NO_CTRL),391,233,3,8,3.7,-7.7,-86.5
796,1,AUTO,STRAIGHT(NO_CTRL),391,233,3,8,3.7,-7.7,-86.5
813,1,AUTO,STRAIGHT(NO_CTRL),391,233,3,8,3.7,-7.7,-86.5
835,1,AUTO,STRAIGHT(NO_CTRL),391,233,3,8,3.7,-7.7,-86.4
853,1,AUTO,STRAIGHT(NO_CTRL),391,233,3,8,3.7,-7.7,-86.4
876,1,AUTO,STRAIGHT(NO_CTRL),391,233,3,8,3.7,-7.7,-86.4
908,1,AUTO,STRAIGHT(NO_CTRL),391,234,3,9,3.8,-8.7,-86.5
924,1,AUTO,STRAIGHT(NO_CTRL),391,234,3,9,3.8,-8.7,-86.5
941,1,AUTO,STRAIGHT(NO_CTRL),391,235,3,10,3.9,-9.7,-86.5
957,1,AUTO,STRAIGHT(NO_CTRL),391,235,3,10,3.9,-9.7,-86.5
976,1,AUTO,STRAIGHT(NO_CTRL),391,235,3,10,3.9,-9.7,-86.5
994,1,AUTO,STRAIGHT(NO_CTRL),391,235,3,10,3.9,-9.7,-86.5
1013,1,AUTO,STRAIGHT(NO_CTRL),392,235,4,10,4.9,-9.6,-88.2
1030,1,AUTO,STRAIGHT(NO_CTRL),392,236,4,11,5,-10.6,-90
1054,1,AUTO,STRAIGHT(NO_CTRL),392,236,4,11,5,-10.6,-90
1071,1,AUTO,STRAIGHT(NO_CTRL),392,236,4,11,5,-10.6,-90
1089,1,AUTO,STRAIGHT(NO_CTRL),392,236,4,11,5,-10.6,-90
1106,1,AUTO,STRAIGHT(NO_CTRL),391,237,3,12,4.1,-11.7,-88.3
1122,1,AUTO,STRAIGHT(NO_CTRL),391,237,3,12,4.1,-11.7,-88.3
1141,1,AUTO,STRAIGHT(NO_CTRL),392,237,4,12,5.1,-11.6,-90
1158,1,AUTO,STRAIGHT(NO_CTRL),391,237,3,12,4.1,-11.7,-88.2
1175,1,AUTO,STRAIGHT(NO_CTRL),391,237,3,12,4.1,-11.7,-88.2
1192,1,AUTO,STRAIGHT(NO_CTRL),392,238,4,13,5.2,-12.6,-90
1209,1,AUTO,STRAIGHT(NO_CTRL),392,238,4,13,5.2,-12.6,-90
1225,1,AUTO,STRAIGHT(NO_CTRL),392,238,4,13,5.2,-12.6,-90
1241,1,AUTO,STRAIGHT(NO_CTRL),392,238,4,13,5.2,-12.6,-90
1258,1,AUTO,STRAIGHT(NO_CTRL),392,238,4,13,5.2,-12.6,-90
1275,1,AUTO,STRAIGHT(NO_CTRL),392,238,4,13,5.2,-12.6,-90
1292,1,AUTO,STRAIGHT(NO_CTRL),392,238,4,13,5.2,-12.6,-90
1310,1,AUTO,STRAIGHT(NO_CTRL),392,239,4,14,5.3,-13.6,-90
1326,1,AUTO,STRAIGHT(NO_CTRL),392,239,4,14,5.3,-13.6,-90
1343,1,AUTO,STRAIGHT(NO_CTRL),392,239,4,14,5.3,-13.6,-90
1359,1,AUTO,STRAIGHT(NO_CTRL),392,239,4,14,5.3,-13.6,-90
1387,1,AUTO,STRAIGHT(NO_CTRL),392,239,4,14,5.3,-13.6,-90
1409,1,AUTO,STRAIGHT(NO_CTRL),392,239,4,14,5.3,-13.6,-90
1440,1,AUTO,STRAIGHT(NO_CTRL),392,240,4,15,5.4,-14.6,-90
1458,1,AUTO,STRAIGHT(NO_CTRL),392,240,4,15,5.4,-14.6,-90
1474,1,AUTO,STRAIGHT(NO_CTRL),392,240,4,15,5.4,-14.6,-88.3
1490,1,AUTO,STRAIGHT(NO_CTRL),392,240,4,15,5.4,-14.6,-88.3
1508,1,AUTO,STRAIGHT(NO_CTRL),393,240,5,15,6.4,-14.5,-90
1526,1,AUTO,STRAIGHT(NO_CTRL),393,241,5,16,6.5,-15.5,-90
1545,1,AUTO,STRAIGHT(NO_CTRL),393,241,5,16,6.5,-15.5,-90
1566,1,AUTO,STRAIGHT(NO_CTRL),394,241,6,16,7.5,-15.4,-91.7
1583,1,AUTO,STRAIGHT(NO_CTRL),394,241,6,16,7.5,-15.4,-91.7
1601,1,AUTO,STRAIGHT(NO_CTRL),394,241,6,16,7.5,-15.4,-90
1617,1,AUTO,STRAIGHT(NO_CTRL),394,241,6,16,7.5,-15.4,-90
1633,1,AUTO,STRAIGHT(NO_CTRL),394,241,6,16,7.5,-15.4,-90
1651,1,AUTO,STRAIGHT(NO_CTRL),394,242,6,17,7.6,-16.4,-90
1669,1,AUTO,STRAIGHT(NO_CTRL),394,242,6,17,7.6,-16.4,-90
1687,1,AUTO,STRAIGHT(NO_CTRL),394,242,6,17,7.6,-16.4,-90
1704,1,AUTO,STRAIGHT(NO_CTRL),394,242,6,17,7.6,-16.4,-90
1721,1,AUTO,STRAIGHT(NO_CTRL),394,242,6,17,7.6,-16.4,-90
1738,1,AUTO,STRAIGHT(NO_CTRL),395,242,7,17,8.6,-16.3,-90
1757,1,AUTO,STRAIGHT(NO_CTRL),395,242,7,17,8.6,-16.3,-90
1776,1,AUTO,STRAIGHT(NO_CTRL),395,243,7,18,8.6,-17.3,-90
1792,1,AUTO,STRAIGHT(NO_CTRL),395,243,7,18,8.6,-17.3,-90
1809,1,AUTO,STRAIGHT(NO_CTRL),395,243,7,18,8.6,-17.3,-90
1825,1,AUTO,STRAIGHT(NO_CTRL),395,243,7,18,8.6,-17.3,-90
1844,1,AUTO,STRAIGHT(NO_CTRL),395,244,7,19,8.7,-18.3,-91.7
1861,1,AUTO,STRAIGHT(NO_CTRL),395,244,7,19,8.7,-18.3,-91.7
1878,1,AUTO,STRAIGHT(NO_CTRL),395,244,7,19,8.7,-18.3,-91.7
1895,1,AUTO,STRAIGHT(NO_CTRL),395,244,7,19,8.7,-18.3,-91.8
1912,1,AUTO,STRAIGHT(NO_CTRL),395,244,7,19,8.7,-18.3,-91.8
1942,1,AUTO,STRAIGHT(NO_CTRL),395,244,7,19,8.7,-18.3,-91.8
1958,1,AUTO,STRAIGHT(NO_CTRL),395,245,7,20,8.8,-19.3,-91.7
1977,1,AUTO,STRAIGHT(NO_CTRL),395,245,7,20,8.8,-19.3,-91.7
1995,1,AUTO,STRAIGHT(NO_CTRL),395,245,7,20,8.8,-19.3,-91.7
2012,1,AUTO,STRAIGHT(NO_CTRL),395,245,7,20,8.8,-19.3,-91.7
2030,1,AUTO,STRAIGHT(NO_CTRL),395,245,7,20,8.8,-19.3,-91.7
2047,1,AUTO,STRAIGHT(NO_CTRL),395,245,7,20,8.8,-19.3,-91.8
2065,1,AUTO,STRAIGHT(NO_CTRL),395,245,7,20,8.8,-19.3,-91.8
2085,1,AUTO,STRAIGHT(NO_CTRL),395,246,7,21,8.9,-20.3,-91.7
2103,1,AUTO,STRAIGHT(NO_CTRL),394,246,6,21,7.9,-20.3,-90
2121,1,AUTO,STRAIGHT(NO_CTRL),394,246,6,21,7.9,-20.3,-90
2140,1,AUTO,STRAIGHT(NO_CTRL),394,247,6,22,8,-21.3,-91.7
2158,1,AUTO,STRAIGHT(NO_CTRL),394,247,6,22,8,-21.3,-91.7
2175,1,AUTO,STRAIGHT(NO_CTRL),394,247,6,22,8,-21.3,-91.7
2192,1,AUTO,STRAIGHT(NO_CTRL),394,247,6,22,8,-21.3,-91.7
2209,1,AUTO,STRAIGHT(NO_CTRL),393,247,5,22,7,-21.4,-90
2225,1,AUTO,STRAIGHT(NO_CTRL),393,247,5,22,7,-21.4,-90
2242,1,AUTO,STRAIGHT(NO_CTRL),393,247,5,22,7,-21.4,-91.8
2258,1,AUTO,STRAIGHT(NO_CTRL),393,247,5,22,7,-21.4,-91.8
2276,1,AUTO,STRAIGHT(NO_CTRL),393,248,5,23,7.1,-22.4,-91.7
2293,1,AUTO,STRAIGHT(NO_CTRL),392,248,4,23,6.1,-22.5,-90
2311,1,AUTO,STRAIGHT(NO_CTRL),392,248,4,23,6.1,-22.5,-90
2328,1,AUTO,STRAIGHT(NO_CTRL),393,248,5,23,7.1,-22.4,-91.8
2344,1,AUTO,STRAIGHT(NO_CTRL),393,248,5,23,7.1,-22.4,-91.8
2360,1,AUTO,STRAIGHT(NO_CTRL),392,248,4,23,6.1,-22.5,-90
2378,1,AUTO,STRAIGHT(NO_CTRL),392,248,4,23,6.1,-22.5,-90
2394,1,AUTO,STRAIGHT(NO_CTRL),392,249,4,24,6.2,-23.5,-90
2413,1,AUTO,STRAIGHT(NO_CTRL),392,249,4,24,6.2,-23.5,-90
2432,1,AUTO,STRAIGHT(NO_CTRL),392,249,4,24,6.2,-23.5,-90
2459,1,AUTO,STRAIGHT(NO_CTRL),392,249,4,24,6.2,-23.5,-91.7
2477,1,AUTO,STRAIGHT(NO_CTRL),392,249,4,24,6.2,-23.5,-91.8
2495,1,AUTO,STRAIGHT(NO_CTRL),392,249,4,24,6.2,-23.5,-91.8
2512,1,AUTO,STRAIGHT(NO_CTRL),392,249,4,24,6.2,-23.5,-91.8
2527,1,AUTO,STRAIGHT(NO_CTRL),392,249,4,24,6.2,-23.5,-91.8
2546,1,AUTO,STRAIGHT(NO_CTRL),392,249,4,24,6.2,-23.5,-91.8
2563,1,AUTO,STRAIGHT(NO_CTRL),392,249,4,24,6.2,-23.5,-91.8
2580,1,AUTO,STRAIGHT(NO_CTRL),392,250,4,25,6.3,-24.5,-91.7
2598,1,AUTO,STRAIGHT(NO_CTRL),392,250,4,25,6.3,-24.5,-91.7
2616,1,AUTO,STRAIGHT(NO_CTRL),392,250,4,25,6.3,-24.5,-91.7
2633,1,AUTO,STRAIGHT(NO_CTRL),393,250,5,25,7.3,-24.4,-93.6
2650,1,AUTO,STRAIGHT(NO_CTRL),393,250,5,25,7.3,-24.4,-93.6
2667,1,AUTO,STRAIGHT(NO_CTRL),393,250,5,25,7.3,-24.4,-93.6
2683,1,AUTO,STRAIGHT(NO_CTRL),393,250,5,25,7.3,-24.4,-93.6
2700,1,AUTO,STRAIGHT(NO_CTRL),393,251,5,26,7.4,-25.4,-93.5
2717,1,AUTO,STRAIGHT(NO_CTRL),393,251,5,26,7.4,-25.4,-93.5
2735,1,AUTO,STRAIGHT(NO_CTRL),393,251,5,26,7.4,-25.4,-93.6
2752,1,AUTO,STRAIGHT(NO_CTRL),393,251,5,26,7.4,-25.4,-93.6
2777,1,AUTO,STRAIGHT(NO_CTRL),394,251,6,26,8.4,-25.3,-95.4
2793,1,AUTO,STRAIGHT(NO_CTRL),394,252,6,27,8.5,-26.3,-95.2
2809,1,AUTO,STRAIGHT(NO_CTRL),394,252,6,27,8.5,-26.3,-95.2
2826,1,AUTO,STRAIGHT(NO_CTRL),394,252,6,27,8.5,-26.3,-95.2
2844,1,AUTO,STRAIGHT(NO_CTRL),393,252,5,27,7.5,-26.4,-93.6
2861,1,AUTO,STRAIGHT(NO_CTRL),393,252,5,27,7.5,-26.4,-93.6
2878,1,AUTO,STRAIGHT(NO_CTRL),394,252,6,27,8.5,-26.3,-95.4
2898,1,AUTO,STRAIGHT(NO_CTRL),394,252,6,27,8.5,-26.3,-95.4
2917,1,AUTO,STRAIGHT(NO_CTRL),393,252,5,27,7.5,-26.4,-93.6
2950,1,AUTO,STRAIGHT(NO_CTRL),394,252,6,27,8.5,-26.3,-95.4
2967,1,AUTO,STRAIGHT(NO_CTRL),393,252,5,27,7.5,-26.4,-93.6
2985,1,AUTO,STRAIGHT(NO_CTRL),393,252,5,27,7.5,-26.4,-93.6
3002,1,AUTO,STRAIGHT(NO_CTRL),393,253,5,28,7.6,-27.4,-93.6
3020,1,AUTO,STRAIGHT(NO_CTRL),393,253,5,28,7.6,-27.4,-93.6
3039,1,AUTO,STRAIGHT(NO_CTRL),394,253,6,28,8.6,-27.3,-95.4
3056,1,AUTO,STRAIGHT(NO_CTRL),394,253,6,28,8.6,-27.3,-95.4
3075,1,AUTO,STRAIGHT(NO_CTRL),394,254,6,29,8.7,-28.3,-95.2
3092,1,AUTO,STRAIGHT(NO_CTRL),394,254,6,29,8.7,-28.3,-95.2
3111,1,AUTO,STRAIGHT(NO_CTRL),394,254,6,29,8.7,-28.3,-95.4
3129,1,AUTO,STRAIGHT(NO_CTRL),394,254,6,29,8.7,-28.3,-95.4
3147,1,AUTO,STRAIGHT(NO_CTRL),394,254,6,29,8.7,-28.3,-95.4
3165,1,AUTO,STRAIGHT(NO_CTRL),394,254,6,29,8.7,-28.3,-97.1
3182,1,AUTO,STRAIGHT(NO_CTRL),394,254,6,29,8.7,-28.3,-97.1
3200,1,AUTO,STRAIGHT(NO_CTRL),394,254,6,29,8.7,-28.3,-97.1
3218,1,AUTO,STRAIGHT(NO_CTRL),394,255,6,30,8.8,-29.3,-96.9
3238,1,AUTO,STRAIGHT(NO_CTRL),395,255,7,30,9.8,-29.2,-98.9
3258,1,AUTO,STRAIGHT(NO_CTRL),395,255,7,30,9.8,-29.2,-98.9
3278,1,AUTO,STRAIGHT(NO_CTRL),395,255,7,30,9.8,-29.2,-97.1
3294,1,AUTO,STRAIGHT(NO_CTRL),395,255,7,30,9.8,-29.2,-97.1
3322,1,AUTO,STRAIGHT(NO_CTRL),395,256,7,31,9.9,-30.2,-97.1
3341,1,AUTO,STRAIGHT(NO_CTRL),395,256,7,31,9.9,-30.2,-97.1
3360,1,AUTO,STRAIGHT(NO_CTRL),395,256,7,31,9.9,-30.2,-97.1
3379,1,AUTO,STRAIGHT(NO_CTRL),395,256,7,31,9.9,-30.2,-97.1
3403,1,AUTO,STRAIGHT(NO_CTRL),395,257,7,32,10,-31.2,-98.9
3422,1,AUTO,STRAIGHT(NO_CTRL),395,257,7,32,10,-31.2,-98.9
3442,1,AUTO,STRAIGHT(NO_CTRL),395,257,7,32,10,-31.2,-98.9
3463,1,AUTO,STRAIGHT(NO_CTRL),395,257,7,32,10,-31.2,-98.9
3503,1,AUTO,STRAIGHT(NO_CTRL),394,258,6,33,9.1,-32.3,-97.1
3535,1,AUTO,STRAIGHT(NO_CTRL),394,259,6,34,9.1,-33.3,-98.9
3565,1,AUTO,STRAIGHT(NO_CTRL),394,259,6,34,9.1,-33.3,-98.9
3609,1,AUTO,STRAIGHT(NO_CTRL),394,259,6,34,9.1,-33.3,-98.9
3637,1,AUTO,STRAIGHT(NO_CTRL),394,260,6,35,9.2,-34.3,-98.9
3667,1,AUTO,STRAIGHT(NO_CTRL),393,260,5,35,8.2,-34.4,-98.9
3702,1,AUTO,STRAIGHT(NO_CTRL),393,260,5,35,8.2,-34.4,-98.9
3734,1,AUTO,STRAIGHT(NO_CTRL),393,261,5,36,8.3,-35.4,-98.9
3767,1,AUTO,STRAIGHT(NO_CTRL),394,261,6,36,9.3,-35.3,-102.3
3802,1,AUTO,STRAIGHT(NO_CTRL),393,262,5,37,8.4,-36.4,-100.6
3833,1,AUTO,STRAIGHT(NO_CTRL),393,262,5,37,8.4,-36.4,-100.6
3869,1,AUTO,STRAIGHT(NO_CTRL),392,262,4,37,7.4,-36.5,-101
3900,1,AUTO,STRAIGHT(NO_CTRL),393,263,5,38,8.5,-37.4,-102.3
3934,1,AUTO,STRAIGHT(NO_CTRL),393,263,5,38,8.5,-37.4,-102.7
3967,1,AUTO,STRAIGHT(NO_CTRL),393,264,5,39,8.6,-38.4,-102.3
