Time(ms),Mode,TargetInput,ActualCommand,BackX,BackY,RelX,RelY,LocalX,LocalY,Angle(deg)
0,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.5
18,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.5
35,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.5
52,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.5
70,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.5
87,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.5
107,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.5
124,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.5
143,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.5
161,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.5
177,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.5
194,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.4
210,1,AUTO,STRAIGHT(NO_CTRL),390,243,0,0,0,0,-86.4
228,1,AUTO,STRAIGHT(NO_CTRL),390,244,0,1,0.1,-1,-86.5
246,1,AUTO,STRAIGHT(NO_CTRL),390,244,0,1,0.1,-1,-86.5
263,1,AUTO,STRAIGHT(NO_CTRL),390,244,0,1,0.1,-1,-86.4
294,1,AUTO,STRAIGHT(NO_CTRL),390,244,0,1,0.1,-1,-86.4
311,1,AUTO,STRAIGHT(NO_CTRL),390,245,0,2,0.1,-2,-86.5
330,1,AUTO,STRAIGHT(NO_CTRL),390,245,0,2,0.1,-2,-86.5
348,1,AUTO,STRAIGHT(NO_CTRL),390,245,0,2,0.1,-2,-86.4
365,1,AUTO,STRAIGHT(NO_CTRL),390,245,0,2,0.1,-2,-86.4
384,1,AUTO,STRAIGHT(NO_CTRL),390,246,0,3,0.2,-3,-86.5
401,1,AUTO,STRAIGHT(NO_CTRL),390,247,0,4,0.2,-4,-86.5
419,1,AUTO,STRAIGHT(NO_CTRL),390,247,0,4,0.2,-4,-86.5
436,1,AUTO,STRAIGHT(NO_CTRL),389,247,-1,4,-0.8,-4.1,-84.6
453,1,AUTO,STRAIGHT(NO_CTRL),389,247,-1,4,-0.8,-4.1,-84.6
471,1,AUTO,STRAIGHT(NO_CTRL),390,248,0,5,0.3,-5,-86.5
487,1,AUTO,STRAIGHT(NO_CTRL),390,248,0,5,0.3,-5,-86.5
504,1,AUTO,STRAIGHT(NO_CTRL),389,248,-1,5,-0.7,-5.1,-86.4
521,1,AUTO,STRAIGHT(NO_CTRL),389,248,-1,5,-0.7,-5.1,-86.4
538,1,AUTO,STRAIGHT(NO_CTRL),389,249,-1,6,-0.6,-6,-86.5
555,1,AUTO,STRAIGHT(NO_CTRL),389,249,-1,6,-0.6,-6,-86.5
572,1,AUTO,STRAIGHT(NO_CTRL),390,249,0,6,0.4,-6,-88.2
590,1,AUTO,STRAIGHT(NO_CTRL),390,249,0,6,0.4,-6,-88.2
608,1,AUTO,STRAIGHT(NO_CTRL),390,250,0,7,0.4,-7,-88.2
625,1,AUTO,STRAIGHT(NO_CTRL),390,251,0,8,0.5,-8,-88.3
642,1,AUTO,STRAIGHT(NO_CTRL),390,251,0,8,0.5,-8,-88.3
659,1,AUTO,STRAIGHT(NO_CTRL),389,251,-1,8,-0.5,-8,-86.5
675,1,AUTO,STRAIGHT(NO_CTRL),389,251,-1,8,-0.5,-8,-86.5
692,1,AUTO,STRAIGHT(NO_CTRL),389,251,-1,8,-0.5,-8,-86.5
711,1,AUTO,STRAIGHT(NO_CTRL),389,251,-1,8,-0.5,-8,-86.4
729,1,AUTO,STRAIGHT(NO_CTRL),389,251,-1,8,-0.5,-8,-86.4
751,1,AUTO,STRAIGHT(NO_CTRL),389,252,-1,9,-0.5,-9,-88.3
771,1,AUTO,STRAIGHT(NO_CTRL),389,252,-1,9,-0.5,-9,-88.2
789,1,AUTO,STRAIGHT(NO_CTRL),389,252,-1,9,-0.5,-9,-88.2
814,1,AUTO,STRAIGHT(NO_CTRL),389,253,-1,10,-0.4,-10,-88.3
831,1,AUTO,STRAIGHT(NO_CTRL),389,253,-1,10,-0.4,-10,-88.2
847,1,AUTO,STRAIGHT(NO_CTRL),389,253,-1,10,-0.4,-10,-88.2
863,1,AUTO,STRAIGHT(NO_CTRL),388,254,-2,11,-1.3,-11.1,-86.5
879,1,AUTO,STRAIGHT(NO_CTRL),388,254,-2,11,-1.3,-11.1,-86.5
896,1,AUTO,STRAIGHT(NO_CTRL),388,254,-2,11,-1.3,-11.1,-88.2
914,1,AUTO,STRAIGHT(NO_CTRL),388,254,-2,11,-1.3,-11.1,-88.2
933,1,AUTO,STRAIGHT(NO_CTRL),388,255,-2,12,-1.3,-12.1,-88.3
950,1,AUTO,STRAIGHT(NO_CTRL),388,255,-2,12,-1.3,-12.1,-88.3
968,1,AUTO,STRAIGHT(NO_CTRL),388,255,-2,12,-1.3,-12.1,-88.2
984,1,AUTO,STRAIGHT(NO_CTRL),388,255,-2,12,-1.3,-12.1,-88.2
1003,1,AUTO,STRAIGHT(NO_CTRL),387,256,-3,13,-2.2,-13.2,-88.3
1019,1,AUTO,STRAIGHT(NO_CTRL),387,256,-3,13,-2.2,-13.2,-88.3
1040,1,AUTO,STRAIGHT(NO_CTRL),387,256,-3,13,-2.2,-13.2,-88.3
1057,1,AUTO,STRAIGHT(NO_CTRL),387,256,-3,13,-2.2,-13.2,-90
1074,1,AUTO,STRAIGHT(NO_CTRL),387,256,-3,13,-2.2,-13.2,-90
1091,1,AUTO,STRAIGHT(NO_CTRL),387,256,-3,13,-2.2,-13.2,-90
1111,1,AUTO,STRAIGHT(NO_CTRL),386,257,-4,14,-3.1,-14.2,-88.3
1127,1,AUTO,STRAIGHT(NO_CTRL),386,257,-4,14,-3.1,-14.2,-88.3
1144,1,AUTO,STRAIGHT(NO_CTRL),386,257,-4,14,-3.1,-14.2,-90
1161,1,AUTO,STRAIGHT(NO_CTRL),386,257,-4,14,-3.1,-14.2,-90
1178,1,AUTO,STRAIGHT(NO_CTRL),385,258,-5,15,-4.1,-15.3,-88.3
1195,1,AUTO,STRAIGHT(NO_CTRL),385,258,-5,15,-4.1,-15.3,-88.3
1212,1,AUTO,STRAIGHT(NO_CTRL),385,258,-5,15,-4.1,-15.3,-90
1231,1,AUTO,STRAIGHT(NO_CTRL),385,258,-5,15,-4.1,-15.3,-90
1249,1,AUTO,STRAIGHT(NO_CTRL),384,259,-6,16,-5,-16.3,-88.3
1268,1,AUTO,STRAIGHT(NO_CTRL),384,259,-6,16,-5,-16.3,-88.2
1288,1,AUTO,STRAIGHT(NO_CTRL),384,259,-6,16,-5,-16.3,-88.2
1319,1,AUTO,STRAIGHT(NO_CTRL),385,259,-5,16,-4,-16.3,-91.8
1337,1,AUTO,STRAIGHT(NO_CTRL),384,260,-6,17,-5,-17.3,-90
1355,1,AUTO,STRAIGHT(NO_CTRL),384,260,-6,17,-5,-17.3,-90
1373,1,AUTO,STRAIGHT(NO_CTRL),384,260,-6,17,-5,-17.3,-90
1389,1,AUTO,STRAIGHT(NO_CTRL),384,260,-6,17,-5,-17.3,-90
1406,1,AUTO,STRAIGHT(NO_CTRL),384,261,-6,18,-4.9,-18.3,-90
1423,1,AUTO,STRAIGHT(NO_CTRL),385,261,-5,18,-3.9,-18.3,-91.8
1441,1,AUTO,STRAIGHT(NO_CTRL),385,261,-5,18,-3.9,-18.3,-91.8
1458,1,AUTO,STRAIGHT(NO_CTRL),385,261,-5,18,-3.9,-18.3,-91.8
1475,1,AUTO,STRAIGHT(NO_CTRL),385,261,-5,18,-3.9,-18.3,-91.8
1492,1,AUTO,STRAIGHT(NO_CTRL),385,261,-5,18,-3.9,-18.3,-91.8
1509,1,AUTO,STRAIGHT(NO_CTRL),385,262,-5,19,-3.8,-19.3,-91.7
1526,1,AUTO,STRAIGHT(NO_CTRL),385,262,-5,19,-3.8,-19.3,-91.7
1544,1,AUTO,STRAIGHT(NO_CTRL),385,262,-5,19,-3.8,-19.3,-90
1560,1,AUTO,STRAIGHT(NO_CTRL),385,262,-5,19,-3.8,-19.3,-90
1577,1,AUTO,STRAIGHT(NO_CTRL),385,263,-5,20,-3.8,-20.3,-90
1593,1,AUTO,STRAIGHT(NO_CTRL),385,263,-5,20,-3.8,-20.3,-90
1610,1,AUTO,STRAIGHT(NO_CTRL),385,263,-5,20,-3.8,-20.3,-90
1626,1,AUTO,STRAIGHT(NO_CTRL),385,263,-5,20,-3.8,-20.3,-90
1643,1,AUTO,STRAIGHT(NO_CTRL),385,264,-5,21,-3.7,-21.3,-90
1661,1,AUTO,STRAIGHT(NO_CTRL),385,264,-5,21,-3.7,-21.3,-90
1679,1,AUTO,STRAIGHT(NO_CTRL),385,264,-5,21,-3.7,-21.3,-90
1697,1,AUTO,STRAIGHT(NO_CTRL),386,264,-4,21,-2.7,-21.2,-91.8
1713,1,AUTO,STRAIGHT(NO_CTRL),386,264,-4,21,-2.7,-21.2,-91.8
1731,1,AUTO,STRAIGHT(NO_CTRL),386,265,-4,22,-2.7,-22.2,-91.7
1748,1,AUTO,STRAIGHT(NO_CTRL),386,265,-4,22,-2.7,-22.2,-91.7
1765,1,AUTO,STRAIGHT(NO_CTRL),386,265,-4,22,-2.7,-22.2,-91.8
1784,1,AUTO,STRAIGHT(NO_CTRL),386,265,-4,22,-2.7,-22.2,-91.8
1819,1,AUTO,STRAIGHT(NO_CTRL),386,266,-4,23,-2.6,-23.2,-91.7
1861,1,AUTO,STRAIGHT(NO_CTRL),386,266,-4,23,-2.6,-23.2,-91.8
1880,1,AUTO,STRAIGHT(NO_CTRL),386,267,-4,24,-2.5,-24.2,-90
1900,1,AUTO,STRAIGHT(NO_CTRL),386,267,-4,24,-2.5,-24.2,-90
1919,1,AUTO,STRAIGHT(NO_CTRL),386,267,-4,24,-2.5,-24.2,-91.8
1936,1,AUTO,STRAIGHT(NO_CTRL),386,267,-4,24,-2.5,-24.2,-91.8
1956,1,AUTO,STRAIGHT(NO_CTRL),386,267,-4,24,-2.5,-24.2,-91.8
1975,1,AUTO,STRAIGHT(NO_CTRL),385,268,-5,25,-3.5,-25.3,-90
1992,1,AUTO,STRAIGHT(NO_CTRL),385,268,-5,25,-3.5,-25.3,-90
2011,1,AUTO,STRAIGHT(NO_CTRL),385,268,-5,25,-3.5,-25.3,-90
2027,1,AUTO,STRAIGHT(NO_CTRL),385,268,-5,25,-3.5,-25.3,-90
2048,1,AUTO,STRAIGHT(NO_CTRL),385,269,-5,26,-3.4,-26.3,-91.7
2065,1,AUTO,STRAIGHT(NO_CTRL),385,269,-5,26,-3.4,-26.3,-91.8
2085,1,AUTO,STRAIGHT(NO_CTRL),385,269,-5,26,-3.4,-26.3,-91.8
2102,1,AUTO,STRAIGHT(NO_CTRL),385,270,-5,27,-3.4,-27.3,-91.8
2119,1,AUTO,STRAIGHT(NO_CTRL),385,270,-5,27,-3.4,-27.3,-91.8
2136,1,AUTO,STRAIGHT(NO_CTRL),385,270,-5,27,-3.4,-27.3,-91.8
2153,1,AUTO,STRAIGHT(NO_CTRL),385,270,-5,27,-3.4,-27.3,-91.8
2171,1,AUTO,STRAIGHT(NO_CTRL),385,271,-5,28,-3.3,-28.3,-91.8
2188,1,AUTO,STRAIGHT(NO_CTRL),385,271,-5,28,-3.3,-28.3,-91.8
2207,1,AUTO,STRAIGHT(NO_CTRL),384,271,-6,28,-4.3,-28.3,-90
2225,1,AUTO,STRAIGHT(NO_CTRL),384,272,-6,29,-4.2,-29.3,-90
2244,1,AUTO,STRAIGHT(NO_CTRL),384,272,-6,29,-4.2,-29.3,-90
2263,1,AUTO,STRAIGHT(NO_CTRL),384,272,-6,29,-4.2,-29.3,-90
2280,1,AUTO,STRAIGHT(NO_CTRL),384,272,-6,29,-4.2,-29.3,-91.8
2298,1,AUTO,STRAIGHT(NO_CTRL),384,272,-6,29,-4.2,-29.3,-91.8
2316,1,AUTO,STRAIGHT(NO_CTRL),383,273,-7,30,-5.2,-30.4,-90
2337,1,AUTO,STRAIGHT(NO_CTRL),383,273,-7,30,-5.2,-30.4,-90
2359,1,AUTO,STRAIGHT(NO_CTRL),383,273,-7,30,-5.2,-30.4,-91.8
2376,1,AUTO,STRAIGHT(NO_CTRL),383,274,-7,31,-5.1,-31.4,-91.7
2394,1,AUTO,STRAIGHT(NO_CTRL),383,274,-7,31,-5.1,-31.4,-91.7
2422,1,AUTO,STRAIGHT(NO_CTRL),382,274,-8,31,-6.1,-31.4,-90
2440,1,AUTO,STRAIGHT(NO_CTRL),382,275,-8,32,-6,-32.4,-90
2457,1,AUTO,STRAIGHT(NO_CTRL),382,275,-8,32,-6,-32.4,-90
2474,1,AUTO,STRAIGHT(NO_CTRL),381,275,-9,32,-7,-32.5,-90
2491,1,AUTO,STRAIGHT(NO_CTRL),381,275,-9,32,-7,-32.5,-90
2509,1,AUTO,STRAIGHT(NO_CTRL),381,276,-9,33,-7,-33.5,-91.8
2526,1,AUTO,STRAIGHT(NO_CTRL),381,276,-9,33,-7,-33.5,-91.8
2545,1,AUTO,STRAIGHT(NO_CTRL),380,276,-10,33,-8,-33.5,-90
2562,1,AUTO,STRAIGHT(NO_CTRL),379,277,-11,34,-8.9,-34.6,-90
2578,1,AUTO,STRAIGHT(NO_CTRL),379,277,-11,34,-8.9,-34.6,-90
2595,1,AUTO,STRAIGHT(NO_CTRL),379,277,-11,34,-8.9,-34.6,-91.8
2612,1,AUTO,STRAIGHT(NO_CTRL),379,277,-11,34,-8.9,-34.6,-91.8
2629,1,AUTO,STRAIGHT(NO_CTRL),378,278,-12,35,-9.9,-35.7,-90
2647,1,AUTO,STRAIGHT(NO_CTRL),378,278,-12,35,-9.9,-35.7,-90
2664,1,AUTO,STRAIGHT(NO_CTRL),378,278,-12,35,-9.9,-35.7,-90
2681,1,AUTO,STRAIGHT(NO_CTRL),378,278,-12,35,-9.9,-35.7,-91.8
2698,1,AUTO,STRAIGHT(NO_CTRL),378,278,-12,35,-9.9,-35.7,-91.8
2716,1,AUTO,STRAIGHT(NO_CTRL),377,279,-13,36,-10.8,-36.7,-91.8
2736,1,AUTO,STRAIGHT(NO_CTRL),377,279,-13,36,-10.8,-36.7,-91.8
2755,1,AUTO,STRAIGHT(NO_CTRL),376,280,-14,37,-11.7,-37.8,-90
2780,1,AUTO,STRAIGHT(NO_CTRL),376,280,-14,37,-11.7,-37.8,-91.8
2797,1,AUTO,STRAIGHT(NO_CTRL),376,280,-14,37,-11.7,-37.8,-91.8
2815,1,AUTO,STRAIGHT(NO_CTRL),375,281,-15,38,-12.7,-38.8,-91.8
2832,1,AUTO,STRAIGHT(NO_CTRL),375,282,-15,39,-12.6,-39.8,-91.8
2851,1,AUTO,STRAIGHT(NO_CTRL),375,282,-15,39,-12.6,-39.8,-91.8
2878,1,AUTO,STRAIGHT(NO_CTRL),374,282,-16,39,-13.6,-39.9,-90
2896,1,AUTO,STRAIGHT(NO_CTRL),374,283,-16,40,-13.6,-40.9,-91.8
2915,1,AUTO,STRAIGHT(NO_CTRL),374,283,-16,40,-13.6,-40.9,-91.8
2932,1,AUTO,STRAIGHT(NO_CTRL),374,284,-16,41,-13.5,-41.9,-91.8
2949,1,AUTO,STRAIGHT(NO_CTRL),374,284,-16,41,-13.5,-41.9,-91.8
2966,1,AUTO,STRAIGHT(NO_CTRL),373,284,-17,41,-14.5,-42,-90
2983,1,AUTO,STRAIGHT(NO_CTRL),373,284,-17,41,-14.5,-42,-90
3000,1,AUTO,STRAIGHT(NO_CTRL),373,285,-17,42,-14.4,-43,-91.8
3018,1,AUTO,STRAIGHT(NO_CTRL),373,285,-17,42,-14.4,-43,-91.8
3035,1,AUTO,STRAIGHT(NO_CTRL),372,286,-18,43,-15.4,-44,-90
3052,1,AUTO,STRAIGHT(NO_CTRL),372,286,-18,43,-15.4,-44,-90
3068,1,AUTO,STRAIGHT(NO_CTRL),372,286,-18,43,-15.4,-44,-90
3086,1,AUTO,STRAIGHT(NO_CTRL),372,286,-18,43,-15.4,-44,-90
3103,1,AUTO,STRAIGHT(NO_CTRL),372,287,-18,44,-15.3,-45,-91.8
3121,1,AUTO,STRAIGHT(NO_CTRL),372,287,-18,44,-15.3,-45,-91.8
3139,1,AUTO,STRAIGHT(NO_CTRL),372,288,-18,45,-15.2,-46,-91.8
3156,1,AUTO,STRAIGHT(NO_CTRL),372,288,-18,45,-15.2,-46,-91.8
3173,1,AUTO,STRAIGHT(NO_CTRL),371,288,-19,45,-16.2,-46.1,-91.8
3190,1,AUTO,STRAIGHT(NO_CTRL),371,288,-19,45,-16.2,-46.1,-91.8
3207,1,AUTO,STRAIGHT(NO_CTRL),371,289,-19,46,-16.2,-47.1,-91.8
3223,1,AUTO,STRAIGHT(NO_CTRL),371,289,-19,46,-16.2,-47.1,-91.8
3241,1,AUTO,STRAIGHT(NO_CTRL),370,290,-20,47,-17.1,-48.1,-90
3258,1,AUTO,STRAIGHT(NO_CTRL),370,290,-20,47,-17.1,-48.1,-90
3276,1,AUTO,STRAIGHT(NO_CTRL),370,291,-20,48,-17.1,-49.1,-91.8
3292,1,AUTO,STRAIGHT(NO_CTRL),370,291,-20,48,-17.1,-49.1,-91.8
3309,1,AUTO,STRAIGHT(NO_CTRL),369,291,-21,48,-18.1,-49.2,-90
3326,1,AUTO,STRAIGHT(NO_CTRL),369,291,-21,48,-18.1,-49.2,-90
3347,1,AUTO,STRAIGHT(NO_CTRL),369,292,-21,49,-18,-50.2,-91.8
3365,1,AUTO,STRAIGHT(NO_CTRL),369,293,-21,50,-17.9,-51.2,-91.8
3395,1,AUTO,STRAIGHT(NO_CTRL),368,294,-22,51,-18.9,-52.2,-91.8
3413,1,AUTO,STRAIGHT(NO_CTRL),368,294,-22,51,-18.9,-52.2,-91.8
3431,1,AUTO,STRAIGHT(NO_CTRL),368,294,-22,51,-18.9,-52.2,-91.8
3449,1,AUTO,STRAIGHT(NO_CTRL),368,294,-22,51,-18.9,-52.2,-91.8
3467,1,AUTO,STRAIGHT(NO_CTRL),368,294,-22,51,-18.9,-52.2,-91.8
3485,1,AUTO,STRAIGHT(NO_CTRL),367,295,-23,52,-19.8,-53.3,-90
3502,1,AUTO,STRAIGHT(NO_CTRL),367,295,-23,52,-19.8,-53.3,-90
3521,1,AUTO,STRAIGHT(NO_CTRL),367,296,-23,53,-19.8,-54.3,-91.8
3540,1,AUTO,STRAIGHT(NO_CTRL),367,297,-23,54,-19.7,-55.3,-91.8
3558,1,AUTO,STRAIGHT(NO_CTRL),367,297,-23,54,-19.7,-55.3,-91.8
3575,1,AUTO,STRAIGHT(NO_CTRL),366,297,-24,54,-20.7,-55.4,-90
3591,1,AUTO,STRAIGHT(NO_CTRL),366,297,-24,54,-20.7,-55.4,-90
3609,1,AUTO,STRAIGHT(NO_CTRL),366,298,-24,55,-20.6,-56.4,-91.8
3626,1,AUTO,STRAIGHT(NO_CTRL),366,298,-24,55,-20.6,-56.4,-91.8
3644,1,AUTO,STRAIGHT(NO_CTRL),365,299,-25,56,-21.6,-57.4,-91.8
