Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
28,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
59,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
94,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
116,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
135,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
156,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
179,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
198,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
215,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
234,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
252,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
270,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
293,1,UP,STRAIGHT(NO_CTRL),127,152,0,0
310,1,UP,STRAIGHT(NO_CTRL),127,151,0,-1
328,1,UP,STRAIGHT(NO_CTRL),127,151,0,-1
346,1,UP,STRAIGHT(NO_CTRL),127,151,0,-1
364,1,UP,STRAIGHT(NO_CTRL),127,151,0,-1
381,1,UP,STRAIGHT(NO_CTRL),128,151,1,-1
400,1,UP,STRAIGHT(NO_CTRL),128,151,1,-1
420,1,UP,STRAIGHT(NO_CTRL),128,151,1,-1
438,1,UP,STRAIGHT(NO_CTRL),128,151,1,-1
457,1,UP,STRAIGHT(NO_CTRL),128,151,1,-1
476,1,UP,STRAIGHT(NO_CTRL),128,151,1,-1
497,1,UP,STRAIGHT(NO_CTRL),128,150,1,-2
519,1,UP,STRAIGHT(NO_CTRL),128,150,1,-2
542,1,UP,STRAIGHT(NO_CTRL),128,150,1,-2
567,1,UP,STRAIGHT(NO_CTRL),129,150,2,-2
585,1,UP,STRAIGHT(NO_CTRL),129,150,2,-2
608,1,UP,STRAIGHT(NO_CTRL),129,150,2,-2
631,1,UP,STRAIGHT(NO_CTRL),129,149,2,-3
666,1,UP,STRAIGHT(NO_CTRL),129,149,2,-3
687,1,UP,STRAIGHT(NO_CTRL),129,149,2,-3
707,1,UP,STRAIGHT(NO_CTRL),129,149,2,-3
