Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
15,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
37,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
57,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
75,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
93,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
114,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
135,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
159,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
177,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
201,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
228,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
251,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
270,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
288,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
307,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
326,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
350,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
369,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
389,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
411,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
430,1,UP,STRAIGHT(NO_CTRL),128,170,0,0
446,1,UP,STRAIGHT(NO_CTRL),128,169,0,-1
465,1,UP,STRAIGHT(NO_CTRL),128,169,0,-1
486,1,UP,STRAIGHT(NO_CTRL),128,169,0,-1
505,1,UP,STRAIGHT(NO_CTRL),128,169,0,-1
525,1,UP,STRAIGHT(NO_CTRL),128,169,0,-1
544,1,UP,STRAIGHT(NO_CTRL),128,169,0,-1
563,1,UP,STRAIGHT(NO_CTRL),128,169,0,-1
580,1,UP,STRAIGHT(NO_CTRL),128,169,0,-1
599,1,UP,STRAIGHT(NO_CTRL),128,169,0,-1
618,1,UP,STRAIGHT(NO_CTRL),128,169,0,-1
635,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
658,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
676,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
695,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
715,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
737,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
758,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
788,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
807,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
828,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
844,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
864,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
889,1,UP,STRAIGHT(NO_CTRL),128,168,0,-2
916,1,UP,STRAIGHT(NO_CTRL),128,167,0,-3
934,1,UP,STRAIGHT(NO_CTRL),128,167,0,-3
954,1,UP,STRAIGHT(NO_CTRL),128,167,0,-3
970,1,UP,STRAIGHT(NO_CTRL),128,167,0,-3
990,1,UP,STRAIGHT(NO_CTRL),128,167,0,-3
1008,1,UP,STRAIGHT(NO_CTRL),128,167,0,-3
1027,1,UP,STRAIGHT(NO_CTRL),128,167,0,-3
1044,1,UP,STRAIGHT(NO_CTRL),128,167,0,-3
1062,1,UP,STRAIGHT(NO_CTRL),128,167,0,-3
1083,1,UP,STRAIGHT(NO_CTRL),128,167,0,-3
1104,1,UP,STRAIGHT(NO_CTRL),128,167,0,-3
1122,1,UP,STRAIGHT(NO_CTRL),128,166,0,-4
1140,1,UP,STRAIGHT(NO_CTRL),128,166,0,-4
1159,1,UP,STRAIGHT(NO_CTRL),128,166,0,-4
1175,1,UP,STRAIGHT(NO_CTRL),128,166,0,-4
1193,1,UP,STRAIGHT(NO_CTRL),128,166,0,-4
1211,1,UP,STRAIGHT(NO_CTRL),128,166,0,-4
1232,1,UP,STRAIGHT(NO_CTRL),128,166,0,-4
1251,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1270,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1288,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1309,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1333,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1352,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1368,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1386,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1405,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1424,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1447,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1467,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1487,1,UP,STRAIGHT(NO_CTRL),128,165,0,-5
1514,1,UP,STRAIGHT(NO_CTRL),128,164,0,-6
1551,1,UP,STRAIGHT(NO_CTRL),128,164,0,-6
1588,1,UP,STRAIGHT(NO_CTRL),127,164,-1,-6
1620,1,UP,STRAIGHT(NO_CTRL),127,164,-1,-6
1663,1,UP,STRAIGHT(NO_CTRL),127,164,-1,-6
1706,1,UP,STRAIGHT(NO_CTRL),127,164,-1,-6
1735,1,UP,STRAIGHT(NO_CTRL),127,163,-1,-7
1772,1,UP,STRAIGHT(NO_CTRL),127,163,-1,-7
1793,1,UP,STRAIGHT(NO_CTRL),127,163,-1,-7
1819,1,UP,STRAIGHT(NO_CTRL),127,163,-1,-7
1840,1,UP,STRAIGHT(NO_CTRL),127,163,-1,-7
1861,1,UP,STRAIGHT(NO_CTRL),127,163,-1,-7
1881,1,UP,STRAIGHT(NO_CTRL),127,163,-1,-7
1900,1,UP,STRAIGHT(NO_CTRL),127,163,-1,-7
1917,1,UP,STRAIGHT(NO_CTRL),127,163,-1,-7
1935,1,UP,STRAIGHT(NO_CTRL),127,163,-1,-7
1955,1,UP,STRAIGHT(NO_CTRL),127,163,-1,-7
1975,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
1995,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
2027,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
2044,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
2064,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
2088,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
2107,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
2134,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
2154,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
2171,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
2189,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
2210,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
2229,1,UP,STRAIGHT(NO_CTRL),127,162,-1,-8
2245,1,UP,STRAIGHT(NO_CTRL),127,161,-1,-9
2261,1,UP,STRAIGHT(NO_CTRL),127,161,-1,-9
2279,1,UP,STRAIGHT(NO_CTRL),127,161,-1,-9
2297,1,UP,STRAIGHT(NO_CTRL),127,161,-1,-9
2315,1,UP,STRAIGHT(NO_CTRL),127,161,-1,-9
2334,1,UP,STRAIGHT(NO_CTRL),127,161,-1,-9
2352,1,UP,STRAIGHT(NO_CTRL),127,161,-1,-9
2371,1,UP,STRAIGHT(NO_CTRL),127,161,-1,-9
2386,1,UP,STRAIGHT(NO_CTRL),127,161,-1,-9
2405,1,UP,STRAIGHT(NO_CTRL),127,161,-1,-9
2424,1,UP,STRAIGHT(NO_CTRL),127,161,-1,-9
2441,1,UP,STRAIGHT(NO_CTRL),127,160,-1,-10
2459,1,UP,STRAIGHT(NO_CTRL),127,160,-1,-10
2477,1,UP,STRAIGHT(NO_CTRL),127,160,-1,-10
2510,1,UP,STRAIGHT(NO_CTRL),127,160,-1,-10
2548,1,UP,STRAIGHT(NO_CTRL),127,160,-1,-10
2574,1,UP,STRAIGHT(NO_CTRL),127,160,-1,-10
2608,1,UP,STRAIGHT(NO_CTRL),127,160,-1,-10
2627,1,UP,STRAIGHT(NO_CTRL),127,160,-1,-10
2662,1,UP,STRAIGHT(NO_CTRL),127,159,-1,-11
2693,1,UP,STRAIGHT(NO_CTRL),127,159,-1,-11
2715,1,UP,STRAIGHT(NO_CTRL),127,159,-1,-11
2734,1,UP,STRAIGHT(NO_CTRL),127,159,-1,-11
2754,1,UP,STRAIGHT(NO_CTRL),127,159,-1,-11
2773,1,UP,STRAIGHT(NO_CTRL),127,159,-1,-11
2790,1,UP,STRAIGHT(NO_CTRL),127,159,-1,-11
2808,1,UP,STRAIGHT(NO_CTRL),127,159,-1,-11
2827,1,UP,STRAIGHT(NO_CTRL),127,159,-1,-11
2844,1,UP,STRAIGHT(NO_CTRL),127,159,-1,-11
2864,1,UP,STRAIGHT(NO_CTRL),127,159,-1,-11
2883,1,UP,STRAIGHT(NO_CTRL),127,159,-1,-11
2902,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
2921,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
2940,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
2960,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
2979,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
2998,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3017,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3037,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3056,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3080,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3101,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3121,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3142,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3167,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3194,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3219,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3238,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3269,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3295,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3313,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3337,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3357,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3374,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3396,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3419,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3439,1,UP,STRAIGHT(NO_CTRL),127,158,-1,-12
3455,1,UP,STRAIGHT(NO_CTRL),127,157,-1,-13
3477,1,UP,STRAIGHT(NO_CTRL),127,157,-1,-13
3500,1,UP,STRAIGHT(NO_CTRL),127,157,-1,-13
3520,1,UP,STRAIGHT(NO_CTRL),127,157,-1,-13
