Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
17,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
40,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
58,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
78,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
99,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
119,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
140,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
162,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
188,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
207,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
228,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
245,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
263,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
283,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
303,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
322,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
340,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
361,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
383,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
400,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
423,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
441,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
461,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
480,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
499,1,UP,STRAIGHT(NO_CTRL),129,182,0,0
515,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
534,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
554,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
573,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
590,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
607,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
626,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
643,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
662,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
683,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
704,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
725,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
746,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
766,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
784,1,UP,STRAIGHT(NO_CTRL),128,181,-1,-1
803,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
825,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
845,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
864,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
882,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
910,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
942,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
961,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
984,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
1001,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
1020,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
1039,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
1058,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
1077,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
1096,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
1117,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
1134,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
1154,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
1178,1,UP,STRAIGHT(NO_CTRL),129,181,0,-1
1196,1,UP,STRAIGHT(NO_CTRL),129,180,0,-2
1216,1,UP,STRAIGHT(NO_CTRL),129,180,0,-2
1238,1,UP,STRAIGHT(NO_CTRL),129,180,0,-2
1259,1,UP,STRAIGHT(NO_CTRL),130,180,1,-2
1282,1,UP,STRAIGHT(NO_CTRL),130,180,1,-2
1301,1,UP,STRAIGHT(NO_CTRL),130,180,1,-2
1322,1,UP,STRAIGHT(NO_CTRL),130,180,1,-2
1342,1,UP,STRAIGHT(NO_CTRL),130,180,1,-2
1361,1,UP,STRAIGHT(NO_CTRL),130,180,1,-2
1384,1,UP,STRAIGHT(NO_CTRL),130,180,1,-2
1403,1,UP,STRAIGHT(NO_CTRL),131,180,2,-2
1422,1,UP,STRAIGHT(NO_CTRL),131,180,2,-2
1441,1,UP,STRAIGHT(NO_CTRL),131,180,2,-2
1459,1,UP,STRAIGHT(NO_CTRL),131,180,2,-2
1481,1,UP,STRAIGHT(NO_CTRL),131,180,2,-2
1505,1,UP,STRAIGHT(NO_CTRL),131,180,2,-2
1532,1,UP,STRAIGHT(NO_CTRL),132,180,3,-2
1555,1,UP,STRAIGHT(NO_CTRL),132,180,3,-2
1574,1,UP,STRAIGHT(NO_CTRL),132,180,3,-2
1595,1,UP,STRAIGHT(NO_CTRL),132,180,3,-2
1612,1,UP,STRAIGHT(NO_CTRL),132,180,3,-2
1629,1,UP,STRAIGHT(NO_CTRL),132,180,3,-2
1647,1,UP,STRAIGHT(NO_CTRL),132,180,3,-2
1666,1,UP,STRAIGHT(NO_CTRL),132,180,3,-2
1684,1,UP,STRAIGHT(NO_CTRL),132,180,3,-2
1707,1,UP,STRAIGHT(NO_CTRL),132,180,3,-2
1724,1,UP,STRAIGHT(NO_CTRL),132,179,3,-3
1742,1,UP,STRAIGHT(NO_CTRL),132,179,3,-3
1760,1,UP,STRAIGHT(NO_CTRL),132,179,3,-3
1778,1,UP,STRAIGHT(NO_CTRL),132,179,3,-3
1798,1,UP,STRAIGHT(NO_CTRL),133,179,4,-3
1822,1,UP,STRAIGHT(NO_CTRL),133,179,4,-3
1841,1,UP,STRAIGHT(NO_CTRL),133,179,4,-3
1863,1,UP,STRAIGHT(NO_CTRL),133,179,4,-3
1883,1,UP,STRAIGHT(NO_CTRL),133,179,4,-3
1904,1,UP,STRAIGHT(NO_CTRL),133,179,4,-3
1923,1,UP,STRAIGHT(NO_CTRL),133,179,4,-3
1945,1,UP,STRAIGHT(NO_CTRL),134,179,5,-3
1964,1,UP,STRAIGHT(NO_CTRL),134,179,5,-3
1983,1,UP,STRAIGHT(NO_CTRL),134,179,5,-3
2000,1,UP,STRAIGHT(NO_CTRL),134,179,5,-3
2020,1,UP,STRAIGHT(NO_CTRL),134,179,5,-3
2043,1,UP,STRAIGHT(NO_CTRL),134,179,5,-3
