Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
19,1,AUTO,STRAIGHT(NO_CTRL),294,302,0,0
40,1,AUTO,STRAIGHT(NO_CTRL),294,302,0,0
65,1,AUTO,STRAIGHT(NO_CTRL),294,302,0,0
87,1,AUTO,STRAIGHT(NO_CTRL),294,302,0,0
124,1,AUTO,STRAIGHT(NO_CTRL),294,302,0,0
149,1,AUTO,STRAIGHT(NO_CTRL),294,302,0,0
181,1,AUTO,STRAIGHT(NO_CTRL),294,302,0,0
206,1,AUTO,STRAIGHT(NO_CTRL),294,302,0,0
236,1,AUTO,STRAIGHT(NO_CTRL),294,302,0,0
262,1,AUTO,STRAIGHT(NO_CTRL),295,302,1,0
279,1,AUTO,STRAIGHT(NO_CTRL),295,302,1,0
297,1,AUTO,STRAIGHT(NO_CTRL),295,302,1,0
315,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
336,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
358,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
383,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
407,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
428,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
447,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
471,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
494,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
516,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
546,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
571,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
596,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
628,1,AUTO,STRAIGHT(NO_CTRL),295,301,1,-1
663,1,AUTO,STRAIGHT(NO_CTRL),295,300,1,-2
692,1,AUTO,STRAIGHT(NO_CTRL),295,300,1,-2
714,1,AUTO,STRAIGHT(NO_CTRL),296,300,2,-2
742,1,AUTO,STRAIGHT(NO_CTRL),296,300,2,-2
765,1,AUTO,STRAIGHT(NO_CTRL),296,300,2,-2
790,1,AUTO,STRAIGHT(NO_CTRL),296,300,2,-2
812,1,AUTO,STRAIGHT(NO_CTRL),296,300,2,-2
836,1,AUTO,STRAIGHT(NO_CTRL),296,300,2,-2
863,1,AUTO,STRAIGHT(NO_CTRL),296,300,2,-2
881,1,AUTO,STRAIGHT(NO_CTRL),296,300,2,-2
908,1,AUTO,STRAIGHT(NO_CTRL),296,300,2,-2
928,1,AUTO,STRAIGHT(NO_CTRL),296,300,2,-2
946,1,AUTO,STRAIGHT(NO_CTRL),296,300,2,-2
965,1,AUTO,STRAIGHT(NO_CTRL),296,300,2,-2
1004,1,AUTO,STRAIGHT(NO_CTRL),296,299,2,-3
1037,1,AUTO,STRAIGHT(NO_CTRL),296,299,2,-3
1072,1,AUTO,STRAIGHT(NO_CTRL),296,299,2,-3
1103,1,AUTO,STRAIGHT(NO_CTRL),296,299,2,-3
1140,1,AUTO,STRAIGHT(NO_CTRL),296,299,2,-3
1171,1,AUTO,STRAIGHT(NO_CTRL),296,299,2,-3
1204,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1239,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1270,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1303,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1336,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1369,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1405,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1436,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1472,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1496,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1521,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1548,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1574,1,AUTO,STRAIGHT(NO_CTRL),297,299,3,-3
1615,1,AUTO,STRAIGHT(NO_CTRL),297,298,3,-4
1648,1,AUTO,STRAIGHT(NO_CTRL),297,298,3,-4
1677,1,AUTO,STRAIGHT(NO_CTRL),298,298,4,-4
1711,1,AUTO,STRAIGHT(NO_CTRL),298,298,4,-4
1733,1,AUTO,STRAIGHT(NO_CTRL),298,298,4,-4
1756,1,AUTO,STRAIGHT(NO_CTRL),298,298,4,-4
1781,1,AUTO,STRAIGHT(NO_CTRL),298,298,4,-4
1823,1,AUTO,STRAIGHT(NO_CTRL),298,298,4,-4
1844,1,AUTO,STRAIGHT(NO_CTRL),298,298,4,-4
1874,1,AUTO,STRAIGHT(NO_CTRL),298,298,4,-4
1896,1,AUTO,STRAIGHT(NO_CTRL),298,298,4,-4
1920,1,AUTO,STRAIGHT(NO_CTRL),298,297,4,-5
1943,1,AUTO,STRAIGHT(NO_CTRL),298,297,4,-5
1981,1,AUTO,STRAIGHT(NO_CTRL),298,297,4,-5
2010,1,AUTO,STRAIGHT(NO_CTRL),299,297,5,-5
2043,1,AUTO,STRAIGHT(NO_CTRL),299,297,5,-5
2075,1,AUTO,STRAIGHT(NO_CTRL),299,297,5,-5
2097,1,AUTO,STRAIGHT(NO_CTRL),299,297,5,-5
2127,1,AUTO,STRAIGHT(NO_CTRL),299,297,5,-5
2147,1,AUTO,STRAIGHT(NO_CTRL),299,297,5,-5
2173,1,AUTO,STRAIGHT(NO_CTRL),299,297,5,-5
2196,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2227,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2249,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2275,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2296,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2323,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2343,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2364,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2395,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2419,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2451,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2474,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2495,1,AUTO,STRAIGHT(NO_CTRL),299,296,5,-6
2515,1,AUTO,STRAIGHT(NO_CTRL),300,296,6,-6
2539,1,AUTO,STRAIGHT(NO_CTRL),300,296,6,-6
2561,1,AUTO,STRAIGHT(NO_CTRL),300,296,6,-6
2583,1,AUTO,STRAIGHT(NO_CTRL),300,296,6,-6
2606,1,AUTO,STRAIGHT(NO_CTRL),300,296,6,-6
2627,1,AUTO,STRAIGHT(NO_CTRL),300,296,6,-6
2649,1,AUTO,STRAIGHT(NO_CTRL),300,296,6,-6
2673,1,AUTO,STRAIGHT(NO_CTRL),300,296,6,-6
2695,1,AUTO,STRAIGHT(NO_CTRL),300,296,6,-6
2722,1,AUTO,STRAIGHT(NO_CTRL),300,295,6,-7
2752,1,AUTO,STRAIGHT(NO_CTRL),300,295,6,-7
2774,1,AUTO,STRAIGHT(NO_CTRL),300,295,6,-7
2796,1,AUTO,STRAIGHT(NO_CTRL),300,295,6,-7
2824,1,AUTO,STRAIGHT(NO_CTRL),300,295,6,-7
2846,1,AUTO,STRAIGHT(NO_CTRL),300,295,6,-7
2876,1,AUTO,STRAIGHT(NO_CTRL),300,295,6,-7
2907,1,AUTO,STRAIGHT(NO_CTRL),300,295,6,-7
2930,1,AUTO,STRAIGHT(NO_CTRL),300,295,6,-7
2959,1,AUTO,STRAIGHT(NO_CTRL),300,295,6,-7
2979,1,AUTO,STRAIGHT(NO_CTRL),301,295,7,-7
3011,1,AUTO,STRAIGHT(NO_CTRL),301,295,7,-7
3032,1,AUTO,STOP,301,295,7,-7
3057,1,AUTO,STOP,301,294,7,-8
3077,1,AUTO,STOP,301,294,7,-8
3100,1,AUTO,STOP,301,294,7,-8
3133,1,AUTO,STOP,301,294,7,-8
3155,1,AUTO,STOP,301,294,7,-8
3178,1,AUTO,STOP,301,294,7,-8
3200,1,AUTO,STOP,301,294,7,-8
3222,1,AUTO,STOP,301,294,7,-8
3244,1,AUTO,STOP,301,294,7,-8
3267,1,AUTO,STOP,301,294,7,-8
3288,1,AUTO,STOP,301,294,7,-8
3311,1,AUTO,STOP,301,294,7,-8
3332,1,AUTO,STOP,301,294,7,-8
3355,1,AUTO,STOP,301,294,7,-8
3377,1,AUTO,STOP,301,294,7,-8
3399,1,AUTO,STOP,301,294,7,-8
3425,1,AUTO,STOP,301,294,7,-8
3446,1,AUTO,STOP,301,294,7,-8
3474,1,AUTO,STOP,301,294,7,-8
3495,1,AUTO,STOP,301,294,7,-8
3515,1,AUTO,STOP,301,294,7,-8
3544,1,AUTO,STOP,301,294,7,-8
3564,1,AUTO,STOP,301,294,7,-8
3591,1,AUTO,STOP,301,294,7,-8
3612,1,AUTO,STOP,301,294,7,-8
3643,1,AUTO,STOP,301,294,7,-8
3670,1,AUTO,STOP,301,294,7,-8
3698,1,AUTO,STOP,301,294,7,-8
3727,1,AUTO,STOP,301,294,7,-8
3750,1,AUTO,STOP,301,294,7,-8
3776,1,AUTO,STOP,301,294,7,-8
