Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
20,1,AUTO,STRAIGHT(NO_CTRL),273,291,0,0
47,1,AUTO,STRAIGHT(NO_CTRL),273,291,0,0
74,1,AUTO,STRAIGHT(NO_CTRL),273,291,0,0
94,1,AUTO,STRAIGHT(NO_CTRL),273,291,0,0
111,1,AUTO,STRAIGHT(NO_CTRL),273,291,0,0
131,1,AUTO,STRAIGHT(NO_CTRL),273,291,0,0
150,1,AUTO,STRAIGHT(NO_CTRL),273,291,0,0
167,1,AUTO,STRAIGHT(NO_CTRL),273,291,0,0
185,1,AUTO,STRAIGHT(NO_CTRL),273,291,0,0
203,1,AUTO,STRAIGHT(NO_CTRL),273,292,0,1
220,1,AUTO,STRAIGHT(NO_CTRL),273,292,0,1
243,1,AUTO,STRAIGHT(NO_CTRL),273,292,0,1
263,1,AUTO,STRAIGHT(NO_CTRL),273,292,0,1
284,1,AUTO,STRAIGHT(NO_CTRL),273,293,0,2
302,1,AUTO,STRAIGHT(NO_CTRL),273,293,0,2
351,1,AUTO,STRAIGHT(NO_CTRL),273,293,0,2
380,1,AUTO,STRAIGHT(NO_CTRL),272,294,-1,3
402,1,AUTO,STRAIGHT(NO_CTRL),272,294,-1,3
421,1,AUTO,STRAIGHT(NO_CTRL),272,295,-1,4
440,1,AUTO,STRAIGHT(NO_CTRL),272,295,-1,4
461,1,AUTO,STRAIGHT(NO_CTRL),272,295,-1,4
477,1,AUTO,STRAIGHT(NO_CTRL),271,296,-2,5
493,1,AUTO,STRAIGHT(NO_CTRL),271,296,-2,5
509,1,AUTO,STRAIGHT(NO_CTRL),271,296,-2,5
527,1,AUTO,STRAIGHT(NO_CTRL),271,296,-2,5
545,1,AUTO,STRAIGHT(NO_CTRL),271,297,-2,6
562,1,AUTO,STRAIGHT(NO_CTRL),271,297,-2,6
579,1,AUTO,STRAIGHT(NO_CTRL),271,297,-2,6
595,1,AUTO,STRAIGHT(NO_CTRL),270,298,-3,7
612,1,AUTO,STRAIGHT(NO_CTRL),270,298,-3,7
630,1,AUTO,STRAIGHT(NO_CTRL),270,298,-3,7
648,1,AUTO,STRAIGHT(NO_CTRL),270,298,-3,7
665,1,AUTO,STRAIGHT(NO_CTRL),270,298,-3,7
683,1,AUTO,STRAIGHT(NO_CTRL),269,299,-4,8
