Time(ms),Mode,TargetInput,ActualCommand,RawX,RawY,RelX,RelY
25,1,AUTO,STRAIGHT(NO_CTRL),288,295,0,0
46,1,AUTO,STRAIGHT(NO_CTRL),288,295,0,0
72,1,AUTO,STRAIGHT(NO_CTRL),288,295,0,0
91,1,AUTO,STRAIGHT(NO_CTRL),288,295,0,0
110,1,AUTO,STRAIGHT(NO_CTRL),288,295,0,0
128,1,AUTO,STRAIGHT(NO_CTRL),288,295,0,0
154,1,AUTO,STRAIGHT(NO_CTRL),288,295,0,0
185,1,AUTO,STRAIGHT(NO_CTRL),288,295,0,0
204,1,AUTO,STRAIGHT(NO_CTRL),288,295,0,0
234,1,AUTO,STRAIGHT(NO_CTRL),288,295,0,0
255,1,AUTO,STRAIGHT(NO_CTRL),288,295,0,0
275,1,AUTO,STRAIGHT(NO_CTRL),288,295,0,0
295,1,AUTO,STRAIGHT(NO_CTRL),287,298,-1,3
313,1,AUTO,STRAIGHT(NO_CTRL),287,298,-1,3
331,1,AUTO,STRAIGHT(NO_CTRL),287,298,-1,3
352,1,AUTO,STRAIGHT(NO_CTRL),287,298,-1,3
376,1,AUTO,STRAIGHT(NO_CTRL),287,298,-1,3
394,1,AUTO,STRAIGHT(NO_CTRL),286,298,-2,3
412,1,AUTO,STRAIGHT(NO_CTRL),286,298,-2,3
433,1,AUTO,STRAIGHT(NO_CTRL),286,298,-2,3
453,1,AUTO,STRAIGHT(NO_CTRL),286,299,-2,4
476,1,AUTO,STRAIGHT(NO_CTRL),286,299,-2,4
498,1,AUTO,STRAIGHT(NO_CTRL),286,299,-2,4
519,1,AUTO,STRAIGHT(NO_CTRL),286,300,-2,5
540,1,AUTO,STRAIGHT(NO_CTRL),286,300,-2,5
558,1,AUTO,STRAIGHT(NO_CTRL),286,300,-2,5
580,1,AUTO,STRAIGHT(NO_CTRL),286,300,-2,5
604,1,AUTO,STRAIGHT(NO_CTRL),286,300,-2,5
625,1,AUTO,STRAIGHT(NO_CTRL),286,300,-2,5
646,1,AUTO,STRAIGHT(NO_CTRL),286,301,-2,6
666,1,AUTO,STRAIGHT(NO_CTRL),286,301,-2,6
686,1,AUTO,STRAIGHT(NO_CTRL),286,301,-2,6
705,1,AUTO,STRAIGHT(NO_CTRL),286,302,-2,7
730,1,AUTO,STRAIGHT(NO_CTRL),286,302,-2,7
763,1,AUTO,STRAIGHT(NO_CTRL),286,302,-2,7
790,1,AUTO,STRAIGHT(NO_CTRL),285,302,-3,7
826,1,AUTO,STRAIGHT(NO_CTRL),285,302,-3,7
844,1,AUTO,STRAIGHT(NO_CTRL),285,303,-3,8
861,1,AUTO,STRAIGHT(NO_CTRL),285,303,-3,8
881,1,AUTO,STRAIGHT(NO_CTRL),285,303,-3,8
900,1,AUTO,STRAIGHT(NO_CTRL),285,304,-3,9
916,1,AUTO,STRAIGHT(NO_CTRL),285,304,-3,9
933,1,AUTO,STRAIGHT(NO_CTRL),285,304,-3,9
951,1,AUTO,STRAIGHT(NO_CTRL),285,304,-3,9
969,1,AUTO,STRAIGHT(NO_CTRL),285,304,-3,9
985,1,AUTO,STRAIGHT(NO_CTRL),285,304,-3,9
1003,1,AUTO,STRAIGHT(NO_CTRL),285,304,-3,9
1022,1,AUTO,STRAIGHT(NO_CTRL),285,304,-3,9
1040,1,AUTO,STRAIGHT(NO_CTRL),284,305,-4,10
1058,1,AUTO,STRAIGHT(NO_CTRL),284,305,-4,10
1077,1,AUTO,STRAIGHT(NO_CTRL),284,305,-4,10
1096,1,AUTO,STRAIGHT(NO_CTRL),284,305,-4,10
1114,1,AUTO,STRAIGHT(NO_CTRL),284,305,-4,10
1132,1,AUTO,STRAIGHT(NO_CTRL),284,305,-4,10
1150,1,AUTO,STRAIGHT(NO_CTRL),284,305,-4,10
1168,1,AUTO,STRAIGHT(NO_CTRL),284,305,-4,10
1187,1,AUTO,STRAIGHT(NO_CTRL),284,306,-4,11
1208,1,AUTO,STRAIGHT(NO_CTRL),284,306,-4,11
1235,1,AUTO,STRAIGHT(NO_CTRL),284,306,-4,11
1256,1,AUTO,STRAIGHT(NO_CTRL),283,306,-5,11
1275,1,AUTO,STRAIGHT(NO_CTRL),283,306,-5,11
1296,1,AUTO,STRAIGHT(NO_CTRL),283,306,-5,11
1316,1,AUTO,STRAIGHT(NO_CTRL),283,306,-5,11
1346,1,AUTO,STRAIGHT(NO_CTRL),283,306,-5,11
1377,1,AUTO,STRAIGHT(NO_CTRL),284,306,-4,11
1394,1,AUTO,STRAIGHT(NO_CTRL),284,306,-4,11
1423,1,AUTO,STRAIGHT(NO_CTRL),284,306,-4,11
1447,1,AUTO,STRAIGHT(NO_CTRL),284,306,-4,11
1485,1,AUTO,STRAIGHT(NO_CTRL),284,306,-4,11
1504,1,AUTO,STRAIGHT(NO_CTRL),283,306,-5,11
1524,1,AUTO,STRAIGHT(NO_CTRL),283,306,-5,11
1543,1,AUTO,STRAIGHT(NO_CTRL),283,306,-5,11
1569,1,AUTO,STRAIGHT(NO_CTRL),283,306,-5,11
1590,1,AUTO,STRAIGHT(NO_CTRL),283,307,-5,12
1610,1,AUTO,STRAIGHT(NO_CTRL),283,307,-5,12
1631,1,AUTO,STRAIGHT(NO_CTRL),283,307,-5,12
1655,1,AUTO,STRAIGHT(NO_CTRL),283,307,-5,12
1675,1,AUTO,STRAIGHT(NO_CTRL),283,307,-5,12
1705,1,AUTO,STRAIGHT(NO_CTRL),283,307,-5,12
1728,1,AUTO,STRAIGHT(NO_CTRL),284,307,-4,12
1750,1,AUTO,STRAIGHT(NO_CTRL),284,307,-4,12
1772,1,AUTO,STRAIGHT(NO_CTRL),284,308,-4,13
1794,1,AUTO,STRAIGHT(NO_CTRL),284,308,-4,13
1815,1,AUTO,STRAIGHT(NO_CTRL),284,308,-4,13
1839,1,AUTO,STRAIGHT(NO_CTRL),284,308,-4,13
1860,1,AUTO,STRAIGHT(NO_CTRL),284,308,-4,13
1879,1,AUTO,STRAIGHT(NO_CTRL),284,308,-4,13
1898,1,AUTO,STRAIGHT(NO_CTRL),284,309,-4,14
1916,1,AUTO,STRAIGHT(NO_CTRL),284,309,-4,14
1935,1,AUTO,STRAIGHT(NO_CTRL),284,309,-4,14
1952,1,AUTO,STRAIGHT(NO_CTRL),284,309,-4,14
1971,1,AUTO,STRAIGHT(NO_CTRL),284,310,-4,15
1991,1,AUTO,STRAIGHT(NO_CTRL),284,310,-4,15
2010,1,AUTO,STRAIGHT(NO_CTRL),284,310,-4,15
2026,1,AUTO,STRAIGHT(NO_CTRL),284,310,-4,15
2043,1,AUTO,STRAIGHT(NO_CTRL),284,310,-4,15
2067,1,AUTO,STRAIGHT(NO_CTRL),284,310,-4,15
2084,1,AUTO,STRAIGHT(NO_CTRL),284,310,-4,15
2103,1,AUTO,STRAIGHT(NO_CTRL),284,311,-4,16
2124,1,AUTO,STRAIGHT(NO_CTRL),284,311,-4,16
2146,1,AUTO,STRAIGHT(NO_CTRL),284,311,-4,16
2171,1,AUTO,STRAIGHT(NO_CTRL),284,311,-4,16
2212,1,AUTO,STRAIGHT(NO_CTRL),284,311,-4,16
2241,1,AUTO,STRAIGHT(NO_CTRL),283,312,-5,17
2270,1,AUTO,STRAIGHT(NO_CTRL),283,312,-5,17
2292,1,AUTO,STRAIGHT(NO_CTRL),283,312,-5,17
2311,1,AUTO,STRAIGHT(NO_CTRL),283,313,-5,18
2328,1,AUTO,STRAIGHT(NO_CTRL),283,313,-5,18
2347,1,AUTO,STRAIGHT(NO_CTRL),283,313,-5,18
2364,1,AUTO,STRAIGHT(NO_CTRL),283,313,-5,18
2384,1,AUTO,STRAIGHT(NO_CTRL),283,313,-5,18
2411,1,AUTO,STRAIGHT(NO_CTRL),283,313,-5,18
2442,1,AUTO,STRAIGHT(NO_CTRL),283,313,-5,18
2480,1,AUTO,STRAIGHT(NO_CTRL),283,313,-5,18
2503,1,AUTO,STRAIGHT(NO_CTRL),283,313,-5,18
2522,1,AUTO,STRAIGHT(NO_CTRL),283,314,-5,19
2551,1,AUTO,STRAIGHT(NO_CTRL),283,314,-5,19
2581,1,AUTO,STRAIGHT(NO_CTRL),282,315,-6,20
2603,1,AUTO,STRAIGHT(NO_CTRL),282,315,-6,20
2622,1,AUTO,STRAIGHT(NO_CTRL),282,315,-6,20
2640,1,AUTO,STRAIGHT(NO_CTRL),282,316,-6,21
2658,1,AUTO,STRAIGHT(NO_CTRL),282,316,-6,21
2685,1,AUTO,STRAIGHT(NO_CTRL),282,316,-6,21
2702,1,AUTO,STRAIGHT(NO_CTRL),282,317,-6,22
2720,1,AUTO,STRAIGHT(NO_CTRL),282,317,-6,22
2738,1,AUTO,STRAIGHT(NO_CTRL),282,317,-6,22
2757,1,AUTO,STRAIGHT(NO_CTRL),282,317,-6,22
2779,1,AUTO,STRAIGHT(NO_CTRL),282,317,-6,22
2805,1,AUTO,STRAIGHT(NO_CTRL),282,317,-6,22
2833,1,AUTO,STRAIGHT(NO_CTRL),282,317,-6,22
2852,1,AUTO,STRAIGHT(NO_CTRL),282,317,-6,22
2873,1,AUTO,STRAIGHT(NO_CTRL),282,317,-6,22
2891,1,AUTO,STRAIGHT(NO_CTRL),282,317,-6,22
2909,1,AUTO,STRAIGHT(NO_CTRL),282,318,-6,23
2926,1,AUTO,STRAIGHT(NO_CTRL),282,318,-6,23
2943,1,AUTO,STRAIGHT(NO_CTRL),282,318,-6,23
2961,1,AUTO,STRAIGHT(NO_CTRL),282,318,-6,23
2979,1,AUTO,STRAIGHT(NO_CTRL),282,319,-6,24
2999,1,AUTO,STRAIGHT(NO_CTRL),282,319,-6,24
3016,1,AUTO,STOP,282,319,-6,24
3034,1,AUTO,STOP,281,320,-7,25
3050,1,AUTO,STOP,281,320,-7,25
3067,1,AUTO,STOP,281,320,-7,25
3087,1,AUTO,STOP,281,320,-7,25
3112,1,AUTO,STOP,281,320,-7,25
3133,1,AUTO,STOP,281,320,-7,25
3154,1,AUTO,STOP,281,320,-7,25
3175,1,AUTO,STOP,281,321,-7,26
3193,1,AUTO,STOP,281,321,-7,26
3212,1,AUTO,STOP,281,321,-7,26
3244,1,AUTO,STOP,281,321,-7,26
3267,1,AUTO,STOP,281,321,-7,26
3284,1,AUTO,STOP,281,321,-7,26
3303,1,AUTO,STOP,281,321,-7,26
3320,1,AUTO,STOP,281,321,-7,26
3336,1,AUTO,STOP,281,321,-7,26
3360,1,AUTO,STOP,281,321,-7,26
3378,1,AUTO,STOP,281,321,-7,26
3394,1,AUTO,STOP,281,321,-7,26
3420,1,AUTO,STOP,281,321,-7,26
3440,1,AUTO,STOP,281,321,-7,26
3460,1,AUTO,STOP,281,321,-7,26
3485,1,AUTO,STOP,281,321,-7,26
3509,1,AUTO,STOP,281,321,-7,26
3531,1,AUTO,STOP,281,321,-7,26
3555,1,AUTO,STOP,281,321,-7,26
3576,1,AUTO,STOP,281,321,-7,26
3600,1,AUTO,STOP,281,321,-7,26
3625,1,AUTO,STOP,281,321,-7,26
