Time(ms),Mode,TargetInput,ActualCommand,BlueX,BlueY,RelX,RelY,LocalX,LocalY,Angle(deg)
433,1,AUTO,STRAIGHT(NO_CTRL),387,242,0,0,0,0,-90
452,1,AUTO,STRAIGHT(NO_CTRL),387,241,0,-1,0,1,-92.1
467,1,AUTO,STRAIGHT(NO_CTRL),387,241,0,-1,0,1,-92.1
484,1,AUTO,STRAIGHT(NO_CTRL),387,241,0,-1,0,1,-92.1
512,1,AUTO,STRAIGHT(NO_CTRL),386,239,-1,-3,-0.9,3,-92.1
527,1,AUTO,STRAIGHT(NO_CTRL),386,239,-1,-3,-0.9,3,-92.1
543,1,AUTO,STRAIGHT(NO_CTRL),386,239,-1,-3,-0.9,3,-92.1
558,1,AUTO,STRAIGHT(NO_CTRL),386,239,-1,-3,-0.9,3,-92.1
574,1,AUTO,STRAIGHT(NO_CTRL),385,238,-2,-4,-1.9,4.1,-92.1
589,1,AUTO,STRAIGHT(NO_CTRL),385,238,-2,-4,-1.9,4.1,-92.1
604,1,AUTO,STRAIGHT(NO_CTRL),385,238,-2,-4,-1.9,4.1,-92.1
621,1,AUTO,STRAIGHT(NO_CTRL),385,238,-2,-4,-1.9,4.1,-92.1
636,1,AUTO,STRAIGHT(NO_CTRL),384,237,-3,-5,-2.8,5.1,-92.1
651,1,AUTO,STRAIGHT(NO_CTRL),384,237,-3,-5,-2.8,5.1,-92.1
667,1,AUTO,STRAIGHT(NO_CTRL),384,237,-3,-5,-2.8,5.1,-92.1
684,1,AUTO,STRAIGHT(NO_CTRL),384,237,-3,-5,-2.8,5.1,-92.1
700,1,AUTO,STRAIGHT(NO_CTRL),383,236,-4,-6,-3.8,6.1,-92.1
717,1,AUTO,STRAIGHT(NO_CTRL),383,236,-4,-6,-3.8,6.1,-92.1
734,1,AUTO,STRAIGHT(NO_CTRL),383,236,-4,-6,-3.8,6.1,-92.1
750,1,AUTO,STRAIGHT(NO_CTRL),383,236,-4,-6,-3.8,6.1,-92.1
768,1,AUTO,STRAIGHT(NO_CTRL),382,235,-5,-7,-4.7,7.2,-92.1
783,1,AUTO,STRAIGHT(NO_CTRL),382,235,-5,-7,-4.7,7.2,-92.1
800,1,AUTO,STRAIGHT(NO_CTRL),382,235,-5,-7,-4.7,7.2,-92.1
817,1,AUTO,STRAIGHT(NO_CTRL),382,235,-5,-7,-4.7,7.2,-92.1
833,1,AUTO,STRAIGHT(NO_CTRL),382,235,-5,-7,-4.7,7.2,-92.1
851,1,AUTO,STRAIGHT(NO_CTRL),381,234,-6,-8,-5.7,8.2,-92.1
867,1,AUTO,STRAIGHT(NO_CTRL),381,234,-6,-8,-5.7,8.2,-92.1
885,1,AUTO,STRAIGHT(NO_CTRL),381,234,-6,-8,-5.7,8.2,-92.1
901,1,AUTO,STRAIGHT(NO_CTRL),381,234,-6,-8,-5.7,8.2,-94.2
917,1,AUTO,STRAIGHT(NO_CTRL),381,234,-6,-8,-5.7,8.2,-94.2
934,1,AUTO,STRAIGHT(NO_CTRL),381,234,-6,-8,-5.7,8.2,-94.2
953,1,AUTO,STRAIGHT(NO_CTRL),381,234,-6,-8,-5.7,8.2,-94.2
978,1,AUTO,STRAIGHT(NO_CTRL),380,234,-7,-8,-6.7,8.2,-92
993,1,AUTO,STRAIGHT(NO_CTRL),380,234,-7,-8,-6.7,8.2,-92
1008,1,AUTO,STRAIGHT(NO_CTRL),380,234,-7,-8,-6.7,8.2,-92
1023,1,AUTO,STRAIGHT(NO_CTRL),380,234,-7,-8,-6.7,8.2,-92
1039,1,AUTO,STRAIGHT(NO_CTRL),380,233,-7,-9,-6.7,9.2,-94.2
1055,1,AUTO,STRAIGHT(NO_CTRL),380,233,-7,-9,-6.7,9.2,-94.2
1071,1,AUTO,STRAIGHT(NO_CTRL),380,233,-7,-9,-6.7,9.2,-94.2
1087,1,AUTO,STRAIGHT(NO_CTRL),380,233,-7,-9,-6.7,9.2,-94.2
1103,1,AUTO,STRAIGHT(NO_CTRL),379,232,-8,-10,-7.6,10.3,-94.1
1118,1,AUTO,STRAIGHT(NO_CTRL),379,232,-8,-10,-7.6,10.3,-94.1
1133,1,AUTO,STRAIGHT(NO_CTRL),379,232,-8,-10,-7.6,10.3,-94.1
1150,1,AUTO,STRAIGHT(NO_CTRL),379,232,-8,-10,-7.6,10.3,-94.1
1167,1,AUTO,STRAIGHT(NO_CTRL),379,232,-8,-10,-7.6,10.3,-94.1
1184,1,AUTO,STRAIGHT(NO_CTRL),379,231,-8,-11,-7.6,11.3,-94.2
1200,1,AUTO,STRAIGHT(NO_CTRL),379,231,-8,-11,-7.6,11.3,-94.2
1217,1,AUTO,STRAIGHT(NO_CTRL),379,231,-8,-11,-7.6,11.3,-94.2
1233,1,AUTO,STRAIGHT(NO_CTRL),379,231,-8,-11,-7.6,11.3,-94.2
1252,1,AUTO,STRAIGHT(NO_CTRL),379,230,-8,-12,-7.6,12.3,-94.2
1267,1,AUTO,STRAIGHT(NO_CTRL),379,230,-8,-12,-7.6,12.3,-94.2
1285,1,AUTO,STRAIGHT(NO_CTRL),379,230,-8,-12,-7.6,12.3,-94.2
1300,1,AUTO,STRAIGHT(NO_CTRL),379,229,-8,-13,-7.5,13.3,-96.3
1317,1,AUTO,STRAIGHT(NO_CTRL),379,229,-8,-13,-7.5,13.3,-96.3
1334,1,AUTO,STRAIGHT(NO_CTRL),379,229,-8,-13,-7.5,13.3,-96.3
1350,1,AUTO,STRAIGHT(NO_CTRL),379,229,-8,-13,-7.5,13.3,-96.3
1367,1,AUTO,STRAIGHT(NO_CTRL),378,229,-9,-13,-8.5,13.3,-96.3
1383,1,AUTO,STRAIGHT(NO_CTRL),378,229,-9,-13,-8.5,13.3,-96.3
1401,1,AUTO,STRAIGHT(NO_CTRL),378,229,-9,-13,-8.5,13.3,-96.3
1420,1,AUTO,STRAIGHT(NO_CTRL),378,229,-9,-13,-8.5,13.3,-96.3
1437,1,AUTO,STRAIGHT(NO_CTRL),377,228,-10,-14,-9.5,14.3,-96.3
1464,1,AUTO,STRAIGHT(NO_CTRL),377,228,-10,-14,-9.5,14.3,-96.3
1479,1,AUTO,STRAIGHT(NO_CTRL),377,228,-10,-14,-9.5,14.3,-96.3
1495,1,AUTO,STRAIGHT(NO_CTRL),376,227,-11,-15,-10.5,15.4,-96.3
1510,1,AUTO,STRAIGHT(NO_CTRL),376,227,-11,-15,-10.5,15.4,-96.3
1525,1,AUTO,STRAIGHT(NO_CTRL),376,227,-11,-15,-10.5,15.4,-96.3
1540,1,AUTO,STRAIGHT(NO_CTRL),376,227,-11,-15,-10.5,15.4,-96.3
1555,1,AUTO,STRAIGHT(NO_CTRL),376,227,-11,-15,-10.5,15.4,-96.3
1570,1,AUTO,STRAIGHT(NO_CTRL),376,227,-11,-15,-10.5,15.4,-96.3
1585,1,AUTO,STRAIGHT(NO_CTRL),374,226,-13,-16,-12.4,16.5,-94.2
1600,1,AUTO,STRAIGHT(NO_CTRL),374,226,-13,-16,-12.4,16.5,-94.2
1618,1,AUTO,STRAIGHT(NO_CTRL),374,226,-13,-16,-12.4,16.5,-94.2
1633,1,AUTO,STRAIGHT(NO_CTRL),374,226,-13,-16,-12.4,16.5,-94.2
1651,1,AUTO,STRAIGHT(NO_CTRL),373,225,-14,-17,-13.4,17.5,-96.3
1666,1,AUTO,STRAIGHT(NO_CTRL),373,225,-14,-17,-13.4,17.5,-96.3
1683,1,AUTO,STRAIGHT(NO_CTRL),373,225,-14,-17,-13.4,17.5,-96.3
1700,1,AUTO,STRAIGHT(NO_CTRL),372,224,-15,-18,-14.3,18.5,-96.3
1717,1,AUTO,STRAIGHT(NO_CTRL),372,224,-15,-18,-14.3,18.5,-96.3
1733,1,AUTO,STRAIGHT(NO_CTRL),372,224,-15,-18,-14.3,18.5,-96.3
1751,1,AUTO,STRAIGHT(NO_CTRL),372,224,-15,-18,-14.3,18.5,-96.3
1767,1,AUTO,STRAIGHT(NO_CTRL),371,223,-16,-19,-15.3,19.6,-98.4
1783,1,AUTO,STRAIGHT(NO_CTRL),371,223,-16,-19,-15.3,19.6,-98.4
1799,1,AUTO,STRAIGHT(NO_CTRL),371,223,-16,-19,-15.3,19.6,-98.4
1817,1,AUTO,STRAIGHT(NO_CTRL),371,223,-16,-19,-15.3,19.6,-98.4
1834,1,AUTO,STRAIGHT(NO_CTRL),369,222,-18,-20,-17.3,20.6,-96.3
1851,1,AUTO,STRAIGHT(NO_CTRL),369,222,-18,-20,-17.3,20.6,-96.3
1867,1,AUTO,STRAIGHT(NO_CTRL),369,222,-18,-20,-17.3,20.6,-96.3
1884,1,AUTO,STRAIGHT(NO_CTRL),369,222,-18,-20,-17.3,20.6,-96.3
1902,1,AUTO,STRAIGHT(NO_CTRL),368,220,-19,-22,-18.2,22.7,-98.4
1918,1,AUTO,STRAIGHT(NO_CTRL),368,220,-19,-22,-18.2,22.7,-98.4
1934,1,AUTO,STRAIGHT(NO_CTRL),368,220,-19,-22,-18.2,22.7,-98.4
1962,1,AUTO,STRAIGHT(NO_CTRL),368,220,-19,-22,-18.2,22.7,-98.4
1977,1,AUTO,STRAIGHT(NO_CTRL),366,219,-21,-23,-20.2,23.7,-96.1
1992,1,AUTO,STRAIGHT(NO_CTRL),366,219,-21,-23,-20.2,23.7,-96.1
2007,1,AUTO,STRAIGHT(NO_CTRL),366,219,-21,-23,-20.2,23.7,-96.1
2023,1,AUTO,STRAIGHT(NO_CTRL),366,219,-21,-23,-20.2,23.7,-96.1
2038,1,AUTO,STRAIGHT(NO_CTRL),366,218,-21,-24,-20.1,24.7,-97.9
2053,1,AUTO,STRAIGHT(NO_CTRL),366,218,-21,-24,-20.1,24.7,-97.9
2068,1,AUTO,STRAIGHT(NO_CTRL),366,218,-21,-24,-20.1,24.7,-97.9
2085,1,AUTO,STRAIGHT(NO_CTRL),366,218,-21,-24,-20.1,24.7,-97.9
2100,1,AUTO,STRAIGHT(NO_CTRL),364,217,-23,-25,-22.1,25.8,-98.1
2116,1,AUTO,STRAIGHT(NO_CTRL),364,217,-23,-25,-22.1,25.8,-98.1
2133,1,AUTO,STRAIGHT(NO_CTRL),364,217,-23,-25,-22.1,25.8,-98.1
2152,1,AUTO,STRAIGHT(NO_CTRL),364,217,-23,-25,-22.1,25.8,-98.1
2167,1,AUTO,STRAIGHT(NO_CTRL),362,216,-25,-26,-24.1,26.9,-96.3
2183,1,AUTO,STRAIGHT(NO_CTRL),362,216,-25,-26,-24.1,26.9,-96.3
2200,1,AUTO,STRAIGHT(NO_CTRL),362,216,-25,-26,-24.1,26.9,-96.3
2217,1,AUTO,STRAIGHT(NO_CTRL),362,216,-25,-26,-24.1,26.9,-96.3
2233,1,AUTO,STRAIGHT(NO_CTRL),361,215,-26,-27,-25,27.9,-97.9
2250,1,AUTO,STRAIGHT(NO_CTRL),361,215,-26,-27,-25,27.9,-97.9
2266,1,AUTO,STRAIGHT(NO_CTRL),361,215,-26,-27,-25,27.9,-97.9
2285,1,AUTO,STRAIGHT(NO_CTRL),361,215,-26,-27,-25,27.9,-97.9
2300,1,AUTO,STRAIGHT(NO_CTRL),359,214,-28,-28,-27,29,-96.3
2317,1,AUTO,STRAIGHT(NO_CTRL),359,214,-28,-28,-27,29,-96.3
2334,1,AUTO,STRAIGHT(NO_CTRL),359,214,-28,-28,-27,29,-96.3
2351,1,AUTO,STRAIGHT(NO_CTRL),359,214,-28,-28,-27,29,-96.3
2367,1,AUTO,STRAIGHT(NO_CTRL),359,214,-28,-28,-27,29,-96.3
2386,1,AUTO,STRAIGHT(NO_CTRL),358,213,-29,-29,-27.9,30,-95.9
2403,1,AUTO,STRAIGHT(NO_CTRL),358,213,-29,-29,-27.9,30,-95.9
2429,1,AUTO,STRAIGHT(NO_CTRL),358,213,-29,-29,-27.9,30,-95.9
2444,1,AUTO,STRAIGHT(NO_CTRL),357,212,-30,-30,-28.9,31.1,-96.1
2459,1,AUTO,STRAIGHT(NO_CTRL),357,212,-30,-30,-28.9,31.1,-96.1
2474,1,AUTO,STRAIGHT(NO_CTRL),357,212,-30,-30,-28.9,31.1,-96.1
2490,1,AUTO,STRAIGHT(NO_CTRL),357,212,-30,-30,-28.9,31.1,-96.1
2505,1,AUTO,STRAIGHT(NO_CTRL),356,211,-31,-31,-29.9,32.1,-95.4
2520,1,AUTO,STRAIGHT(NO_CTRL),356,211,-31,-31,-29.9,32.1,-95.4
2535,1,AUTO,STRAIGHT(NO_CTRL),356,211,-31,-31,-29.9,32.1,-95.4
2550,1,AUTO,STRAIGHT(NO_CTRL),356,211,-31,-31,-29.9,32.1,-95.4
2568,1,AUTO,STRAIGHT(NO_CTRL),355,209,-32,-33,-30.8,34.1,-96.1
2583,1,AUTO,STRAIGHT(NO_CTRL),355,209,-32,-33,-30.8,34.1,-96.1
2601,1,AUTO,STRAIGHT(NO_CTRL),355,209,-32,-33,-30.8,34.1,-96.1
2617,1,AUTO,STRAIGHT(NO_CTRL),355,209,-32,-33,-30.8,34.1,-96.1
2634,1,AUTO,STRAIGHT(NO_CTRL),354,208,-33,-34,-31.8,35.2,-95.9
2649,1,AUTO,STRAIGHT(NO_CTRL),354,208,-33,-34,-31.8,35.2,-95.9
2666,1,AUTO,STRAIGHT(NO_CTRL),354,208,-33,-34,-31.8,35.2,-95.9
2683,1,AUTO,STRAIGHT(NO_CTRL),354,208,-33,-34,-31.8,35.2,-95.9
2701,1,AUTO,STRAIGHT(NO_CTRL),354,206,-33,-36,-31.7,37.2,-98.4
2718,1,AUTO,STRAIGHT(NO_CTRL),354,206,-33,-36,-31.7,37.2,-98.4
2733,1,AUTO,STRAIGHT(NO_CTRL),354,206,-33,-36,-31.7,37.2,-98.4
2750,1,AUTO,STRAIGHT(NO_CTRL),354,206,-33,-36,-31.7,37.2,-98.4
2767,1,AUTO,STRAIGHT(NO_CTRL),354,206,-33,-36,-31.7,37.2,-98.4
2785,1,AUTO,STRAIGHT(NO_CTRL),353,205,-34,-37,-32.7,38.2,-98.1
2800,1,AUTO,STRAIGHT(NO_CTRL),353,205,-34,-37,-32.7,38.2,-98.1
2817,1,AUTO,STRAIGHT(NO_CTRL),353,205,-34,-37,-32.7,38.2,-98.1
2833,1,AUTO,STRAIGHT(NO_CTRL),353,205,-34,-37,-32.7,38.2,-98.1
2851,1,AUTO,STRAIGHT(NO_CTRL),352,203,-35,-39,-33.6,40.2,-98.1
2867,1,AUTO,STRAIGHT(NO_CTRL),352,203,-35,-39,-33.6,40.2,-98.1
2893,1,AUTO,STRAIGHT(NO_CTRL),352,203,-35,-39,-33.6,40.2,-98.1
2908,1,AUTO,STRAIGHT(NO_CTRL),352,202,-35,-40,-33.6,41.2,-98.1
2924,1,AUTO,STRAIGHT(NO_CTRL),352,202,-35,-40,-33.6,41.2,-98.1
2939,1,AUTO,STRAIGHT(NO_CTRL),352,202,-35,-40,-33.6,41.2,-98.1
2954,1,AUTO,STRAIGHT(NO_CTRL),352,202,-35,-40,-33.6,41.2,-98.1
2970,1,AUTO,STRAIGHT(NO_CTRL),350,200,-37,-42,-35.5,43.3,-98.1
2985,1,AUTO,STRAIGHT(NO_CTRL),350,200,-37,-42,-35.5,43.3,-98.1
2999,1,AUTO,STRAIGHT(NO_CTRL),350,200,-37,-42,-35.5,43.3,-98.1
3018,1,AUTO,STRAIGHT(NO_CTRL),350,200,-37,-42,-35.5,43.3,-98.1
3035,1,AUTO,STRAIGHT(NO_CTRL),349,199,-38,-43,-36.4,44.3,-98.1
3050,1,AUTO,STRAIGHT(NO_CTRL),349,199,-38,-43,-36.4,44.3,-98.1
3067,1,AUTO,STRAIGHT(NO_CTRL),349,199,-38,-43,-36.4,44.3,-98.1
3084,1,AUTO,STRAIGHT(NO_CTRL),349,199,-38,-43,-36.4,44.3,-98.1
3101,1,AUTO,STRAIGHT(NO_CTRL),348,197,-39,-45,-37.4,46.4,-98.4
3118,1,AUTO,STRAIGHT(NO_CTRL),348,197,-39,-45,-37.4,46.4,-98.4
3133,1,AUTO,STRAIGHT(NO_CTRL),348,197,-39,-45,-37.4,46.4,-98.4
3150,1,AUTO,STRAIGHT(NO_CTRL),348,197,-39,-45,-37.4,46.4,-98.4
3169,1,AUTO,STRAIGHT(NO_CTRL),348,197,-39,-45,-37.4,46.4,-98.4
3185,1,AUTO,STRAIGHT(NO_CTRL),348,196,-39,-46,-37.3,47.4,-97.1
3201,1,AUTO,STRAIGHT(NO_CTRL),348,196,-39,-46,-37.3,47.4,-97.1
3217,1,AUTO,STRAIGHT(NO_CTRL),348,196,-39,-46,-37.3,47.4,-97.1
3233,1,AUTO,STRAIGHT(NO_CTRL),348,196,-39,-46,-37.3,47.4,-97.1
3250,1,AUTO,STRAIGHT(NO_CTRL),347,194,-40,-48,-38.3,49.4,-98.4
3268,1,AUTO,STRAIGHT(NO_CTRL),347,194,-40,-48,-38.3,49.4,-98.4
3284,1,AUTO,STRAIGHT(NO_CTRL),347,194,-40,-48,-38.3,49.4,-98.4
3300,1,AUTO,STRAIGHT(NO_CTRL),346,193,-41,-49,-39.2,50.4,-98.1
3316,1,AUTO,STRAIGHT(NO_CTRL),346,193,-41,-49,-39.2,50.4,-98.1
3335,1,AUTO,STRAIGHT(NO_CTRL),346,193,-41,-49,-39.2,50.4,-98.1
3362,1,AUTO,STRAIGHT(NO_CTRL),346,193,-41,-49,-39.2,50.4,-98.1
3378,1,AUTO,STRAIGHT(NO_CTRL),345,192,-42,-50,-40.2,51.5,-98.1
3392,1,AUTO,STRAIGHT(NO_CTRL),345,192,-42,-50,-40.2,51.5,-98.1
3407,1,AUTO,STRAIGHT(NO_CTRL),345,192,-42,-50,-40.2,51.5,-98.1
3422,1,AUTO,STRAIGHT(NO_CTRL),345,192,-42,-50,-40.2,51.5,-98.1
3438,1,AUTO,STRAIGHT(NO_CTRL),345,191,-42,-51,-40.2,52.5,-99.5
3452,1,AUTO,STRAIGHT(NO_CTRL),345,191,-42,-51,-40.2,52.5,-99.5
3467,1,AUTO,STRAIGHT(NO_CTRL),345,191,-42,-51,-40.2,52.5,-99.5
3485,1,AUTO,STRAIGHT(NO_CTRL),345,191,-42,-51,-40.2,52.5,-99.5
3500,1,AUTO,STRAIGHT(NO_CTRL),344,189,-43,-53,-41.1,54.5,-100.1
3518,1,AUTO,STRAIGHT(NO_CTRL),344,189,-43,-53,-41.1,54.5,-100.1
3533,1,AUTO,STRAIGHT(NO_CTRL),344,189,-43,-53,-41.1,54.5,-100.1
3552,1,AUTO,STRAIGHT(NO_CTRL),344,189,-43,-53,-41.1,54.5,-100.1
3567,1,AUTO,STRAIGHT(NO_CTRL),344,189,-43,-53,-41.1,54.5,-100.1
3584,1,AUTO,STRAIGHT(NO_CTRL),343,188,-44,-54,-42,55.5,-100.1
3600,1,AUTO,STRAIGHT(NO_CTRL),343,188,-44,-54,-42,55.5,-100.1
3616,1,AUTO,STRAIGHT(NO_CTRL),343,188,-44,-54,-42,55.5,-100.1
3634,1,AUTO,STRAIGHT(NO_CTRL),343,188,-44,-54,-42,55.5,-100.1
3650,1,AUTO,STRAIGHT(NO_CTRL),342,187,-45,-55,-43,56.6,-105.9
3666,1,AUTO,STRAIGHT(NO_CTRL),342,187,-45,-55,-43,56.6,-105.9
3685,1,AUTO,STRAIGHT(NO_CTRL),342,187,-45,-55,-43,56.6,-105.9
3701,1,AUTO,STRAIGHT(NO_CTRL),341,186,-46,-56,-44,57.6,-100.1
3716,1,AUTO,STRAIGHT(NO_CTRL),341,186,-46,-56,-44,57.6,-100.1
3734,1,AUTO,STRAIGHT(NO_CTRL),341,186,-46,-56,-44,57.6,-100.1
3750,1,AUTO,STRAIGHT(NO_CTRL),341,186,-46,-56,-44,57.6,-100.1
3768,1,AUTO,STRAIGHT(NO_CTRL),340,184,-47,-58,-44.9,59.6,-104
3783,1,AUTO,STRAIGHT(NO_CTRL),340,184,-47,-58,-44.9,59.6,-104
3801,1,AUTO,STRAIGHT(NO_CTRL),340,184,-47,-58,-44.9,59.6,-104
3826,1,AUTO,STRAIGHT(NO_CTRL),340,184,-47,-58,-44.9,59.6,-104
3841,1,AUTO,STRAIGHT(NO_CTRL),339,183,-48,-59,-45.9,60.7,-100.1
3857,1,AUTO,STRAIGHT(NO_CTRL),339,183,-48,-59,-45.9,60.7,-100.1
3872,1,AUTO,STRAIGHT(NO_CTRL),339,183,-48,-59,-45.9,60.7,-100.1
3887,1,AUTO,STRAIGHT(NO_CTRL),339,183,-48,-59,-45.9,60.7,-100.1
3902,1,AUTO,STRAIGHT(NO_CTRL),338,182,-49,-60,-46.8,61.7,-104.5
3917,1,AUTO,STRAIGHT(NO_CTRL),338,182,-49,-60,-46.8,61.7,-104.5
3933,1,AUTO,STRAIGHT(NO_CTRL),338,182,-49,-60,-46.8,61.7,-104.5
3950,1,AUTO,STRAIGHT(NO_CTRL),338,182,-49,-60,-46.8,61.7,-104.5
3967,1,AUTO,STRAIGHT(NO_CTRL),338,182,-49,-60,-46.8,61.7,-104.5
3984,1,AUTO,STRAIGHT(NO_CTRL),337,180,-50,-62,-47.8,63.7,-105.1
